   0.21515,   0.75182,  -0.31661,  -0.64905,   0.21905,  -0.75200,   0.37532,  -0.36690,  -0.49425,  -0.38117
   0.18140,   0.09475,   0.26071,  -0.86828,   0.26346,   0.93750,   0.04683,  -0.12707,  -0.10474,   0.16411
   0.42054,   0.60474,  -0.87845,   0.88629,  -0.33543,  -0.87551,  -0.63275,   0.93750,   0.93750,  -0.82456
   0.50399,   0.23816,  -0.93750,   0.54047,   0.92889,  -0.51485,   0.53495,   0.11163,   0.18259,   0.04220
  -0.89245,   0.93750,   0.93750,  -0.58866,   0.63016,  -0.87831,  -0.02644,   0.74756,  -0.38451,  -0.50170
   0.93750,   0.30500,   0.38326,   0.65704,  -0.93750,  -0.81619,   0.93750,   0.69355,   0.93750,  -0.25508
  -0.19291,  -0.01142,  -0.02245,  -0.39431,  -0.06046,  -0.31959,   0.49454,   0.74478,  -0.04673,   0.33412
  -0.39505,  -0.21520,  -0.53691,   0.93750,  -0.34093,  -0.47946,   0.30704,   0.27455,   0.88177,  -0.62708
  -0.22325,   0.37873,  -0.26573,   0.86609,   0.49614,  -0.45967,  -0.02155,   0.07867,   0.03324,   0.14853
   0.70524,   0.24221,  -0.28396,   0.18778,   0.87343,  -0.32978,  -0.02218,  -0.24958,  -0.77600,  -0.00666
  -0.81125,   0.20054,   0.80321,   0.22239,  -0.87689,   0.79572,  -0.53729,  -0.86231,  -0.93750,   0.37430
  -0.35949,  -0.62797,   0.54349,   0.74582,   0.80997,   0.02071,  -0.01314,  -0.30111,   0.23992,   0.69926
   0.58187,   0.42915,   0.45486,   0.11548,   0.46679,  -0.32466,   0.75154,  -0.68493,  -0.20718,  -0.68600
  -0.66156,   0.23153,   0.26468,   0.62495,  -0.16908,   0.20868,  -0.05167,  -0.14356,   0.79003,   0.49120
  -0.60086,   0.03975,   0.25594,  -0.14004,   0.45956,  -0.68042,  -0.67847,   0.03188,  -0.83108,  -0.65741
  -0.74150,   0.05306,   0.81258,   0.56093,  -0.49766,  -0.15684,   0.26583,   0.22378,  -0.41575,   0.10399
  -0.93469,   0.30010,   0.93750,  -0.35787,  -0.86291,   0.05871,   0.28453,   0.35032,   0.07677,   0.30316
  -0.41330,   0.82934,   0.62238,  -0.70523,  -0.88305,   0.04061,  -0.11567,   0.12923,  -0.69806,  -0.30059
   0.80887,   0.16911,  -0.02981,  -0.00546,   0.81527,  -0.64030,  -0.65733,  -0.42316,   0.70876,  -0.60772
  -0.02030,   0.93750,  -0.31398,  -0.14309,   0.28437,  -0.21800,  -0.71698,  -0.77902,  -0.78152,  -0.93691
   0.01158,  -0.33684,   0.20466,   0.33729,   0.88190,  -0.93750,   0.50165,  -0.88065,  -0.93750,   0.37165
   0.07872,   0.56545,   0.36593,  -0.73088,   0.14886,   0.60656,  -0.19376,   0.87498,   0.20041,   0.14318
   0.93750,  -0.93750,   0.69751,  -0.40772,   0.87688,   0.13633,  -0.14322,   0.15649,  -0.93750,   0.21851
   0.92966,  -0.17764,  -0.36633,   0.93750,   0.81263,  -0.00892,  -0.71795,  -0.36179,   0.81322,  -0.75054
   0.29929,  -0.69742,  -0.45522,  -0.29042,   0.44563,   0.16710,   0.74083,   0.87866,  -0.54395,   0.93750
  -0.68533,  -0.24490,  -0.76479,   0.93750,  -0.72321,  -0.93750,  -0.17891,   0.21426,   0.90107,  -0.15509
  -0.79851,   0.81634,  -0.62182,   0.18088,   0.86140,  -0.93750,   0.33821,   0.75441,   0.43019,  -0.42515
   0.93750,  -0.62264,   0.93750,  -0.47597,  -0.04760,  -0.86384,   0.23982,   0.31733,   0.00026,  -0.13998
   0.93750,  -0.09996,  -0.71193,  -0.79829,   0.06846,  -0.67821,  -0.88576,  -0.05653,   0.93750,   0.93261
  -0.92887,  -0.20079,   0.38349,  -0.64026,   0.93750,   0.44545,  -0.27851,  -0.66105,   0.44531,   0.12826
   0.85215,   0.93750,   0.44836,   0.27520,   0.58805,  -0.37489,   0.33985,  -0.79125,  -0.28963,  -0.93750
  -0.88131,   0.04556,  -0.93084,   0.93120,   0.93750,   0.87251,  -0.93750,   0.81761,  -0.78313,  -0.80653
   0.12448,   0.33789,  -0.69688,   0.93750,   0.54028,  -0.69827,  -0.67079,   0.86377,  -0.22641,  -0.00463
   0.33837,   0.22682,   0.93750,  -0.77908,  -0.03748,   0.45991,   0.12759,  -0.77547,  -0.84917,   0.64191
   0.25463,   0.40304,  -0.49590,   0.44932,   0.26963,  -0.41240,   0.04177,   0.93750,   0.22750,  -0.16644
   0.15407,  -0.00855,   0.80499,  -0.34823,   0.72318,  -0.25336,  -0.13335,  -0.21793,   0.10972,  -0.18821
   0.93750,   0.88827,  -0.78772,  -0.81291,  -0.85550,  -0.48975,  -0.55354,   0.46982,   0.93750,   0.81608
  -0.76282,  -0.08966,   0.39904,  -0.90466,  -0.80291,  -0.50035,  -0.55851,  -0.05210,  -0.42337,   0.75325
  -0.63244,  -0.75113,   0.73965,   0.09360,  -0.16276,   0.16165,   0.13490,   0.86924,  -0.81743,   0.93750
  -0.34151,  -0.45493,   0.61829,   0.93750,  -0.81341,  -0.80951,  -0.48624,   0.76475,  -0.22035,   0.67210
   0.65182,   0.93750,  -0.22974,  -0.30422,  -0.36109,   0.39756,   0.24076,   0.36939,  -0.55178,  -0.86835
   0.24735,   0.18973,  -0.34358,   0.86580,  -0.33863,  -0.59012,  -0.07199,  -0.51985,  -0.49475,   0.30953
   0.89743,  -0.93750,  -0.38324,  -0.14444,   0.59857,   0.81633,   0.43362,   0.50156,   0.36766,  -0.45881
   0.93750,   0.30059,  -0.00814,   0.93750,   0.87598,  -0.66944,   0.75977,  -0.93750,  -0.49763,   0.80472
   0.10154,   0.30866,   0.25459,   0.93041,  -0.74269,  -0.36871,  -0.16856,  -0.73779,  -0.53065,   0.23751
   0.15980,  -0.02951,  -0.68455,  -0.73551,  -0.57099,   0.46660,   0.93750,   0.54770,   0.93750,   0.44598
  -0.24057,   0.13808,   0.81767,  -0.54123,  -0.87980,   0.90186,  -0.80566,  -0.93750,   0.54590,  -0.35983
   0.88059,   0.05422,  -0.93750,  -0.93750,   0.60203,  -0.93750,  -0.83781,   0.34391,   0.67328,   0.36661
   0.73147,   0.22560,   0.14499,  -0.68766,   0.37532,   0.78965,   0.00163,  -0.33126,  -0.22544,   0.03389
   0.61920,   0.14741,  -0.70414,  -0.73174,   0.55403,   0.05946,   0.52128,   0.77513,   0.38412,  -0.38147
  -0.03510,   0.32626,  -0.62513,   0.24809,  -0.82088,   0.82754,   0.12198,  -0.47229,  -0.04968,  -0.19361
  -0.06813,   0.71309,  -0.86460,   0.84147,  -0.63430,   0.69421,  -0.81400,  -0.22465,   0.31909,  -0.93750
   0.12893,   0.30185,  -0.87224,   0.01387,  -0.59270,  -0.57326,   0.66987,  -0.44027,   0.93750,  -0.93750
  -0.71527,   0.05032,   0.14348,  -0.21745,  -0.66581,  -0.85849,  -0.16447,   0.93750,  -0.07747,  -0.33780
  -0.69413,  -0.82523,  -0.79099,  -0.30641,  -0.93750,  -0.68464,   0.06943,   0.93750,  -0.64034,  -0.22098
   0.81152,   0.87331,   0.39709,   0.52356,   0.33027,   0.34347,  -0.53137,  -0.79132,  -0.55969,  -0.49476
   0.22819,  -0.05075,   0.71381,   0.69694,  -0.56170,  -0.26986,  -0.25735,  -0.11405,   0.17601,  -0.51084
  -0.07585,   0.36037,  -0.09252,   0.11630,   0.11199,   0.89880,   0.71157,   0.61802,   0.11133,   0.50955
   0.87815,  -0.68197,   0.34375,   0.87012,  -0.81361,  -0.81177,   0.36109,  -0.93750,   0.41158,   0.61617
   0.80255,  -0.04981,   0.93750,  -0.38552,   0.86428,  -0.68740,  -0.48680,  -0.09808,  -0.18317,  -0.01852
  -0.53183,   0.21837,   0.87642,  -0.00637,   0.87007,  -0.76456,  -0.37793,   0.77622,   0.20611,   0.93750
  -0.16370,  -0.20876,  -0.78673,  -0.68212,   0.93750,  -0.76002,  -0.40050,  -0.80457,   0.80073,   0.45628
   0.67939,  -0.22703,  -0.46395,   0.87474,  -0.80697,  -0.17329,   0.93750,  -0.14500,  -0.82385,  -0.71125
   0.60611,  -0.33393,   0.19609,  -0.47774,  -0.61795,   0.86989,   0.61814,  -0.60247,   0.24980,   0.67320
  -0.34664,  -0.17855,  -0.03098,   0.22080,  -0.83583,  -0.58131,   0.21706,   0.93750,   0.61341,   0.39509
  -0.48766,   0.93750,  -0.61886,  -0.05421,  -0.64607,  -0.00826,  -0.52141,   0.37749,  -0.59483,  -0.93405
  -0.69569,  -0.33751,  -0.77813,  -0.34404,   0.11410,   0.51970,  -0.81495,   0.45791,   0.34152,   0.42391
  -0.69432,   0.87288,  -0.93750,   0.93750,   0.93750,   0.87784,  -0.70922,   0.16277,  -0.31219,   0.93750
   0.33472,  -0.18722,  -0.21503,   0.55538,   0.53989,  -0.68233,   0.61469,   0.17103,   0.37391,  -0.23588
  -0.02637,   0.74843,   0.42382,   0.93750,   0.19587,   0.53974,   0.75534,  -0.93750,  -0.60711,   0.93750
   0.92706,   0.01105,  -0.55827,  -0.73512,   0.93750,  -0.87755,  -0.16310,  -0.84691,  -0.01634,  -0.16940
   0.33472,  -0.15612,  -0.46391,   0.81285,   0.02955,  -0.60349,  -0.10875,   0.11832,  -0.54068,   0.00631
   0.51695,   0.93750,   0.93750,  -0.81009,   0.30580,   0.48332,  -0.93750,   0.43712,  -0.74883,  -0.43382
   0.15682,   0.42474,  -0.13672,  -0.28864,   0.76350,  -0.51726,  -0.36911,   0.29023,   0.54579,   0.13490
   0.87196,  -0.74162,  -0.62388,  -0.48778,   0.02112,   0.30397,  -0.45048,  -0.17703,  -0.39213,  -0.60992
  -0.11421,  -0.71317,   0.93034,  -0.80978,  -0.81010,  -0.86878,   0.93750,  -0.63874,  -0.30300,  -0.19324
   0.63236,  -0.49907,   0.81740,  -0.28541,   0.93750,   0.71671,  -0.63386,  -0.15224,  -0.93750,  -0.69292
   0.60791,   0.38807,   0.03094,  -0.35554,   0.85955,  -0.63211,  -0.02802,  -0.32695,   0.11528,   0.02185
  -0.58700,  -0.43773,  -0.73441,   0.93458,   0.31781,  -0.82238,   0.81543,   0.49553,  -0.67781,  -0.73819
   0.93750,   0.87182,   0.58366,   0.62806,   0.26334,   0.93750,  -0.82216,   0.84575,  -0.93750,  -0.10335
   0.42721,   0.89639,  -0.63053,  -0.21399,  -0.67536,   0.35348,   0.16304,  -0.84607,   0.26903,   0.32730
   0.93167,   0.27791,  -0.32634,  -0.39383,   0.81393,  -0.60164,   0.33490,   0.22118,   0.51297,   0.21879
  -0.61931,   0.28806,   0.93750,  -0.38791,  -0.34471,   0.00024,  -0.30799,   0.30806,   0.64801,   0.01513
  -0.87463,   0.85585,   0.44414,  -0.66073,   0.27224,   0.50854,  -0.93555,   0.93750,   0.71056,  -0.55659
   0.93750,  -0.20151,  -0.89736,  -0.19051,   0.93464,  -0.39979,  -0.21412,  -0.68503,  -0.63394,  -0.67698
   0.50639,   0.28199,   0.02740,   0.03670,   0.25068,  -0.40631,  -0.02131,   0.51305,   0.39131,  -0.84546
  -0.85316,  -0.12652,   0.12483,  -0.86936,  -0.76809,   0.40436,   0.58666,   0.93750,   0.00912,  -0.76517
   0.28673,  -0.28123,  -0.52312,   0.93750,  -0.51846,  -0.78576,   0.54583,   0.26562,  -0.01116,  -0.15369
  -0.69108,  -0.15351,  -0.47999,   0.93750,  -0.93750,  -0.62339,   0.79137,   0.16359,   0.86802,   0.59153
   0.05311,   0.41596,   0.67857,   0.74092,  -0.75799,  -0.65950,  -0.43618,   0.69910,  -0.27737,   0.08366
  -0.81107,   0.73403,  -0.62365,  -0.31302,  -0.63038,   0.75161,   0.62686,  -0.44243,   0.93750,   0.33632
  -0.03405,   0.21123,   0.79816,  -0.42503,   0.82576,  -0.40786,  -0.48164,  -0.34577,  -0.19364,   0.18397
  -0.53032,   0.46190,   0.17324,  -0.24854,   0.31980,  -0.93750,  -0.15186,   0.93750,   0.45664,  -0.12610
  -0.33071,   0.17032,   0.11044,  -0.28739,   0.93750,   0.01750,  -0.57183,   0.45951,  -0.14359,   0.59688
  -0.93750,  -0.62635,   0.93750,   0.23307,  -0.07018,  -0.57180,  -0.35710,   0.49259,   0.04680,   0.17025
   0.93750,  -0.62331,   0.93750,   0.93750,   0.93750,   0.70993,   0.62375,  -0.61733,  -0.88215,  -0.33281
  -0.11028,  -0.68115,  -0.87107,   0.65725,  -0.50542,  -0.49944,   0.15608,  -0.40007,  -0.85003,  -0.59471
  -0.22109,   0.32307,   0.41299,  -0.13015,   0.67035,  -0.38638,  -0.03973,   0.61211,  -0.10927,   0.32536
  -0.72151,   0.74545,   0.33743,   0.65287,  -0.13881,   0.41527,   0.06013,   0.44300,   0.93727,   0.08079
   0.31243,   0.22134,   0.67848,  -0.93225,   0.64162,  -0.93750,   0.93750,   0.90773,   0.26910,   0.18409
  -0.69596,  -0.55033,  -0.18073,  -0.77511,  -0.47870,   0.93750,  -0.66990,   0.00298,   0.29612,  -0.52869
  -0.81567,  -0.93750,  -0.22938,   0.57518,  -0.79524,  -0.49129,   0.74956,  -0.63751,   0.93750,   0.93750
  -0.74577,   0.51826,   0.93750,   0.28917,  -0.02801,  -0.02512,   0.67502,   0.01179,   0.40738,   0.32461
  -0.33254,  -0.93717,   0.41800,  -0.39340,  -0.57787,   0.48058,  -0.08934,  -0.05320,  -0.33447,  -0.87525
   0.24993,   0.27257,  -0.10631,   0.93713,   0.40530,  -0.93750,  -0.04608,  -0.20442,  -0.24339,   0.19997
  -0.11430,   0.33028,  -0.44082,   0.93035,   0.08777,  -0.40148,  -0.09110,  -0.57644,   0.29360,  -0.08498
  -0.11783,   0.20744,  -0.15215,  -0.86353,   0.61775,   0.93515,  -0.30838,   0.93750,  -0.33341,  -0.32649
   0.69682,   0.35198,   0.19814,  -0.18105,   0.69575,   0.14231,  -0.40350,  -0.04864,   0.22627,  -0.00565
   0.37331,  -0.09394,  -0.07395,  -0.44411,  -0.48629,   0.80730,  -0.25624,  -0.39151,   0.33718,  -0.15977
   0.23070,   0.93750,   0.41477,   0.12997,  -0.33686,   0.15462,   0.67710,   0.07623,   0.17234,  -0.50355
  -0.54915,  -0.93750,   0.86020,   0.87935,   0.74442,  -0.33139,  -0.48054,  -0.69025,  -0.88699,  -0.68368
  -0.17812,  -0.46653,  -0.31262,   0.93750,   0.14434,  -0.47249,  -0.31156,  -0.37779,   0.06732,   0.93750
   0.03500,   0.24973,  -0.23979,   0.41640,   0.75437,   0.66158,   0.06930,  -0.08859,  -0.55289,  -0.60437
   0.74366,   0.11210,   0.73726,   0.87021,   0.23499,   0.88263,   0.90327,  -0.47968,   0.93750,   0.87340
  -0.52873,  -0.28590,   0.62940,  -0.32977,  -0.07438,   0.87218,  -0.01344,  -0.52647,   0.04681,   0.32625
  -0.20279,  -0.08479,   0.59816,  -0.80872,  -0.16183,   0.16920,   0.93750,  -0.10217,  -0.40221,   0.39903
   0.08559,  -0.46345,   0.09701,  -0.86538,   0.93750,   0.82032,  -0.87813,  -0.40385,  -0.32348,  -0.42518
  -0.21632,   0.93750,   0.12955,  -0.81718,  -0.21933,  -0.50096,  -0.03000,   0.52063,  -0.82690,  -0.92733
   0.55920,  -0.07223,   0.93750,   0.85461,  -0.35347,   0.50876,   0.41459,  -0.80599,  -0.07692,   0.30236
  -0.57431,   0.27149,   0.93750,  -0.81740,   0.31232,  -0.72483,   0.55381,  -0.15386,  -0.37189,   0.40831
   0.14482,   0.69852,   0.50820,  -0.75246,   0.81162,  -0.68561,   0.27988,   0.93750,  -0.33347,  -0.89015
  -0.31586,  -0.87545,   0.93750,  -0.76347,  -0.93571,  -0.67378,  -0.75011,  -0.86767,   0.88000,  -0.81755
  -0.73476,  -0.50726,  -0.69727,  -0.76136,   0.07792,  -0.24104,   0.93750,   0.04792,  -0.09415,  -0.23967
  -0.15317,   0.06281,  -0.57211,   0.86358,   0.43069,  -0.54559,   0.09605,  -0.04895,   0.16071,  -0.46995
  -0.35223,  -0.04302,  -0.82563,  -0.85349,  -0.62680,   0.93703,  -0.23413,   0.82385,  -0.73192,  -0.13899
  -0.87499,  -0.87855,   0.79334,  -0.44980,   0.34967,   0.43867,  -0.15417,  -0.66874,   0.13964,   0.93750
  -0.22698,  -0.64582,   0.75542,   0.51756,  -0.01605,   0.22211,  -0.14299,  -0.04463,   0.91832,  -0.09215
   0.40518,   0.14680,   0.20239,   0.38469,   0.06518,   0.17787,  -0.83088,   0.44073,   0.30356,   0.34138
  -0.50447,  -0.19112,  -0.83273,   0.93750,  -0.91554,   0.81988,  -0.83660,   0.86792,  -0.33338,  -0.76272
