Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00102029,0.0727719,0,0.111504,5.06811e-06,0.115933,0,1.23285,0.00101325,0.018326,0,0.0876581,4.97861e-06,, , 0.0678309,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134932,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.97861e-06,0.0585562
2,15.1253,15.1828,11.3422,0.0109194,0.501165,0.504846,3.50291,0.000698779,3.68456,3.74207,9.6157,0.0106059,0.175339,0.17902,2.63446,4.3212e-05,, , 0.534005,6.59864,0.293982,15.1163,9.97854,9.6157,0.0106059,0.0155217,0.206242,0.129148,0.0189697,0.00853657,0.640836,2.63446,4.3212e-05,0.920125
3,4.2057,4.2308,7.27605,0.0218503,0.174183,0.175521,2.89051,0.000381731,0.891511,0.916616,6.41788,0.0212232,0.0705406,0.0718788,1.16097,4.58697e-05,, , 0.230323,1.44982,0.127988,5.23262,3.22802,6.41788,0.0212232,0.0293457,0.092332,0.0417726,0.00831482,0.00755516,0.204585,1.16097,4.58697e-05,1.73961
4,6.18459,6.24126,7.76638,0.0420847,0.280364,0.284372,5.56199,0.00106306,1.1106,1.16727,6.41556,0.0408307,0.137854,0.141862,2.10397,0.000258378,, , 0.480128,1.54823,0.249511,8.74862,4.69842,6.41556,0.0408307,0.0584488,0.187205,0.0761984,0.0163136,0.0118465,0.284231,2.10397,0.000258378,3.46485
5,1.53287,1.55373,7.03659,0.0757685,0.0885577,0.0901486,7.64761,0.000242553,0.277167,0.298023,5.50077,0.0732604,0.0490017,0.0505926,0.733773,9.17295e-05,, , 0.176432,0.307138,0.0916197,6.2831,1.66068,5.50077,0.0732604,0.116473,0.0696051,0.024022,0.00596716,0.017688,0.0855392,0.733773,9.17295e-05,6.90454
6,2.44881,2.49284,8.43897,0.140801,0.151412,0.1548,15.2772,0.000209098,0.452079,0.496107,5.5016,0.135785,0.0974034,0.100791,1.44977,9.09086e-05,, , 0.357668,0.409594,0.180924,11.9572,2.76674,5.5016,0.135785,0.232886,0.13954,0.0467762,0.0118786,0.0313899,0.125166,1.44977,9.09086e-05,13.8055
7,0.470096,0.471238,9.57552,0.314525,0.0296315,0.0299566,49.3644,0.000259836,0.385858,0.387,0.0130295,0.29744,0.0163058,0.0166309,0.201691,4.26114e-05,, , 0.010076,0.757676,0.00510665,12.0326,0.287429,0.0130295,0.29744,0.827824,0.0134267,0.0183357,0.00117431,0.107445,0.0520212,0.201691,4.26114e-05,49.0734
8,0.0286142,0.0287507,0.0181007,0.00062733,0.000539361,0.000545231,0.0602488,3.33871e-07,0.00197819,0.00211469,0.00212982,0.000606475,8.75078e-05,9.33782e-05,0.000229629,6.87049e-08,, , 0.00125917,0.00218914,0.000644581,0.0803593,0.0212412,0.00212982,0.000606475,0.00101147,7.36254e-05,8.89254e-05,1.83352e-05,0.000321226,0.00074128,0.000229629,6.87049e-08,0.0599602
Total,37.9573,30.2014,53.2714,0.607597,1.29863,1.24019,84.4163,0.00286046,6.91968,7.0092,34.6995,0.580765,0.564859,0.560869,8.37253,0.000577756,, , 1.85772,11.0806,0.990543,66.3248,24.208,34.6995,0.580765,1.2825,0.721917,0.339823,0.0639878,0.186405,1.4432,8.37253,0.000577756,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1204,0.00819419,1.51118,19.4151,0.0203214,3.7477
