Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96141,0,1.81752,0.00101404,0.0727766,0,0.111504,4.3514e-06,0.115958,0,1.23285,0.001007,0.0183307,0,0.0876581,4.2619e-06,, , 0.0678561,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.001007,0.000987789,0.0134979,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.2619e-06,0.0585562
2,15.1251,15.1826,11.3424,0.0108872,0.501802,0.505412,3.50292,0.00104014,3.68439,3.7419,9.61585,0.0105737,0.175976,0.179587,2.63448,6.4547e-05,, , 0.533668,6.59864,0.293982,15.1163,9.97854,9.61585,0.0105737,0.0155217,0.207431,0.129148,0.0189842,0.00853657,0.640836,2.63448,6.4547e-05,0.920125
3,4.20596,4.23106,7.27568,0.0213517,0.174119,0.175549,2.86639,0.00102456,0.891774,0.916878,6.41751,0.0207247,0.0704764,0.0719067,1.13686,0.000126224,, , 0.230848,1.44982,0.127988,5.23262,3.22802,6.41751,0.0207247,0.0293457,0.0923147,0.0417726,0.00829576,0.00755516,0.204585,1.13686,0.000126224,1.73961
4,6.18362,6.24029,7.76635,0.0395859,0.280575,0.284598,5.56198,0.000371201,1.10963,1.1663,6.41553,0.0383318,0.138065,0.142088,2.10397,8.54136e-05,, , 0.47819,1.54823,0.249511,8.74862,4.69842,6.41553,0.0383318,0.0584488,0.187644,0.0761984,0.0163104,0.0118465,0.284231,2.10397,8.54136e-05,3.46485
5,1.53237,1.55323,7.03661,0.0707818,0.0885202,0.0901063,7.65648,0.000144317,0.276668,0.297524,5.50079,0.0682737,0.0489643,0.0505503,0.742648,4.26114e-05,, , 0.175434,0.307138,0.0916197,6.2831,1.66068,5.50079,0.0682737,0.116473,0.0695244,0.024022,0.00596815,0.017688,0.0855392,0.742648,4.26114e-05,6.90454
6,2.45021,2.49423,8.43873,0.162791,0.15153,0.155033,15.2594,0.000861521,0.453478,0.497506,5.50136,0.157774,0.0975209,0.101024,1.432,0.000743332,, , 0.360466,0.409594,0.180924,11.9572,2.76674,5.50136,0.157774,0.232886,0.139914,0.0467762,0.0118547,0.0313899,0.125166,1.432,0.000743332,13.8055
7,0.470158,0.4713,9.57552,0.170153,0.0296882,0.0300147,49.3644,0.000233325,0.38592,0.387062,0.0130238,0.153069,0.0163625,0.016689,0.201691,1.61002e-05,, , 0.0101997,0.757676,0.00510665,12.0326,0.287429,0.0130238,0.153069,0.827824,0.0135418,0.0183357,0.00117402,0.107445,0.0520212,0.201691,1.61002e-05,49.0734
8,0.0286203,0.0287568,0.018076,0.000860611,0.000539321,0.000545287,0.0602488,3.64593e-07,0.0019843,0.0021208,0.00210511,0.000839756,8.74681e-05,9.34339e-05,0.000229628,9.94264e-08,, , 0.00127139,0.00218914,0.000644581,0.0803593,0.0212412,0.00210511,0.000839756,0.00101147,7.36611e-05,8.89254e-05,1.83155e-05,0.000321226,0.00074128,0.000229628,9.94264e-08,0.0599602
Total,37.9574,30.2015,53.2709,0.477425,1.29955,1.24126,84.3833,0.00367978,6.9198,7.00929,34.699,0.450594,0.565784,0.561939,8.33953,0.00108259,, , 1.85793,11.0806,0.990543,66.3248,24.208,34.699,0.450594,1.2825,0.723942,0.339823,0.0639569,0.186405,1.4432,8.33953,0.00108259,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12114,0.00820296,1.5128,19.4777,0.0203754,3.75767
