Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00103904,0.0727715,0,0.111504,6.45771e-06,0.115931,0,1.23285,0.001032,0.0183256,0,0.0876581,6.36822e-06,, , 0.067829,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.001032,0.000987789,0.0134929,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.36822e-06,0.0585562
2,15.1246,15.1821,11.3423,0.010848,0.500942,0.504597,3.50292,0.00195439,3.68391,3.74141,9.61576,0.0105345,0.175117,0.178771,2.63447,0.000121688,, , 0.532704,6.59864,0.293982,15.1163,9.97854,9.61576,0.0105345,0.0155217,0.205765,0.129148,0.0189751,0.00853657,0.640836,2.63447,0.000121688,0.920125
3,4.20601,4.23112,7.2755,0.021365,0.174092,0.175567,2.86638,0.00128609,0.891824,0.916929,6.41733,0.020738,0.0704497,0.0719246,1.13685,0.000158915,, , 0.230949,1.44982,0.127988,5.23262,3.22802,6.41733,0.020738,0.0293457,0.0923151,0.0417726,0.00828654,0.00755516,0.204585,1.13685,0.000158915,1.73961
4,6.18096,6.23763,7.76656,0.0427092,0.280406,0.284324,5.58613,0.00126882,1.10697,1.16364,6.41575,0.0414552,0.137896,0.141814,2.12812,0.000309817,, , 0.472873,1.54823,0.249511,8.74862,4.69842,6.41575,0.0414552,0.0584488,0.187179,0.0761984,0.0163323,0.0118465,0.284231,2.12812,0.000309817,3.46485
5,1.53299,1.55385,7.03681,0.0754797,0.0883911,0.0899287,7.65649,0.000232257,0.277288,0.298144,5.50099,0.0729716,0.0488352,0.0503727,0.742653,8.65812e-05,, , 0.176674,0.307138,0.0916197,6.2831,1.66068,5.50099,0.0729716,0.116473,0.0692077,0.024022,0.00597819,0.017688,0.0855392,0.742653,8.65812e-05,6.90454
6,2.44842,2.49245,8.43893,0.161867,0.15164,0.155048,15.2772,0.000767679,0.45169,0.495718,5.50155,0.156851,0.0976314,0.10104,1.44977,0.00064949,, , 0.356889,0.409594,0.180924,11.9572,2.76674,5.50155,0.156851,0.232886,0.14002,0.0467762,0.0118744,0.0313899,0.125166,1.44977,0.00064949,13.8055
7,0.470117,0.471259,9.57553,0.229225,0.0296226,0.0299452,49.3644,0.000241592,0.385879,0.387021,0.0130398,0.212141,0.0162969,0.0166194,0.201691,2.43679e-05,, , 0.0101174,0.757676,0.00510665,12.0326,0.287429,0.0130398,0.212141,0.827824,0.0134058,0.0183357,0.00117483,0.107445,0.0520212,0.201691,2.43679e-05,49.0734
8,0.0286154,0.0287519,0.018037,0.000442512,0.000539218,0.000545334,0.0602466,3.17846e-07,0.00197935,0.00211585,0.00206613,0.000421657,8.73649e-05,9.34812e-05,0.000227483,5.26791e-08,, , 0.00126148,0.00218914,0.000644581,0.0803593,0.0212412,0.00206613,0.000421657,0.00101147,7.36363e-05,8.89254e-05,1.82844e-05,0.000321226,0.00074128,0.000227483,5.26791e-08,0.0599602
Total,37.9531,30.1972,53.2712,0.542976,1.29841,1.23996,84.4252,0.0057576,6.91547,7.00498,34.6993,0.516145,0.564639,0.560635,8.38143,0.00135728,, , 1.8493,11.0806,0.990543,66.3248,24.208,34.6993,0.516145,1.2825,0.72146,0.339823,0.0639909,0.186405,1.4432,8.38143,0.00135728,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12012,0.00819911,1.51209,19.3963,0.0203517,3.75329
