Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00102654,0.0727736,0,0.111504,6.81423e-06,0.115942,0,1.23285,0.0010195,0.0183277,0,0.0876581,6.72474e-06,, , 0.0678397,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134949,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.72474e-06,0.0585562
2,15.1251,15.1826,11.3422,0.0107371,0.501061,0.504736,3.50291,0.00207958,3.68437,3.74188,9.61571,0.0104236,0.175235,0.17891,2.63447,0.000129512,, , 0.533629,6.59864,0.293982,15.1163,9.97854,9.61571,0.0104236,0.0155217,0.206027,0.129148,0.0189709,0.00853657,0.640836,2.63447,0.000129512,0.920125
3,4.2059,4.231,7.27569,0.022197,0.174154,0.175581,2.86639,0.000322556,0.891713,0.916817,6.41752,0.0215699,0.0705111,0.0719382,1.13686,3.84728e-05,, , 0.230725,1.44982,0.127988,5.23262,3.22802,6.41752,0.0215699,0.0293457,0.0923803,0.0417726,0.00829643,0.00755516,0.204585,1.13686,3.84728e-05,1.73961
4,6.1809,6.23758,7.76657,0.0430107,0.280226,0.284138,5.58613,0.00115791,1.10691,1.16358,6.41576,0.0417566,0.137716,0.141628,2.12812,0.00028209,, , 0.472757,1.54823,0.249511,8.74862,4.69842,6.41576,0.0417566,0.0584488,0.186812,0.0761984,0.0163336,0.0118465,0.284231,2.12812,0.00028209,3.46485
5,1.53248,1.55333,7.03681,0.0840795,0.0883928,0.0899306,7.65649,0.00110002,0.276775,0.297631,5.50099,0.0815714,0.0488369,0.0503747,0.742653,0.000520464,, , 0.175648,0.307138,0.0916197,6.2831,1.66068,5.50099,0.0815714,0.116473,0.0692114,0.024022,0.00597813,0.017688,0.0855392,0.742653,0.000520464,6.90454
6,2.4482,2.49223,8.43899,0.15229,0.151564,0.154938,15.2772,0.000301989,0.45147,0.495498,5.50162,0.147274,0.0975546,0.10093,1.44977,0.0001838,, , 0.35645,0.409594,0.180924,11.9572,2.76674,5.50162,0.147274,0.232886,0.139827,0.0467762,0.0118812,0.0313899,0.125166,1.44977,0.0001838,13.8055
7,0.470089,0.471231,9.5755,0.204364,0.0297789,0.0301103,49.3627,0.000238156,0.385852,0.386994,0.013004,0.187279,0.0164532,0.0167846,0.199939,2.09311e-05,, , 0.0100622,0.757676,0.00510665,12.0326,0.287429,0.013004,0.187279,0.827824,0.0137292,0.0183357,0.001173,0.107445,0.0520212,0.199939,2.09311e-05,49.0734
8,0.0286168,0.0287533,0.0180837,0.000989269,0.000539334,0.00054527,0.0602488,3.73869e-07,0.00198077,0.00211728,0.0021128,0.000968414,8.74807e-05,9.34168e-05,0.000229628,1.08702e-07,, , 0.00126433,0.00218914,0.000644581,0.0803593,0.0212412,0.0021128,0.000968414,0.00101147,7.36504e-05,8.89254e-05,1.83216e-05,0.000321226,0.00074128,0.000229628,1.08702e-07,0.0599602
Total,37.9527,30.1967,53.2714,0.518694,1.29849,1.23998,84.4235,0.0052074,6.91501,7.00452,34.6996,0.491863,0.564723,0.560658,8.37969,0.0011821,, , 1.84838,11.0806,0.990543,66.3248,24.208,34.6996,0.491863,1.2825,0.721555,0.339823,0.0640029,0.186405,1.4432,8.37969,0.0011821,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12018,0.00820079,1.5124,19.4,0.0203621,3.7552
