Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00106404,0.0727745,0,0.111504,1.06426e-05,0.115947,0,1.23285,0.001057,0.0183286,0,0.0876581,1.05531e-05,, , 0.0678443,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.001057,0.000987789,0.0134959,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,1.05531e-05,0.0585562
2,15.125,15.1825,11.3423,0.0110238,0.500837,0.504506,3.50291,0.000473687,3.68425,3.74176,9.61573,0.0107102,0.175011,0.17868,2.63447,2.91438e-05,, , 0.533391,6.59864,0.293982,15.1163,9.97854,9.61573,0.0107102,0.0155217,0.205571,0.129148,0.0189722,0.00853657,0.640836,2.63447,2.91438e-05,0.920125
3,4.2059,4.23101,7.27539,0.0215609,0.174097,0.175599,2.85432,0.000912102,0.891718,0.916822,6.41722,0.0209339,0.070454,0.0719561,1.12479,0.000112166,, , 0.230735,1.44982,0.127988,5.23262,3.22802,6.41722,0.0209339,0.0293457,0.0923567,0.0417726,0.00828092,0.00755516,0.204585,1.12479,0.000112166,1.73961
4,6.18384,6.24052,7.76648,0.0427306,0.280294,0.284253,5.58612,0.00134396,1.10985,1.16653,6.41566,0.0414765,0.137784,0.141743,2.12811,0.000328603,, , 0.47864,1.54823,0.249511,8.74862,4.69842,6.41566,0.0414765,0.0584488,0.187005,0.0761984,0.0163238,0.0118465,0.284231,2.12811,0.000328603,3.46485
5,1.53315,1.55401,7.03655,0.0794296,0.0885703,0.0901714,7.64761,0.000411632,0.277447,0.298303,5.50073,0.0769215,0.0490143,0.0506154,0.733772,0.000176269,, , 0.176992,0.307138,0.0916197,6.2831,1.66068,5.50073,0.0769215,0.116473,0.0696426,0.024022,0.00596504,0.017688,0.0855392,0.733772,0.000176269,6.90454
6,2.44911,2.49314,8.43888,0.138936,0.151277,0.154708,15.2771,0.00020577,0.45238,0.496408,5.50151,0.13392,0.0972678,0.100699,1.44977,8.75808e-05,, , 0.358269,0.409594,0.180924,11.9572,2.76674,5.50151,0.13392,0.232886,0.139321,0.0467762,0.0118696,0.0313899,0.125166,1.44977,8.75808e-05,13.8055
7,0.470109,0.471251,9.57554,0.180905,0.0297237,0.0300455,49.3644,0.000234599,0.385871,0.387013,0.0130426,0.163821,0.016398,0.0167198,0.201691,1.73741e-05,, , 0.0101019,0.757676,0.00510665,12.0326,0.287429,0.0130426,0.163821,0.827824,0.0136071,0.0183357,0.00117497,0.107445,0.0520212,0.201691,1.73741e-05,49.0734
8,0.0286212,0.0287577,0.0180683,0.000526978,0.000539334,0.000545329,0.0602488,3.2338e-07,0.00198517,0.00212167,0.00209742,0.000506123,8.74809e-05,9.34764e-05,0.000229627,5.82139e-08,, , 0.00127312,0.00218914,0.000644581,0.0803593,0.0212412,0.00209742,0.000506123,0.00101147,7.37225e-05,8.89254e-05,1.83094e-05,0.000321226,0.00074128,0.000229627,5.82139e-08,0.0599602
Total,37.9571,30.2012,53.2707,0.476177,1.29811,1.23983,84.4043,0.00359271,6.91945,7.00895,34.6988,0.449346,0.564346,0.560506,8.36049,0.000761747,, , 1.85725,11.0806,0.990543,66.3248,24.208,34.6988,0.449346,1.2825,0.721073,0.339823,0.0639561,0.186405,1.4432,8.36049,0.000761747,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1207,0.0082031,1.51283,19.4412,0.0203763,3.75783
