Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00102654,0.0727682,0,0.111504,6.11677e-06,0.115913,0,1.23285,0.0010195,0.0183223,0,0.0876581,6.02728e-06,, , 0.0678104,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134896,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.02728e-06,0.0585562
2,15.1265,15.184,11.3421,0.0110074,0.500987,0.504744,3.47522,4.1765e-05,3.68578,3.74328,9.61555,0.0106939,0.175161,0.178918,2.60678,2.14863e-06,, , 0.536441,6.59864,0.293982,15.1163,9.97854,9.61555,0.0106939,0.0155217,0.205978,0.129148,0.0189538,0.00853657,0.640836,2.60678,2.14863e-06,0.920125
3,4.20599,4.23109,7.2755,0.0220212,0.174055,0.17553,2.86638,0.000130457,0.891799,0.916904,6.41733,0.0213942,0.0704129,0.0718878,1.13685,1.44604e-05,, , 0.230899,1.44982,0.127988,5.23262,3.22802,6.41733,0.0213942,0.0293457,0.0922416,0.0417726,0.00828653,0.00755516,0.204585,1.13685,1.44604e-05,1.73961
4,6.18251,6.23919,7.76634,0.0426651,0.280435,0.284463,5.56198,0.00145256,1.10852,1.1652,6.41552,0.0414111,0.137925,0.141953,2.10397,0.000355754,, , 0.475979,1.54823,0.249511,8.74862,4.69842,6.41552,0.0414111,0.0584488,0.18737,0.0761984,0.0163094,0.0118465,0.284231,2.10397,0.000355754,3.46485
5,1.5328,1.55366,7.03658,0.0775277,0.0885363,0.0901296,7.64761,0.000314496,0.277099,0.297955,5.50076,0.0750196,0.0489803,0.0505737,0.733773,0.000127701,, , 0.176297,0.307138,0.0916197,6.2831,1.66068,5.50076,0.0750196,0.116473,0.0695653,0.024022,0.00596665,0.017688,0.0855392,0.733773,0.000127701,6.90454
6,2.44832,2.49235,8.4391,0.163028,0.151321,0.154645,15.2949,0.000661591,0.45159,0.495618,5.50172,0.158012,0.0973122,0.100636,1.46753,0.000543402,, , 0.35669,0.409594,0.180924,11.9572,2.76674,5.50172,0.158012,0.232886,0.13928,0.0467762,0.0118918,0.0313899,0.125166,1.46753,0.000543402,13.8055
7,0.47013,0.471272,9.57545,0.257782,0.0295872,0.02993,49.3609,0.000246331,0.385892,0.387034,0.012958,0.240698,0.0162615,0.0166042,0.198185,2.9107e-05,, , 0.010144,0.757676,0.00510665,12.0326,0.287429,0.012958,0.240698,0.827824,0.0133594,0.0183357,0.00117065,0.107445,0.0520212,0.198185,2.9107e-05,49.0734
8,0.028618,0.0287545,0.0180689,0.000765285,0.000539314,0.000545308,0.0602488,3.50357e-07,0.00198193,0.00211844,0.00209797,0.000744429,8.74612e-05,9.34546e-05,0.000229627,8.51902e-08,, , 0.00126665,0.00218914,0.000644581,0.0803593,0.0212412,0.00209797,0.000744429,0.00101147,7.36805e-05,8.89254e-05,1.83098e-05,0.000321226,0.00074128,0.000229627,8.51902e-08,0.0599602
Total,37.9562,30.2003,53.2706,0.575824,1.29823,1.23999,84.3788,0.00285367,6.91857,7.00811,34.6988,0.548992,0.564463,0.560667,8.33498,0.00107868,, , 1.85553,11.0806,0.990543,66.3248,24.208,34.6988,0.548992,1.2825,0.721358,0.339823,0.0639485,0.186405,1.4432,8.33498,0.00107868,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12133,0.00819652,1.51161,19.4924,0.0203358,3.75035
