Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96151,0,1.81752,0.000788778,0.0727993,0,0.111504,1.14353e-05,0.116067,0,1.23285,0.00078174,0.0183534,0,0.0876581,1.13458e-05,, , 0.0679645,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00078174,0.000987789,0.0135207,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,1.13458e-05,0.0585562
2,15.1253,15.1829,11.3422,0.00205437,0.502577,0.506248,3.50291,1.0573e-05,3.68463,3.74213,9.61572,0.00174086,0.176751,0.180423,2.63447,1.9914e-07,, , 0.534143,6.59864,0.293982,15.1163,9.97854,9.61572,0.00174086,0.0155217,0.209054,0.129148,0.0189715,0.00853657,0.640836,2.63447,1.9914e-07,0.920125
3,4.20485,4.22995,7.27723,0.0078327,0.174338,0.175387,2.9267,2.12739e-05,0.890663,0.915768,6.41906,0.00720568,0.0706956,0.0717441,1.19716,8.12536e-07,, , 0.228627,1.44982,0.127988,5.23262,3.22802,6.41906,0.00720568,0.0293457,0.0922924,0.0417726,0.00837474,0.00755516,0.204585,1.19716,8.12536e-07,1.73961
4,6.18137,6.23805,7.76679,0.00739811,0.28048,0.284287,5.61027,3.21313e-05,1.10738,1.16406,6.41597,0.00614406,0.13797,0.141777,2.15226,6.46011e-07,, , 0.473702,1.54823,0.249511,8.74862,4.69842,6.41597,0.00614406,0.0584488,0.187193,0.0761984,0.0163551,0.0118465,0.284231,2.15226,6.46011e-07,3.46485
5,1.53209,1.55295,7.03681,0.0183017,0.0883698,0.0899068,7.65649,6.23658e-05,0.276389,0.297245,5.50099,0.0157936,0.0488138,0.0503508,0.742653,1.63566e-06,, , 0.174876,0.307138,0.0916197,6.2831,1.66068,5.50099,0.0157936,0.116473,0.0691643,0.024022,0.0059783,0.017688,0.0855392,0.742653,1.63566e-06,6.90454
6,2.44839,2.49242,8.43893,0.0421568,0.151523,0.154927,15.2772,0.00012206,0.451663,0.49569,5.50156,0.0371406,0.0975142,0.100918,1.44977,3.87094e-06,, , 0.356834,0.409594,0.180924,11.9572,2.76674,5.50156,0.0371406,0.232886,0.139781,0.0467762,0.0118753,0.0313899,0.125166,1.44977,3.87094e-06,13.8055
7,0.470096,0.471238,9.57555,0.017649,0.0297534,0.0300732,49.3644,0.000217717,0.385858,0.387,0.013051,0.000564402,0.0164277,0.0167475,0.201692,4.92973e-07,, , 0.0100751,0.757676,0.00510665,12.0326,0.287429,0.013051,0.000564402,0.827824,0.0136641,0.0183357,0.00117541,0.107445,0.0520212,0.201692,4.92973e-07,49.0734
8,0.0286225,0.028759,0.0180754,0.000104563,0.000539353,0.000545321,0.0602488,2.83301e-07,0.00198645,0.00212295,0.00210456,8.37075e-05,8.74995e-05,9.34675e-05,0.000229628,1.81344e-08,, , 0.00127569,0.00218914,0.000644581,0.0803593,0.0212412,0.00210456,8.37075e-05,0.00101147,7.37265e-05,8.89254e-05,1.83151e-05,0.000321226,0.00074128,0.000229628,1.81344e-08,0.0599602
Total,37.9523,30.1962,53.2731,0.096286,1.30038,1.24137,84.5097,0.00047784,6.91464,7.00402,34.7013,0.0694546,0.566613,0.562053,8.46589,1.90212e-05,, , 1.8475,11.0806,0.990543,66.3248,24.208,34.7013,0.0694546,1.2825,0.724743,0.339823,0.0641,0.186405,1.4432,8.46589,1.90212e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11811,0.00822924,1.51765,19.2214,0.0205383,3.78771
