Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.0727699,0,0.111504,6.79934e-06,0.11592,0,1.23285,0.0010195,0.018324,0,0.0876581,6.70984e-06,, , 0.0678175,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134913,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.70984e-06,0.0585562
2,15.1252,15.1827,11.342,0.0107665,0.500845,0.504625,3.47522,0.000923202,3.68445,3.74196,9.6155,0.010453,0.17502,0.1788,2.60677,5.72384e-05,, , 0.533793,6.59864,0.293982,15.1163,9.97854,9.6155,0.010453,0.0155217,0.205723,0.129148,0.0189491,0.00853657,0.640836,2.60677,5.72384e-05,0.920125
3,4.20515,4.23026,7.27609,0.0221358,0.17416,0.175489,2.89051,0.000303981,0.890967,0.916072,6.41792,0.0215088,0.0705176,0.0718462,1.16098,3.61509e-05,, , 0.229234,1.44982,0.127988,5.23262,3.22802,6.41792,0.0215088,0.0293457,0.0922745,0.0417726,0.00831679,0.00755516,0.204585,1.16098,3.61509e-05,1.73961
4,6.18443,6.2411,7.76646,0.0400164,0.280221,0.284187,5.58612,0.000534495,1.11044,1.16711,6.41565,0.0387623,0.137711,0.141677,2.12811,0.000126237,, , 0.479812,1.54823,0.249511,8.74862,4.69842,6.41565,0.0387623,0.0584488,0.186867,0.0761984,0.0163224,0.0118465,0.284231,2.12811,0.000126237,3.46485
5,1.53264,1.55349,7.03683,0.0834573,0.0883489,0.0898819,7.65649,0.00109876,0.276932,0.297789,5.501,0.0809492,0.048793,0.050326,0.742654,0.000519834,, , 0.175964,0.307138,0.0916197,6.2831,1.66068,5.501,0.0809492,0.116473,0.0691178,0.024022,0.00597912,0.017688,0.0855392,0.742654,0.000519834,6.90454
6,2.44741,2.49144,8.43912,0.169696,0.151402,0.154715,15.2949,0.00128148,0.450685,0.494713,5.50175,0.16468,0.0973926,0.100706,1.46753,0.00116329,, , 0.35488,0.409594,0.180924,11.9572,2.76674,5.50175,0.16468,0.232886,0.139428,0.0467762,0.011894,0.0313899,0.125166,1.46753,0.00116329,13.8055
7,0.470069,0.471211,9.57555,0.233388,0.0297733,0.0300919,49.3644,0.000242355,0.385831,0.386973,0.0130556,0.216303,0.0164476,0.0167662,0.201692,2.51302e-05,, , 0.0100211,0.757676,0.00510665,12.0326,0.287429,0.0130556,0.216303,0.827824,0.0137025,0.0183357,0.00117564,0.107445,0.0520212,0.201692,2.51302e-05,49.0734
8,0.0286202,0.0287567,0.0180974,0.00117397,0.000539385,0.000545268,0.0602488,3.95446e-07,0.0019842,0.0021207,0.00212653,0.00115312,8.7532e-05,9.34151e-05,0.000229629,1.3028e-07,, , 0.00127118,0.00218914,0.000644581,0.0803593,0.0212412,0.00212653,0.00115312,0.00101147,7.36891e-05,8.89254e-05,1.83326e-05,0.000321226,0.00074128,0.000229629,1.3028e-07,0.0599602
Total,37.9549,30.1989,53.2717,0.56166,1.29806,1.23953,84.4394,0.00439147,6.91721,7.00674,34.6999,0.534829,0.564293,0.560214,8.39563,0.00193472,, , 1.85279,11.0806,0.990543,66.3248,24.208,34.6999,0.534829,1.2825,0.720678,0.339823,0.0640067,0.186405,1.4432,8.39563,0.00193472,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11983,0.00819758,1.51181,19.3678,0.0203423,3.75156
