Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00102029,0.0727666,0,0.111504,7.4711e-06,0.115905,0,1.23285,0.00101325,0.0183207,0,0.0876581,7.3816e-06,, , 0.0678023,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.013488,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.3816e-06,0.0585562
2,15.1249,15.1824,11.342,0.0105941,0.500385,0.50418,3.47522,0.000698222,3.68418,3.74169,9.61547,0.0102806,0.174559,0.178355,2.60677,4.31772e-05,, , 0.533251,6.59864,0.293982,15.1163,9.97854,9.61547,0.0102806,0.0155217,0.20482,0.129148,0.0189459,0.00853657,0.640836,2.60677,4.31772e-05,0.920125
3,4.20622,4.23132,7.27529,0.021917,0.174084,0.175611,2.85432,0.000747429,0.892032,0.917137,6.41712,0.0212899,0.0704418,0.0719682,1.12479,9.15819e-05,, , 0.231364,1.44982,0.127988,5.23262,3.22802,6.41712,0.0212899,0.0293457,0.0923616,0.0417726,0.00827589,0.00755516,0.204585,1.12479,9.15819e-05,1.73961
4,6.18162,6.2383,7.76664,0.0434386,0.279573,0.283452,5.58614,0.000907331,1.10763,1.1643,6.41582,0.0421845,0.137062,0.140942,2.12812,0.000219446,, , 0.474198,1.54823,0.249511,8.74862,4.69842,6.41582,0.0421845,0.0584488,0.185466,0.0761984,0.0163402,0.0118465,0.284231,2.12812,0.000219446,3.46485
5,1.53234,1.55319,7.037,0.0835346,0.0882748,0.089766,7.66537,0.000920656,0.276634,0.29749,5.50117,0.0810265,0.0487188,0.0502101,0.75153,0.000430781,, , 0.175366,0.307138,0.0916197,6.2831,1.66068,5.50117,0.0810265,0.116473,0.0689191,0.024022,0.00598776,0.017688,0.0855392,0.75153,0.000430781,6.90454
6,2.44703,2.49106,8.43913,0.168558,0.151226,0.154531,15.2949,0.00115562,0.450306,0.494334,5.50176,0.163541,0.0972168,0.100522,1.46754,0.00103743,, , 0.354121,0.409594,0.180924,11.9572,2.76674,5.50176,0.163541,0.232886,0.139067,0.0467762,0.0118956,0.0313899,0.125166,1.46754,0.00103743,13.8055
7,0.470103,0.471245,9.57548,0.35858,0.0297015,0.0300383,49.3609,0.000277843,0.385865,0.387007,0.0129818,0.341496,0.0163758,0.0167126,0.198186,6.06181e-05,, , 0.0100895,0.757676,0.00510665,12.0326,0.287429,0.0129818,0.341496,0.827824,0.0135808,0.0183357,0.00117187,0.107445,0.0520212,0.198186,6.06181e-05,49.0734
8,0.0286125,0.028749,0.0180694,0.00108311,0.00053929,0.000545281,0.0602488,3.88027e-07,0.00197647,0.00211297,0.00209852,0.00106226,8.7437e-05,9.34283e-05,0.000229628,1.2286e-07,, , 0.00125573,0.00218914,0.000644581,0.0803593,0.0212412,0.00209852,0.00106226,0.00101147,7.36297e-05,8.89254e-05,1.83102e-05,0.000321226,0.00074128,0.000229628,1.2286e-07,0.0599602
Total,37.9522,30.1963,53.2711,0.688725,1.29655,1.23812,84.4086,0.00471496,6.91453,7.00407,34.6993,0.661894,0.562783,0.558803,8.36482,0.00189054,, , 1.84745,11.0806,0.990543,66.3248,24.208,34.6993,0.661894,1.2825,0.717776,0.339823,0.0639868,0.186405,1.4432,8.36482,0.00189054,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12064,0.00818945,1.51031,19.4367,0.0202923,3.74233
