Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00102029,0.0727694,0,0.111504,8.14187e-06,0.115917,0,1.23285,0.00101325,0.0183235,0,0.0876581,8.05238e-06,, , 0.0678145,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134908,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.05238e-06,0.0585562
2,15.1257,15.1832,11.3421,0.0108284,0.501112,0.504871,3.47522,0.00142644,3.68497,3.74247,9.61554,0.0105149,0.175286,0.179045,2.60678,8.86908e-05,, , 0.534824,6.59864,0.293982,15.1163,9.97854,9.61554,0.0105149,0.0155217,0.20623,0.129148,0.0189535,0.00853657,0.640836,2.60678,8.86908e-05,0.920125
3,4.20575,4.23086,7.27589,0.0212901,0.17415,0.175528,2.87845,0.000703603,0.891565,0.91667,6.41772,0.020663,0.0705076,0.0718855,1.14892,8.61037e-05,, , 0.23043,1.44982,0.127988,5.23262,3.22802,6.41772,0.020663,0.0293457,0.0923139,0.0417726,0.0083066,0.00755516,0.204585,1.14892,8.61037e-05,1.73961
4,6.18072,6.2374,7.76653,0.0418287,0.28025,0.284185,5.58613,0.000875622,1.10673,1.16341,6.41571,0.0405747,0.13774,0.141675,2.12811,0.000211519,, , 0.472405,1.54823,0.249511,8.74862,4.69842,6.41571,0.0405747,0.0584488,0.186887,0.0761984,0.0163287,0.0118465,0.284231,2.12811,0.000211519,3.46485
5,1.53189,1.55274,7.03684,0.0811806,0.0883982,0.0899273,7.65649,0.000689539,0.276182,0.297038,5.50102,0.0786725,0.0488422,0.0503713,0.742654,0.000315222,, , 0.174462,0.307138,0.0916197,6.2831,1.66068,5.50102,0.0786725,0.116473,0.0692116,0.024022,0.00597993,0.017688,0.0855392,0.742654,0.000315222,6.90454
6,2.44896,2.49299,8.43898,0.133367,0.151522,0.154901,15.2772,0.000184839,0.45223,0.496258,5.50161,0.128351,0.0975128,0.100892,1.44977,6.66503e-05,, , 0.357969,0.409594,0.180924,11.9572,2.76674,5.50161,0.128351,0.232886,0.139748,0.0467762,0.0118804,0.0313899,0.125166,1.44977,6.66503e-05,13.8055
7,0.470145,0.471287,9.5755,0.20718,0.0296714,0.0300018,49.3627,0.000238373,0.385907,0.387049,0.0130079,0.190095,0.0163457,0.0166761,0.199939,2.11488e-05,, , 0.0101729,0.757676,0.00510665,12.0326,0.287429,0.0130079,0.190095,0.827824,0.0135129,0.0183357,0.0011732,0.107445,0.0520212,0.199939,2.11488e-05,49.0734
8,0.0286136,0.0287501,0.0180886,0.000796439,0.000539344,0.000545261,0.0602488,3.59297e-07,0.00197758,0.00211409,0.00211774,0.000775584,8.74904e-05,9.34074e-05,0.000229629,9.41304e-08,, , 0.00125795,0.00218914,0.000644581,0.0803593,0.0212412,0.00211774,0.000775584,0.00101147,7.36468e-05,8.89254e-05,1.83256e-05,0.000321226,0.00074128,0.000229629,9.41304e-08,0.0599602
Total,37.9531,30.1972,53.2714,0.497492,1.29841,1.23996,84.4079,0.00412692,6.91548,7.00501,34.6996,0.47066,0.564645,0.560638,8.36406,0.000797481,, , 1.84934,11.0806,0.990543,66.3248,24.208,34.6996,0.47066,1.2825,0.721468,0.339823,0.063992,0.186405,1.4432,8.36406,0.000797481,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12059,0.00820215,1.51265,19.4329,0.0203704,3.75674
