Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00102029,0.0727738,0,0.111504,6.40657e-06,0.115941,0,1.23285,0.00101325,0.0183279,0,0.0876581,6.31708e-06,, , 0.0678389,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134952,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.31708e-06,0.0585562
2,15.1254,15.1829,11.3421,0.0109902,0.501218,0.504958,3.47523,4.59922e-05,3.68466,3.74216,9.61558,0.0106767,0.175393,0.179132,2.60678,2.41284e-06,, , 0.534198,6.59864,0.293982,15.1163,9.97854,9.61558,0.0106767,0.0155217,0.20642,0.129148,0.0189574,0.00853657,0.640836,2.60678,2.41284e-06,0.920125
3,4.2057,4.2308,7.27561,0.0218818,0.174161,0.175608,2.86638,0.00140546,0.891512,0.916616,6.41744,0.0212547,0.0705181,0.0719653,1.13685,0.000173836,, , 0.230323,1.44982,0.127988,5.23262,3.22802,6.41744,0.0212547,0.0293457,0.0924186,0.0417726,0.00829227,0.00755516,0.204585,1.13685,0.000173836,1.73961
4,6.18366,6.24033,7.76655,0.0424146,0.280368,0.284292,5.58613,0.000940622,1.10967,1.16634,6.41573,0.0411605,0.137858,0.141782,2.12811,0.000227769,, , 0.478274,1.54823,0.249511,8.74862,4.69842,6.41573,0.0411605,0.0584488,0.18711,0.0761984,0.0163309,0.0118465,0.284231,2.12811,0.000227769,3.46485
5,1.5327,1.55356,7.0369,0.0829459,0.0883394,0.089854,7.65649,0.000990995,0.277,0.297856,5.50108,0.0804378,0.0487834,0.0502981,0.742656,0.00046595,, , 0.176098,0.307138,0.0916197,6.2831,1.66068,5.50108,0.0804378,0.116473,0.0690766,0.024022,0.00598292,0.017688,0.0855392,0.742656,0.00046595,6.90454
6,2.44769,2.49172,8.43916,0.157842,0.15146,0.154755,15.2949,0.000538049,0.450959,0.494987,5.50178,0.152826,0.0974512,0.100746,1.46754,0.00041986,, , 0.355427,0.409594,0.180924,11.9572,2.76674,5.50178,0.152826,0.232886,0.139523,0.0467762,0.0118979,0.0313899,0.125166,1.46754,0.00041986,13.8055
7,0.470084,0.471226,9.57552,0.267577,0.0298433,0.0301695,49.3644,0.000248138,0.385846,0.386988,0.0130247,0.250492,0.0165176,0.0168438,0.201691,3.09138e-05,, , 0.0100516,0.757676,0.00510665,12.0326,0.287429,0.0130247,0.250492,0.827824,0.0138517,0.0183357,0.00117406,0.107445,0.0520212,0.201691,3.09138e-05,49.0734
8,0.028617,0.0287535,0.0181073,0.000769822,0.000539378,0.000545223,0.0602509,3.48936e-07,0.00198101,0.00211751,0.00213641,0.000748966,8.75245e-05,9.33695e-05,0.000231771,8.37698e-08,, , 0.0012648,0.00218914,0.000644581,0.0803593,0.0212412,0.00213641,0.000748966,0.00101147,7.36281e-05,8.89254e-05,1.83405e-05,0.000321226,0.00074128,0.000231771,8.37698e-08,0.0599602
Total,37.9552,30.1993,53.2715,0.585441,1.2987,1.24018,84.4153,0.00417601,6.91756,7.00707,34.6996,0.55861,0.564936,0.560861,8.37152,0.00132714,, , 1.85348,11.0806,0.990543,66.3248,24.208,34.6996,0.55861,1.2825,0.721969,0.339823,0.0640051,0.186405,1.4432,8.37152,0.00132714,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12039,0.00819596,1.51151,19.4155,0.0203323,3.74971
