Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96141,0,1.81752,0.00102029,0.0727782,0,0.111504,5.06278e-06,0.115966,0,1.23285,0.00101325,0.0183323,0,0.0876581,4.97328e-06,, , 0.0678634,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134996,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.97328e-06,0.0585562
2,15.1243,15.1818,11.3424,0.0107481,0.501214,0.504816,3.50292,0.0011424,3.68356,3.74106,9.61586,0.0104346,0.175389,0.178991,2.63448,7.09383e-05,, , 0.531999,6.59864,0.293982,15.1163,9.97854,9.61586,0.0104346,0.0155217,0.206246,0.129148,0.0189859,0.00853657,0.640836,2.63448,7.09383e-05,0.920125
3,4.20558,4.23068,7.27591,0.0209436,0.174129,0.175502,2.87845,0.000971027,0.891394,0.916498,6.41775,0.0203166,0.0704865,0.071859,1.14892,0.000119532,, , 0.230088,1.44982,0.127988,5.23262,3.22802,6.41775,0.0203166,0.0293457,0.0922652,0.0417726,0.00830773,0.00755516,0.204585,1.14892,0.000119532,1.73961
4,6.18233,6.239,7.76628,0.0418616,0.2804,0.284454,5.56198,0.000889078,1.10834,1.16501,6.41547,0.0406075,0.13789,0.141944,2.10396,0.000214883,, , 0.475608,1.54823,0.249511,8.74862,4.69842,6.41547,0.0406075,0.0584488,0.187332,0.0761984,0.0163039,0.0118465,0.284231,2.10396,0.000214883,3.46485
5,1.53294,1.5538,7.03656,0.0837607,0.0885755,0.0901734,7.64761,0.00100759,0.277236,0.298093,5.50074,0.0812526,0.0490195,0.0506175,0.733773,0.000474249,, , 0.176571,0.307138,0.0916197,6.2831,1.66068,5.50074,0.0812526,0.116473,0.0696493,0.024022,0.00596568,0.017688,0.0855392,0.733773,0.000474249,6.90454
6,2.44882,2.49285,8.4388,0.164602,0.151514,0.154983,15.2771,0.000864113,0.452091,0.496118,5.50143,0.159586,0.0975056,0.100974,1.44976,0.000745924,, , 0.357691,0.409594,0.180924,11.9572,2.76674,5.50143,0.159586,0.232886,0.139841,0.0467762,0.0118619,0.0313899,0.125166,1.44976,0.000745924,13.8055
7,0.470071,0.471213,9.57558,0.182482,0.0297094,0.0300217,49.3662,0.000234783,0.385833,0.386975,0.0130812,0.165397,0.0163837,0.016696,0.203444,1.75588e-05,, , 0.0100247,0.757676,0.00510665,12.0326,0.287429,0.0130812,0.165397,0.827824,0.0135671,0.0183357,0.00117695,0.107445,0.0520212,0.203444,1.75588e-05,49.0734
8,0.0286121,0.0287486,0.018082,0.00078239,0.000539322,0.000545265,0.0602488,3.50359e-07,0.00197611,0.00211262,0.00211115,0.000761535,8.74692e-05,9.34117e-05,0.000229628,8.51929e-08,, , 0.00125501,0.00218914,0.000644581,0.0803593,0.0212412,0.00211115,0.000761535,0.00101147,7.36352e-05,8.89254e-05,1.83203e-05,0.000321226,0.00074128,0.000229628,8.51929e-08,0.0599602
Total,37.954,30.1981,53.2711,0.5062,1.29886,1.2405,84.406,0.0051144,6.91639,7.00587,34.6993,0.479369,0.565093,0.561175,8.36223,0.00164814,, , 1.8511,11.0806,0.990543,66.3248,24.208,34.6993,0.479369,1.2825,0.722473,0.339823,0.0639718,0.186405,1.4432,8.36223,0.00164814,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12058,0.00820146,1.51253,19.4329,0.0203662,3.75597
