Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00103279,0.0727731,0,0.111504,8.84012e-06,0.115937,0,1.23285,0.00102575,0.0183272,0,0.0876581,8.75062e-06,, , 0.0678344,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00102575,0.000987789,0.0134945,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.75062e-06,0.0585562
2,15.1256,15.1831,11.3421,0.0110277,0.50079,0.504544,3.47522,4.64655e-05,3.68484,3.74235,9.61555,0.0107142,0.174964,0.178719,2.60678,2.44242e-06,, , 0.534576,6.59864,0.293982,15.1163,9.97854,9.61555,0.0107142,0.0155217,0.20558,0.129148,0.0189544,0.00853657,0.640836,2.60678,2.44242e-06,0.920125
3,4.20561,4.23072,7.27593,0.0203615,0.174133,0.175502,2.87845,0.000738638,0.891427,0.916532,6.41776,0.0197345,0.0704909,0.0718599,1.14892,9.0483e-05,, , 0.230155,1.44982,0.127988,5.23262,3.22802,6.41776,0.0197345,0.0293457,0.0922698,0.0417726,0.00830845,0.00755516,0.204585,1.14892,9.0483e-05,1.73961
4,6.18359,6.24026,7.76624,0.0362314,0.280461,0.284536,5.56198,0.000134133,1.1096,1.16627,6.41543,0.0349773,0.137951,0.142026,2.10396,2.61463e-05,, , 0.478129,1.54823,0.249511,8.74862,4.69842,6.41543,0.0349773,0.0584488,0.187479,0.0761984,0.0162996,0.0118465,0.284231,2.10396,2.61463e-05,3.46485
5,1.53326,1.55411,7.0363,0.0753045,0.088696,0.0903585,7.6476,0.000236612,0.277554,0.29841,5.50048,0.0727964,0.0491401,0.0508026,0.733766,8.87586e-05,, , 0.177206,0.307138,0.0916197,6.2831,1.66068,5.50048,0.0727964,0.116473,0.0699683,0.024022,0.00595234,0.017688,0.0855392,0.733766,8.87586e-05,6.90454
6,2.44999,2.49402,8.43875,0.145667,0.150879,0.154374,15.2771,0.000242029,0.453266,0.497294,5.50138,0.14065,0.0968702,0.100365,1.44976,0.00012384,, , 0.360042,0.409594,0.180924,11.9572,2.76674,5.50138,0.14065,0.232886,0.138603,0.0467762,0.0118564,0.0313899,0.125166,1.44976,0.00012384,13.8055
7,0.470127,0.471269,9.57552,0.236699,0.0296907,0.0300165,49.3644,0.000242789,0.385889,0.387031,0.0130269,0.219614,0.016365,0.0166907,0.201691,2.55647e-05,, , 0.0101374,0.757676,0.00510665,12.0326,0.287429,0.0130269,0.219614,0.827824,0.0135459,0.0183357,0.00117417,0.107445,0.0520212,0.201691,2.55647e-05,49.0734
8,0.0286171,0.0287536,0.0181002,0.0010483,0.000539358,0.000545231,0.0602488,4.13258e-07,0.00198104,0.00211754,0.00212927,0.00102745,8.75053e-05,9.33778e-05,0.000229629,1.48092e-07,, , 0.00126487,0.00218914,0.000644581,0.0803593,0.0212412,0.00212927,0.00102745,0.00101147,7.3623e-05,8.89254e-05,1.83348e-05,0.000321226,0.00074128,0.000229629,1.48092e-07,0.0599602
Total,37.9581,30.2022,53.2704,0.527371,1.29796,1.23988,84.3766,0.00164992,6.92049,7.01001,34.6986,0.50054,0.564196,0.560557,8.33276,0.000366133,, , 1.85935,11.0806,0.990543,66.3248,24.208,34.6986,0.50054,1.2825,0.721015,0.339823,0.063915,0.186405,1.4432,8.33276,0.000366133,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12142,0.00819953,1.51217,19.4992,0.0203543,3.75377
