Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96142,0,1.81752,0.00102029,0.0727785,0,0.111504,7.4705e-06,0.115968,0,1.23285,0.00101325,0.0183326,0,0.0876581,7.38101e-06,, , 0.0678653,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134999,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.38101e-06,0.0585562
2,15.1256,15.1831,11.3423,0.0111132,0.501472,0.505108,3.50292,0.000712589,3.68493,3.74243,9.61579,0.0107997,0.175646,0.179282,2.63447,4.40751e-05,, , 0.534738,6.59864,0.293982,15.1163,9.97854,9.61579,0.0107997,0.0155217,0.206801,0.129148,0.0189789,0.00853657,0.640836,2.63447,4.40751e-05,0.920125
3,4.20594,4.23104,7.2754,0.0220827,0.174056,0.175556,2.85432,0.000279673,0.891752,0.916857,6.41723,0.0214557,0.070413,0.0719136,1.12479,3.31124e-05,, , 0.230805,1.44982,0.127988,5.23262,3.22802,6.41723,0.0214557,0.0293457,0.0922729,0.0417726,0.00828122,0.00755516,0.204585,1.12479,3.31124e-05,1.73961
4,6.18307,6.23975,7.7663,0.0362048,0.280193,0.284239,5.56198,0.000126809,1.10908,1.16576,6.41549,0.0349507,0.137683,0.141729,2.10397,2.43154e-05,, , 0.477104,1.54823,0.249511,8.74862,4.69842,6.41549,0.0349507,0.0584488,0.186908,0.0761984,0.0163057,0.0118465,0.284231,2.10397,2.43154e-05,3.46485
5,1.53368,1.55454,7.03615,0.0852818,0.0887851,0.0904841,7.63872,0.0014465,0.277979,0.298835,5.50033,0.0827737,0.0492291,0.0509281,0.724885,0.000693704,, , 0.178056,0.307138,0.0916197,6.2831,1.66068,5.50033,0.0827737,0.116473,0.0701904,0.024022,0.00594479,0.017688,0.0855392,0.724885,0.000693704,6.90454
6,2.44806,2.49209,8.43886,0.165325,0.150943,0.154382,15.2771,0.00109051,0.451335,0.495363,5.50149,0.160309,0.0969338,0.100373,1.44977,0.000972317,, , 0.356179,0.409594,0.180924,11.9572,2.76674,5.50149,0.160309,0.232886,0.138663,0.0467762,0.0118679,0.0313899,0.125166,1.44977,0.000972317,13.8055
7,0.470091,0.471233,9.57546,0.286645,0.0294177,0.0297597,49.3609,0.000252813,0.385854,0.386996,0.012961,0.26956,0.016092,0.016434,0.198185,3.55881e-05,, , 0.0100661,0.757676,0.00510665,12.0326,0.287429,0.012961,0.26956,0.827824,0.0130195,0.0183357,0.00117081,0.107445,0.0520212,0.198185,3.55881e-05,49.0734
8,0.0286204,0.028757,0.0180463,0.000406495,0.000539271,0.000545351,0.0602466,3.12092e-07,0.00198443,0.00212093,0.00207546,0.00038564,8.74177e-05,9.3498e-05,0.000227484,4.69258e-08,, , 0.00127165,0.00218914,0.000644581,0.0803593,0.0212412,0.00207546,0.00038564,0.00101147,7.36985e-05,8.89254e-05,1.82918e-05,0.000321226,0.00074128,0.000227484,4.69258e-08,0.0599602
Total,37.9565,30.2006,53.2701,0.608079,1.29818,1.24007,84.3678,0.00391667,6.91888,7.00836,34.6982,0.581248,0.564417,0.560754,8.32395,0.00181054,, , 1.85609,11.0806,0.990543,66.3248,24.208,34.6982,0.581248,1.2825,0.721429,0.339823,0.0639189,0.186405,1.4432,8.32395,0.00181054,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12157,0.00819436,1.51121,19.5136,0.0203224,3.74789
