Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96141,0,1.81752,0.00103904,0.0727776,0,0.111504,6.91911e-06,0.115962,0,1.23285,0.001032,0.0183317,0,0.0876581,6.82962e-06,, , 0.0678595,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.001032,0.000987789,0.013499,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.82962e-06,0.0585562
2,15.1252,15.1827,11.3423,0.0107644,0.501212,0.504878,3.50291,0.000571985,3.68449,3.742,9.61573,0.0104509,0.175386,0.179052,2.63447,3.52874e-05,, , 0.533877,6.59864,0.293982,15.1163,9.97854,9.61573,0.0104509,0.0155217,0.206318,0.129148,0.0189726,0.00853657,0.640836,2.63447,3.52874e-05,0.920125
3,4.20569,4.23079,7.27566,0.0216498,0.174157,0.175592,2.86639,0.00126604,0.891501,0.916606,6.41749,0.0210227,0.0705145,0.071949,1.13686,0.000156408,, , 0.230303,1.44982,0.127988,5.23262,3.22802,6.41749,0.0210227,0.0293457,0.092396,0.0417726,0.0082949,0.00755516,0.204585,1.13686,0.000156408,1.73961
4,6.18372,6.2404,7.76601,0.0413698,0.280401,0.284593,5.53782,0.000777485,1.10973,1.16641,6.41519,0.0401157,0.137891,0.142083,2.07981,0.000186984,, , 0.478399,1.54823,0.249511,8.74862,4.69842,6.41519,0.0401157,0.0584488,0.1875,0.0761984,0.0162755,0.0118465,0.284231,2.07981,0.000186984,3.46485
5,1.53331,1.55416,7.03645,0.0842154,0.0885666,0.0901929,7.64761,0.000964092,0.277604,0.298461,5.50063,0.0817073,0.0490106,0.0506369,0.73377,0.000452499,, , 0.177307,0.307138,0.0916197,6.2831,1.66068,5.50063,0.0817073,0.116473,0.0696657,0.024022,0.00595983,0.017688,0.0855392,0.73377,0.000452499,6.90454
6,2.44823,2.49226,8.4388,0.161343,0.151102,0.154573,15.2771,0.000554621,0.451502,0.49553,5.50143,0.156327,0.0970934,0.100564,1.44976,0.000436433,, , 0.356514,0.409594,0.180924,11.9572,2.76674,5.50143,0.156327,0.232886,0.13902,0.0467762,0.0118614,0.0313899,0.125166,1.44976,0.000436433,13.8055
7,0.47005,0.471192,9.57558,0.190284,0.0296223,0.0299337,49.3662,0.000235917,0.385812,0.386954,0.0130848,0.173199,0.0162965,0.016608,0.203444,1.86924e-05,, , 0.00998269,0.757676,0.00510665,12.0326,0.287429,0.0130848,0.173199,0.827824,0.0133917,0.0183357,0.00117713,0.107445,0.0520212,0.203444,1.86924e-05,49.0734
8,0.0286153,0.0287518,0.0180678,0.000945218,0.000539291,0.000545289,0.0602488,3.72733e-07,0.00197932,0.00211582,0.00209688,0.000924363,8.74382e-05,9.34358e-05,0.000229627,1.07566e-07,, , 0.00126142,0.00218914,0.000644581,0.0803593,0.0212412,0.00209688,0.000924363,0.00101147,7.36397e-05,8.89254e-05,1.83089e-05,0.000321226,0.00074128,0.000229627,1.07566e-07,0.0599602
Total,37.9562,30.2003,53.2703,0.51161,1.29838,1.24031,84.3698,0.00437743,6.91859,7.00807,34.6985,0.484779,0.564612,0.560987,8.326,0.00129324,, , 1.8555,11.0806,0.990543,66.3248,24.208,34.6985,0.484779,1.2825,0.721865,0.339823,0.0639111,0.186405,1.4432,8.326,0.00129324,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1215,0.00820086,1.51241,19.5095,0.0203625,3.75528
