Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00102654,0.0727688,0,0.111504,6.44903e-06,0.115915,0,1.23285,0.0010195,0.0183229,0,0.0876581,6.35953e-06,, , 0.0678127,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134902,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.35953e-06,0.0585562
2,15.1251,15.1826,11.3421,0.0109554,0.50071,0.504452,3.47523,0.000758484,3.68442,3.74192,9.61558,0.0106419,0.174884,0.178626,2.60678,4.69436e-05,, , 0.533725,6.59864,0.293982,15.1163,9.97854,9.61558,0.0106419,0.0155217,0.205405,0.129148,0.018957,0.00853657,0.640836,2.60678,4.69436e-05,0.920125
3,4.2054,4.2305,7.2759,0.0218959,0.174153,0.175529,2.87845,0.00105889,0.891214,0.916319,6.41773,0.0212689,0.0705107,0.0718868,1.14892,0.000130514,, , 0.229729,1.44982,0.127988,5.23262,3.22802,6.41773,0.0212689,0.0293457,0.092318,0.0417726,0.00830697,0.00755516,0.204585,1.14892,0.000130514,1.73961
4,6.18201,6.23869,7.76649,0.0432995,0.280201,0.284153,5.58613,0.00106958,1.10802,1.1647,6.41567,0.0420455,0.13769,0.141643,2.12811,0.000260008,, , 0.474979,1.54823,0.249511,8.74862,4.69842,6.41567,0.0420455,0.0584488,0.18681,0.0761984,0.016325,0.0118465,0.284231,2.12811,0.000260008,3.46485
5,1.53257,1.55343,7.03678,0.0827811,0.0883923,0.0899373,7.65649,0.00087425,0.27687,0.297727,5.50096,0.080273,0.0488364,0.0503813,0.742653,0.000407578,, , 0.175839,0.307138,0.0916197,6.2831,1.66068,5.50096,0.080273,0.116473,0.069219,0.024022,0.00597666,0.017688,0.0855392,0.742653,0.000407578,6.90454
6,2.44651,2.49054,8.43917,0.164886,0.15117,0.154459,15.2949,0.000934579,0.449783,0.493811,5.50179,0.15987,0.097161,0.10045,1.46754,0.00081639,, , 0.353075,0.409594,0.180924,11.9572,2.76674,5.50179,0.15987,0.232886,0.138936,0.0467762,0.0118989,0.0313899,0.125166,1.46754,0.00081639,13.8055
7,0.470089,0.471231,9.57552,0.271021,0.0297578,0.0300831,49.3644,0.000249133,0.385851,0.386993,0.0130287,0.253936,0.016432,0.0167573,0.201691,3.19089e-05,, , 0.0100615,0.757676,0.00510665,12.0326,0.287429,0.0130287,0.253936,0.827824,0.0136795,0.0183357,0.00117426,0.107445,0.0520212,0.201691,3.19089e-05,49.0734
8,0.0286214,0.0287579,0.0180584,0.000998493,0.000539307,0.000545341,0.0602466,3.79401e-07,0.00198538,0.00212189,0.00208754,0.000977638,8.74544e-05,9.3488e-05,0.000227485,1.14235e-07,, , 0.00127355,0.00218914,0.000644581,0.0803593,0.0212412,0.00208754,0.000977638,0.00101147,7.37155e-05,8.89254e-05,1.83015e-05,0.000321226,0.00074128,0.000227485,1.14235e-07,0.0599602
Total,37.9517,30.1958,53.2715,0.596864,1.29769,1.23916,84.4274,0.00495174,6.91406,7.00359,34.6997,0.570033,0.563925,0.559838,8.38357,0.00169982,, , 1.84649,11.0806,0.990543,66.3248,24.208,34.6997,0.570033,1.2825,0.719932,0.339823,0.0640085,0.186405,1.4432,8.38357,0.00169982,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12013,0.00819565,1.51145,19.3943,0.0203304,3.74936
