Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00104529,0.0727688,0,0.111504,9.43619e-06,0.115913,0,1.23285,0.00103825,0.0183229,0,0.0876581,9.34669e-06,, , 0.0678106,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00103825,0.000987789,0.0134901,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,9.34669e-06,0.0585562
2,15.1244,15.1819,11.3421,0.0108849,0.500548,0.50431,3.47522,0.000735411,3.68366,3.74116,9.61554,0.0105714,0.174722,0.178484,2.60678,4.55015e-05,, , 0.532201,6.59864,0.293982,15.1163,9.97854,9.61554,0.0105714,0.0155217,0.205106,0.129148,0.0189528,0.00853657,0.640836,2.60678,4.55015e-05,0.920125
3,4.20596,4.23107,7.27554,0.02144,0.174162,0.175628,2.86638,0.00122464,0.891777,0.916882,6.41737,0.020813,0.0705195,0.0719851,1.13685,0.000151233,, , 0.230854,1.44982,0.127988,5.23262,3.22802,6.41737,0.020813,0.0293457,0.0924436,0.0417726,0.00828846,0.00755516,0.204585,1.13685,0.000151233,1.73961
4,6.18302,6.23969,7.76612,0.0400282,0.280208,0.284345,5.56197,0.000447826,1.10903,1.1657,6.4153,0.0387742,0.137698,0.141835,2.10395,0.00010457,, , 0.476994,1.54823,0.249511,8.74862,4.69842,6.4153,0.0387742,0.0584488,0.187048,0.0761984,0.0162869,0.0118465,0.284231,2.10395,0.00010457,3.46485
5,1.5329,1.55375,7.03658,0.084046,0.0885126,0.0901059,7.64761,0.00121019,0.277194,0.29805,5.50076,0.0815379,0.0489567,0.05055,0.733773,0.000575547,, , 0.176486,0.307138,0.0916197,6.2831,1.66068,5.50076,0.0815379,0.116473,0.069518,0.024022,0.00596666,0.017688,0.0855392,0.733773,0.000575547,6.90454
6,2.44933,2.49336,8.43864,0.144417,0.151224,0.154772,15.2594,0.000225583,0.452603,0.49663,5.50127,0.139401,0.0972146,0.100763,1.43199,0.000107394,, , 0.358714,0.409594,0.180924,11.9572,2.76674,5.50127,0.139401,0.232886,0.139357,0.0467762,0.0118453,0.0313899,0.125166,1.43199,0.000107394,13.8055
7,0.470108,0.47125,9.57554,0.195838,0.0295406,0.0298619,49.3644,0.000236434,0.38587,0.387012,0.0130448,0.178753,0.0162149,0.0165362,0.201691,1.92092e-05,, , 0.0100993,0.757676,0.00510665,12.0326,0.287429,0.0130448,0.178753,0.827824,0.0132403,0.0183357,0.00117509,0.107445,0.0520212,0.201691,1.92092e-05,49.0734
8,0.0286195,0.028756,0.0180667,0.00071031,0.000539315,0.000545316,0.0602466,3.43598e-07,0.00198347,0.00211997,0.00209578,0.000689455,8.74614e-05,9.34633e-05,0.000227485,7.84315e-08,, , 0.00126972,0.00218914,0.000644581,0.0803593,0.0212412,0.00209578,0.000689455,0.00101147,7.36912e-05,8.89254e-05,1.8308e-05,0.000321226,0.00074128,0.000227485,7.84315e-08,0.0599602
Total,37.9557,30.1998,53.2701,0.49841,1.2975,1.23957,84.3467,0.00408986,6.91802,7.00756,34.6982,0.471579,0.563736,0.560247,8.30293,0.00101288,, , 1.85443,11.0806,0.990543,66.3248,24.208,34.6982,0.471579,1.2825,0.720276,0.339823,0.0638848,0.186405,1.4432,8.30293,0.00101288,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12211,0.00820184,1.51259,19.5612,0.0203685,3.75639
