Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.0727696,0,0.111504,6.7866e-06,0.11592,0,1.23285,0.0010195,0.0183237,0,0.0876581,6.6971e-06,, , 0.0678175,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.013491,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.6971e-06,0.0585562
2,15.1252,15.1827,11.342,0.0110574,0.500786,0.50456,3.47522,4.69068e-05,3.68452,3.74203,9.61551,0.0107439,0.17496,0.178735,2.60678,2.47e-06,, , 0.533932,6.59864,0.293982,15.1163,9.97854,9.61551,0.0107439,0.0155217,0.205597,0.129148,0.0189502,0.00853657,0.640836,2.60678,2.47e-06,0.920125
3,4.20567,4.23078,7.27583,0.0218743,0.174193,0.175586,2.87845,0.000537696,0.891485,0.916589,6.41766,0.0212472,0.0705506,0.0719435,1.14891,6.53653e-05,, , 0.23027,1.44982,0.127988,5.23262,3.22802,6.41766,0.0212472,0.0293457,0.092418,0.0417726,0.0083035,0.00755516,0.204585,1.14891,6.53653e-05,1.73961
4,6.18227,6.23894,7.7666,0.0432852,0.280272,0.284173,5.58613,0.00153805,1.10828,1.16495,6.41578,0.0420312,0.137762,0.141662,2.12812,0.000377126,, , 0.475491,1.54823,0.249511,8.74862,4.69842,6.41578,0.0420312,0.0584488,0.18689,0.0761984,0.0163359,0.0118465,0.284231,2.12812,0.000377126,3.46485
5,1.53203,1.55289,7.03725,0.0796867,0.0881578,0.0895853,7.67424,0.000445169,0.276326,0.297183,5.50143,0.0771786,0.0486019,0.0500294,0.760407,0.000193037,, , 0.174751,0.307138,0.0916197,6.2831,1.66068,5.50143,0.0771786,0.116473,0.0686082,0.024022,0.00600095,0.017688,0.0855392,0.760407,0.000193037,6.90454
6,2.44832,2.49235,8.43919,0.16257,0.151304,0.154581,15.2949,0.000707875,0.451589,0.495617,5.50182,0.157554,0.0972949,0.100573,1.46754,0.000589686,, , 0.356688,0.409594,0.180924,11.9572,2.76674,5.50182,0.157554,0.232886,0.13919,0.0467762,0.0119013,0.0313899,0.125166,1.46754,0.000589686,13.8055
7,0.470114,0.471256,9.57548,0.239644,0.0297825,0.0301197,49.3609,0.000243218,0.385877,0.387019,0.0129809,0.22256,0.0164568,0.0167939,0.198186,2.5994e-05,, , 0.0101125,0.757676,0.00510665,12.0326,0.287429,0.0129809,0.22256,0.827824,0.0137433,0.0183357,0.00117182,0.107445,0.0520212,0.198186,2.5994e-05,49.0734
8,0.028613,0.0287495,0.0180771,0.0014494,0.000539186,0.000545148,0.0602488,4.43359e-07,0.001977,0.0021135,0.00210621,0.00142854,8.7333e-05,9.32946e-05,0.000229628,1.78193e-07,, , 0.00125679,0.00218914,0.000644581,0.0803593,0.0212412,0.00210621,0.00142854,0.00101147,7.33857e-05,8.89254e-05,1.83164e-05,0.000321226,0.00074128,0.000229628,1.78193e-07,0.0599602
Total,37.9536,30.1977,53.272,0.560594,1.2978,1.23915,84.4416,0.00352614,6.91597,7.0055,34.7001,0.533763,0.564037,0.55983,8.39783,0.00126055,, , 1.85032,11.0806,0.990543,66.3248,24.208,34.7001,0.533763,1.2825,0.720011,0.339823,0.0640334,0.186405,1.4432,8.39783,0.00126055,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11981,0.0081978,1.51185,19.366,0.0203437,3.7518
