Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96159,0,1.81752,0.000776019,0.0728135,0,0.111504,7.53053e-06,0.116138,0,1.23285,0.00076898,0.0183675,0,0.0876581,7.44104e-06,, , 0.0680358,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00076898,0.000987789,0.0135348,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.44104e-06,0.0585562
2,15.1248,15.1823,11.3425,0.00175675,0.502867,0.506435,3.50293,9.99062e-06,3.68412,3.74162,9.61593,0.00144323,0.177042,0.180609,2.63448,1.62738e-07,, , 0.533124,6.59864,0.293982,15.1163,9.97854,9.61593,0.00144323,0.0155217,0.20951,0.129148,0.018993,0.00853657,0.640836,2.63448,1.62738e-07,0.920125
3,4.20454,4.22965,7.27796,0.0109882,0.174554,0.175421,2.96286,2.60226e-05,0.890355,0.915459,6.41979,0.0103612,0.0709118,0.0717783,1.23333,1.40613e-06,, , 0.22801,1.44982,0.127988,5.23262,3.22802,6.41979,0.0103612,0.0293457,0.0925052,0.0417726,0.00841235,0.00755516,0.204585,1.23333,1.40613e-06,1.73961
4,6.17833,6.235,7.7676,0.00626698,0.280181,0.283584,5.65857,3.17136e-05,1.10434,1.16101,6.41679,0.00501292,0.137671,0.141074,2.20056,5.41586e-07,, , 0.467616,1.54823,0.249511,8.74862,4.69842,6.41679,0.00501292,0.0584488,0.186107,0.0761984,0.0164387,0.0118465,0.284231,2.20056,5.41586e-07,3.46485
5,1.53078,1.55164,7.03732,0.021477,0.0881567,0.0895669,7.67425,6.30417e-05,0.27508,0.295936,5.5015,0.0189689,0.0486008,0.050011,0.760409,1.97361e-06,, , 0.172259,0.307138,0.0916197,6.2831,1.66068,5.5015,0.0189689,0.116473,0.0685852,0.024022,0.00600453,0.017688,0.0855392,0.760409,1.97361e-06,6.90454
6,2.44586,2.48989,8.43959,0.0378422,0.151108,0.154188,15.3127,0.000121586,0.449134,0.493162,5.50222,0.032826,0.097099,0.100179,1.48531,3.39664e-06,, , 0.351777,0.409594,0.180924,11.9572,2.76674,5.50222,0.032826,0.232886,0.138559,0.0467762,0.0119423,0.0313899,0.125166,1.48531,3.39664e-06,13.8055
7,0.470083,0.471225,9.5757,0.0190166,0.0297435,0.0300265,49.3732,0.000217987,0.385846,0.386988,0.0131999,0.00193203,0.0164178,0.0167008,0.21045,7.62618e-07,, , 0.0100505,0.757676,0.00510665,12.0326,0.287429,0.0131999,0.00193203,0.827824,0.0135999,0.0183357,0.00118302,0.107445,0.0520212,0.21045,7.62618e-07,49.0734
8,0.0286215,0.028758,0.0180771,3.68594e-05,0.000539358,0.00054532,0.0602488,2.7438e-07,0.00198545,0.00212195,0.00210621,1.60042e-05,8.75051e-05,9.34666e-05,0.000229628,9.21323e-09,, , 0.00127369,0.00218914,0.000644581,0.0803593,0.0212412,0.00210621,1.60042e-05,0.00101147,7.37299e-05,8.89254e-05,1.83164e-05,0.000321226,0.00074128,0.000229628,9.21323e-09,0.0599602
Total,37.9446,30.1885,53.2762,0.0981606,1.29996,1.23977,84.6562,0.000478146,6.907,6.99631,34.7044,0.0713293,0.566197,0.560445,8.61243,1.56936e-05,, , 1.83214,11.0806,0.990543,66.3248,24.208,34.7044,0.0713293,1.2825,0.722476,0.339823,0.0643435,0.186405,1.4432,8.61243,1.56936e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1146,0.00822994,1.51778,18.9362,0.0205427,3.78852
