Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00105154,0.0727733,0,0.111504,9.10344e-06,0.115941,0,1.23285,0.0010445,0.0183274,0,0.0876581,9.01394e-06,, , 0.0678385,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010445,0.000987789,0.0134947,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,9.01394e-06,0.0585562
2,15.1256,15.1831,11.3422,0.0105215,0.50073,0.50441,3.50291,0.000986288,3.68485,3.74235,9.6157,0.010208,0.174904,0.178585,2.63446,6.11813e-05,, , 0.53458,6.59864,0.293982,15.1163,9.97854,9.6157,0.010208,0.0155217,0.205371,0.129148,0.0189696,0.00853657,0.640836,2.63446,6.11813e-05,0.920125
3,4.20585,4.23096,7.27551,0.021909,0.174195,0.175668,2.86638,0.000671778,0.891667,0.916772,6.41734,0.021282,0.0705524,0.0720252,1.13685,8.21255e-05,, , 0.230635,1.44982,0.127988,5.23262,3.22802,6.41734,0.021282,0.0293457,0.0925181,0.0417726,0.00828696,0.00755516,0.204585,1.13685,8.21255e-05,1.73961
4,6.18049,6.23716,7.7666,0.043071,0.28005,0.283947,5.58613,0.000794118,1.1065,1.16317,6.41579,0.0418169,0.13754,0.141436,2.12812,0.000191143,, , 0.471927,1.54823,0.249511,8.74862,4.69842,6.41579,0.0418169,0.0584488,0.186441,0.0761984,0.0163366,0.0118465,0.284231,2.12812,0.000191143,3.46485
5,1.53172,1.55258,7.03708,0.0851967,0.0882332,0.0897044,7.66537,0.0011658,0.276016,0.296873,5.50125,0.0826886,0.0486772,0.0501484,0.751533,0.000553353,, , 0.174131,0.307138,0.0916197,6.2831,1.66068,5.50125,0.0826886,0.116473,0.0688117,0.024022,0.0059919,0.017688,0.0855392,0.751533,0.000553353,6.90454
6,2.44811,2.49214,8.43918,0.170644,0.151471,0.154751,15.2949,0.00129207,0.451381,0.495409,5.50181,0.165628,0.097462,0.100742,1.46754,0.00117388,, , 0.356272,0.409594,0.180924,11.9572,2.76674,5.50181,0.165628,0.232886,0.139527,0.0467762,0.0119008,0.0313899,0.125166,1.46754,0.00117388,13.8055
7,0.470085,0.471227,9.5755,0.26247,0.0297505,0.0300805,49.3627,0.000247232,0.385847,0.386989,0.0130096,0.245386,0.0164248,0.0167548,0.199939,3.00072e-05,, , 0.0100529,0.757676,0.00510665,12.0326,0.287429,0.0130096,0.245386,0.827824,0.0136705,0.0183357,0.00117329,0.107445,0.0520212,0.199939,3.00072e-05,49.0734
8,0.0286196,0.0287561,0.0180398,0.00119268,0.000539273,0.000545379,0.0602466,4.02507e-07,0.00198359,0.00212009,0.00206887,0.00117183,8.74202e-05,9.3526e-05,0.000227484,1.37341e-07,, , 0.00126996,0.00218914,0.000644581,0.0803593,0.0212412,0.00206887,0.00117183,0.00101147,7.37342e-05,8.89254e-05,1.82865e-05,0.000321226,0.00074128,0.000227484,1.37341e-07,0.0599602
Total,37.9518,30.1959,53.2717,0.596056,1.29774,1.23911,84.4501,0.00516679,6.91418,7.00368,34.6998,0.569225,0.563975,0.559785,8.40633,0.00210084,, , 1.84671,11.0806,0.990543,66.3248,24.208,34.6998,0.569225,1.2825,0.719909,0.339823,0.0640288,0.186405,1.4432,8.40633,0.00210084,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11957,0.00819568,1.51146,19.3472,0.0203306,3.7494
