Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00103279,0.0727743,0,0.111504,6.18392e-06,0.115945,0,1.23285,0.00102575,0.0183284,0,0.0876581,6.09443e-06,, , 0.0678425,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00102575,0.000987789,0.0134957,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.09443e-06,0.0585562
2,15.1251,15.1826,11.3421,0.0107327,0.50065,0.504379,3.47523,0.00123229,3.68438,3.74189,9.61561,0.0104192,0.174824,0.178554,2.60678,7.65565e-05,, , 0.533652,6.59864,0.293982,15.1163,9.97854,9.61561,0.0104192,0.0155217,0.20527,0.129148,0.0189597,0.00853657,0.640836,2.60678,7.65565e-05,0.920125
3,4.20591,4.23101,7.27563,0.0212256,0.174118,0.175562,2.86639,0.00116928,0.89172,0.916825,6.41746,0.0205985,0.0704758,0.0719192,1.13685,0.000144314,, , 0.23074,1.44982,0.127988,5.23262,3.22802,6.41746,0.0205985,0.0293457,0.0923294,0.0417726,0.00829305,0.00755516,0.204585,1.13685,0.000144314,1.73961
4,6.18148,6.23815,7.76663,0.0434918,0.280308,0.284191,5.58614,0.00104625,1.10749,1.16416,6.41581,0.0422377,0.137798,0.141681,2.12812,0.000254176,, , 0.473913,1.54823,0.249511,8.74862,4.69842,6.41581,0.0422377,0.0584488,0.186941,0.0761984,0.0163393,0.0118465,0.284231,2.12812,0.000254176,3.46485
5,1.53263,1.55349,7.037,0.0867624,0.0882697,0.08976,7.66537,0.00127945,0.276927,0.297783,5.50118,0.0842543,0.0487137,0.050204,0.751531,0.000610178,, , 0.175952,0.307138,0.0916197,6.2831,1.66068,5.50118,0.0842543,0.116473,0.0689077,0.024022,0.00598796,0.017688,0.0855392,0.751531,0.000610178,6.90454
6,2.44758,2.49161,8.43921,0.148221,0.151341,0.154611,15.2949,0.000292486,0.450855,0.494883,5.50183,0.143204,0.0973326,0.100602,1.46754,0.000174297,, , 0.355219,0.409594,0.180924,11.9572,2.76674,5.50183,0.143204,0.232886,0.139255,0.0467762,0.0119031,0.0313899,0.125166,1.46754,0.000174297,13.8055
7,0.470071,0.471213,9.57555,0.323854,0.029718,0.0300362,49.3644,0.000263196,0.385834,0.386976,0.0130572,0.306769,0.0163923,0.0167105,0.201692,4.59718e-05,, , 0.0100262,0.757676,0.00510665,12.0326,0.287429,0.0130572,0.306769,0.827824,0.0135914,0.0183357,0.00117572,0.107445,0.0520212,0.201692,4.59718e-05,49.0734
8,0.0286108,0.0287473,0.0181139,0.000881033,0.000539386,0.000545206,0.0602509,3.67741e-07,0.00197479,0.00211129,0.002143,0.000860177,8.75331e-05,9.33526e-05,0.000231771,1.02574e-07,, , 0.00125237,0.00218914,0.000644581,0.0803593,0.0212412,0.002143,0.000860177,0.00101147,7.36145e-05,8.89254e-05,1.83458e-05,0.000321226,0.00074128,0.000231771,1.02574e-07,0.0599602
Total,37.9528,30.1968,53.2718,0.6362,1.29772,1.23908,84.4242,0.00528951,6.91513,7.00463,34.6999,0.609369,0.563953,0.559764,8.38041,0.00131169,, , 1.8486,11.0806,0.990543,66.3248,24.208,34.6999,0.609369,1.2825,0.719865,0.339823,0.0640285,0.186405,1.4432,8.38041,0.00131169,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1202,0.00819285,1.51094,19.4017,0.0203132,3.74619
