Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96159,0,1.81752,0.000726278,0.072815,0,0.111504,5.20309e-06,0.116145,0,1.23285,0.00071924,0.0183691,0,0.0876581,5.11359e-06,, , 0.0680431,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00071924,0.000987789,0.0135363,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.11359e-06,0.0585562
2,15.1254,15.1829,11.3424,0.00317919,0.502742,0.506338,3.50293,1.31633e-05,3.68472,3.74223,9.61587,0.00286567,0.176916,0.180513,2.63448,3.6103e-07,, , 0.534332,6.59864,0.293982,15.1163,9.97854,9.61587,0.00286567,0.0155217,0.209294,0.129148,0.0189871,0.00853657,0.640836,2.63448,3.6103e-07,0.920125
3,4.20448,4.22959,7.2779,0.00363183,0.1745,0.175383,2.95081,1.72705e-05,0.890298,0.915402,6.41973,0.0030048,0.0708574,0.0717402,1.22128,3.12104e-07,, , 0.227896,1.44982,0.127988,5.23262,3.22802,6.41973,0.0030048,0.0293457,0.092416,0.0417726,0.00840899,0.00755516,0.204585,1.22128,3.12104e-07,1.73961
4,6.17886,6.23554,7.76729,0.006632,0.280232,0.283789,5.63443,3.18024e-05,1.10487,1.16155,6.41647,0.00537794,0.137722,0.141279,2.17642,5.63794e-07,, , 0.468681,1.54823,0.249511,8.74862,4.69842,6.41647,0.00537794,0.0584488,0.186396,0.0761984,0.0164068,0.0118465,0.284231,2.17642,5.63794e-07,3.46485
5,1.53092,1.55178,7.03718,0.0278506,0.0881831,0.089629,7.66537,6.46015e-05,0.275217,0.296073,5.50136,0.0253425,0.0486271,0.0500731,0.751535,2.75353e-06,, , 0.172533,0.307138,0.0916197,6.2831,1.66068,5.50136,0.0253425,0.116473,0.0686811,0.024022,0.00599713,0.017688,0.0855392,0.751535,2.75353e-06,6.90454
6,2.44701,2.49104,8.43943,0.0257158,0.151228,0.154386,15.3127,0.000120386,0.45028,0.494308,5.50206,0.0206996,0.0972193,0.100377,1.4853,2.19683e-06,, , 0.354069,0.409594,0.180924,11.9572,2.76674,5.50206,0.0206996,0.232886,0.138894,0.0467762,0.0119261,0.0313899,0.125166,1.4853,2.19683e-06,13.8055
7,0.470077,0.471219,9.57566,0.0221383,0.0297194,0.0300116,49.3697,0.000218399,0.385839,0.386981,0.0131627,0.00505372,0.0163937,0.0166858,0.206948,1.1748e-06,, , 0.0100377,0.757676,0.00510665,12.0326,0.287429,0.0131627,0.00505372,0.827824,0.0135627,0.0183357,0.00118111,0.107445,0.0520212,0.206948,1.1748e-06,49.0734
8,0.0286193,0.0287558,0.0180776,7.47449e-05,0.000539378,0.000545337,0.0602488,2.80277e-07,0.00198324,0.00211974,0.00210676,5.38897e-05,8.75247e-05,9.34842e-05,0.000229628,1.51101e-08,, , 0.00126927,0.00218914,0.000644581,0.0803593,0.0212412,0.00210676,5.38897e-05,0.00101147,7.37667e-05,8.89254e-05,1.83168e-05,0.000321226,0.00074128,0.000229628,1.51101e-08,0.0599602
Total,37.947,30.1909,53.2755,0.0899487,1.29996,1.24008,84.6077,0.000471106,6.90936,6.99866,34.7036,0.0631174,0.566192,0.560762,8.56385,1.24908e-05,, , 1.83686,11.0806,0.990543,66.3248,24.208,34.7036,0.0631174,1.2825,0.722854,0.339823,0.0642768,0.186405,1.4432,8.56385,1.24908e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11577,0.00823023,1.51783,19.0305,0.0205445,3.78885
