Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00104529,0.0727715,0,0.111504,9.0866e-06,0.115928,0,1.23285,0.00103825,0.0183256,0,0.0876581,8.99711e-06,, , 0.0678259,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00103825,0.000987789,0.0134929,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.99711e-06,0.0585562
2,15.1257,15.1832,11.3421,0.0110449,0.501733,0.505478,3.47523,3.84742e-05,3.68494,3.74245,9.61557,0.0107314,0.175907,0.179652,2.60678,1.94296e-06,, , 0.534775,6.59864,0.293982,15.1163,9.97854,9.61557,0.0107314,0.0155217,0.207455,0.129148,0.0189563,0.00853657,0.640836,2.60678,1.94296e-06,0.920125
3,4.20612,4.23122,7.27576,0.0214415,0.174097,0.175507,2.87844,0.000711245,0.891929,0.917034,6.41759,0.0208144,0.0704546,0.0718646,1.14891,8.70589e-05,, , 0.231158,1.44982,0.127988,5.23262,3.22802,6.41759,0.0208144,0.0293457,0.0922466,0.0417726,0.00829996,0.00755516,0.204585,1.14891,8.70589e-05,1.73961
4,6.18211,6.23878,7.7665,0.0415521,0.280497,0.284443,5.58613,0.000854548,1.10812,1.16479,6.41569,0.0402981,0.137987,0.141933,2.12811,0.00020625,, , 0.47517,1.54823,0.249511,8.74862,4.69842,6.41569,0.0402981,0.0584488,0.187395,0.0761984,0.0163264,0.0118465,0.284231,2.12811,0.00020625,3.46485
5,1.5335,1.55435,7.03648,0.0826911,0.0885601,0.0901783,7.64761,0.000896345,0.277792,0.298648,5.50066,0.080183,0.0490041,0.0506224,0.73377,0.000418625,, , 0.177682,0.307138,0.0916197,6.2831,1.66068,5.50066,0.080183,0.116473,0.069643,0.024022,0.00596149,0.017688,0.0855392,0.73377,0.000418625,6.90454
6,2.44983,2.49386,8.43871,0.16822,0.151193,0.154707,15.2594,0.00118882,0.453103,0.497131,5.50134,0.163204,0.0971838,0.100698,1.432,0.00107063,, , 0.359716,0.409594,0.180924,11.9572,2.76674,5.50134,0.163204,0.232886,0.139253,0.0467762,0.0118524,0.0313899,0.125166,1.432,0.00107063,13.8055
7,0.470151,0.471293,9.57555,0.144491,0.0294759,0.0297952,49.3644,0.000230311,0.385913,0.387055,0.0130528,0.127406,0.0161502,0.0164695,0.201692,1.30868e-05,, , 0.010185,0.757676,0.00510665,12.0326,0.287429,0.0130528,0.127406,0.827824,0.0131085,0.0183357,0.0011755,0.107445,0.0520212,0.201692,1.30868e-05,49.0734
8,0.0286189,0.0287554,0.018048,0.000782431,0.000539281,0.000545355,0.0602466,3.57594e-07,0.00198289,0.00211939,0.00207711,0.000761576,8.74278e-05,9.35017e-05,0.000227484,9.24275e-08,, , 0.00126856,0.00218914,0.000644581,0.0803593,0.0212412,0.00207711,0.000761576,0.00101147,7.3711e-05,8.89254e-05,1.82931e-05,0.000321226,0.00074128,0.000227484,9.24275e-08,0.0599602
Total,37.9574,30.2014,53.2707,0.471268,1.29887,1.24065,84.383,0.00392918,6.91971,7.00923,34.6988,0.444436,0.565099,0.561333,8.33915,0.00180668,, , 1.85778,11.0806,0.990543,66.3248,24.208,34.6988,0.444436,1.2825,0.722668,0.339823,0.0639417,0.186405,1.4432,8.33915,0.00180668,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12117,0.0082034,1.51288,19.4796,0.0203781,3.75816
