Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00102654,0.0727652,0,0.111504,6.11211e-06,0.1159,0,1.23285,0.0010195,0.0183193,0,0.0876581,6.02262e-06,, , 0.0677976,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134866,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.02262e-06,0.0585562
2,15.1251,15.1826,11.3422,0.0110724,0.500319,0.504018,3.50291,0.000581871,3.68441,3.74192,9.61567,0.0107589,0.174493,0.178192,2.63446,3.59053e-05,, , 0.533706,6.59864,0.293982,15.1163,9.97854,9.61567,0.0107589,0.0155217,0.204572,0.129148,0.0189658,0.00853657,0.640836,2.63446,3.59053e-05,0.920125
3,4.20612,4.23122,7.27532,0.0219227,0.174077,0.175598,2.85432,0.00058942,0.891931,0.917036,6.41715,0.0212957,0.0704347,0.0719549,1.12479,7.18308e-05,, , 0.231163,1.44982,0.127988,5.23262,3.22802,6.41715,0.0212957,0.0293457,0.0923399,0.0417726,0.00827716,0.00755516,0.204585,1.12479,7.18308e-05,1.73961
4,6.18274,6.23942,7.76661,0.0435293,0.280015,0.28391,5.58613,0.00134109,1.10875,1.16542,6.41579,0.0422752,0.137505,0.1414,2.12812,0.000327885,, , 0.476438,1.54823,0.249511,8.74862,4.69842,6.41579,0.0422752,0.0584488,0.18637,0.0761984,0.0163368,0.0118465,0.284231,2.12812,0.000327885,3.46485
5,1.53193,1.55279,7.03696,0.0801958,0.0882582,0.0897578,7.66537,0.000540684,0.276227,0.297083,5.50114,0.0776877,0.0487023,0.0502019,0.75153,0.000240795,, , 0.174552,0.307138,0.0916197,6.2831,1.66068,5.50114,0.0776877,0.116473,0.0688961,0.024022,0.00598603,0.017688,0.0855392,0.75153,0.000240795,6.90454
6,2.44756,2.49159,8.43924,0.163711,0.151397,0.154648,15.2949,0.000743956,0.450833,0.494861,5.50187,0.158694,0.0973883,0.100639,1.46754,0.000625767,, , 0.355176,0.409594,0.180924,11.9572,2.76674,5.50187,0.158694,0.232886,0.139344,0.0467762,0.011907,0.0313899,0.125166,1.46754,0.000625767,13.8055
7,0.470114,0.471256,9.57547,0.323387,0.0297317,0.03007,49.3609,0.000264371,0.385877,0.387019,0.0129761,0.306303,0.016406,0.0167443,0.198186,4.71465e-05,, , 0.0101124,0.757676,0.00510665,12.0326,0.287429,0.0129761,0.306303,0.827824,0.013643,0.0183357,0.00117157,0.107445,0.0520212,0.198186,4.71465e-05,49.0734
8,0.0286188,0.0287553,0.018082,0.000946863,0.000539347,0.000545289,0.0602488,3.74305e-07,0.00198279,0.00211929,0.00211115,0.000926007,8.74936e-05,9.34361e-05,0.000229628,1.09139e-07,, , 0.00126836,0.00218914,0.000644581,0.0803593,0.0212412,0.00211115,0.000926007,0.00101147,7.3684e-05,8.89254e-05,1.83203e-05,0.000321226,0.00074128,0.000229628,1.09139e-07,0.0599602
Total,37.9536,30.1977,53.2714,0.645791,1.2971,1.23855,84.4363,0.00406787,6.91591,7.00546,34.6996,0.61896,0.563336,0.559226,8.39251,0.00135546,, , 1.85021,11.0806,0.990543,66.3248,24.208,34.6996,0.61896,1.2825,0.718725,0.339823,0.064014,0.186405,1.4432,8.39251,0.00135546,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11996,0.00819213,1.5108,19.3793,0.0203087,3.74537
