Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00102029,0.0727742,0,0.111504,4.04415e-06,0.115944,0,1.23285,0.00101325,0.0183283,0,0.0876581,3.95465e-06,, , 0.0678416,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134956,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,3.95465e-06,0.0585562
2,15.1253,15.1828,11.3421,0.0108046,0.501155,0.50488,3.47523,0.00318969,3.68457,3.74208,9.61561,0.0104911,0.175329,0.179054,2.60678,0.000198894,, , 0.534026,6.59864,0.293982,15.1163,9.97854,9.61561,0.0104911,0.0155217,0.206275,0.129148,0.0189605,0.00853657,0.640836,2.60678,0.000198894,0.920125
3,4.20577,4.23087,7.27554,0.021148,0.174128,0.175592,2.86638,0.000887587,0.891582,0.916687,6.41737,0.020521,0.0704851,0.0719493,1.13685,0.000109102,, , 0.230465,1.44982,0.127988,5.23262,3.22802,6.41737,0.020521,0.0293457,0.0923731,0.0417726,0.00828873,0.00755516,0.204585,1.13685,0.000109102,1.73961
4,6.1818,6.23847,7.76647,0.0437094,0.28015,0.284112,5.58612,0.000866052,1.10781,1.16448,6.41566,0.0424554,0.13764,0.141601,2.12811,0.000209126,, , 0.474554,1.54823,0.249511,8.74862,4.69842,6.41566,0.0424554,0.0584488,0.18672,0.0761984,0.0163232,0.0118465,0.284231,2.12811,0.000209126,3.46485
5,1.53232,1.55318,7.03684,0.0811002,0.0883624,0.0898917,7.65649,0.000660955,0.276615,0.297472,5.50102,0.0785921,0.0488064,0.0503357,0.742654,0.00030093,, , 0.175329,0.307138,0.0916197,6.2831,1.66068,5.50102,0.0785921,0.116473,0.0691402,0.024022,0.00597989,0.017688,0.0855392,0.742654,0.00030093,6.90454
6,2.44746,2.49149,8.43904,0.164281,0.151406,0.154756,15.2772,0.000818199,0.45073,0.494758,5.50167,0.159264,0.0973972,0.100747,1.44978,0.00070001,, , 0.354969,0.409594,0.180924,11.9572,2.76674,5.50167,0.159264,0.232886,0.139481,0.0467762,0.0118865,0.0313899,0.125166,1.44978,0.00070001,13.8055
7,0.470126,0.471269,9.57551,0.255762,0.0297111,0.0300388,49.3627,0.000246163,0.385889,0.387031,0.013019,0.238677,0.0163854,0.0167131,0.199939,2.89385e-05,, , 0.0101365,0.757676,0.00510665,12.0326,0.287429,0.013019,0.238677,0.827824,0.0135891,0.0183357,0.00117377,0.107445,0.0520212,0.199939,2.89385e-05,49.0734
8,0.0286172,0.0287537,0.0180765,0.000921712,0.00053933,0.000545293,0.0602488,3.6526e-07,0.00198118,0.00211768,0.00210566,0.000900857,8.74765e-05,9.34402e-05,0.000229628,1.00093e-07,, , 0.00126514,0.00218914,0.000644581,0.0803593,0.0212412,0.00210566,0.000900857,0.00101147,7.36754e-05,8.89254e-05,1.83159e-05,0.000321226,0.00074128,0.000229628,1.00093e-07,0.0599602
Total,37.9528,30.1968,53.2712,0.578746,1.29823,1.23981,84.3958,0.00667306,6.91512,7.00462,34.6993,0.551915,0.564459,0.560494,8.352,0.00155106,, , 1.84859,11.0806,0.990543,66.3248,24.208,34.6993,0.551915,1.2825,0.721147,0.339823,0.0639822,0.186405,1.4432,8.352,0.00155106,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12083,0.00819676,1.51166,19.4568,0.0203372,3.75061
