Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96134,0,1.81752,0.00105779,0.072765,0,0.111504,6.78074e-06,0.115894,0,1.23285,0.00105075,0.0183191,0,0.0876581,6.69124e-06,, , 0.067792,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00105075,0.000987789,0.0134864,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.69124e-06,0.0585562
2,15.1251,15.1826,11.3419,0.0106395,0.500479,0.504334,3.47521,0.0014606,3.6844,3.7419,9.61535,0.010326,0.174653,0.178508,2.60676,9.08257e-05,, , 0.533681,6.59864,0.293982,15.1163,9.97854,9.61535,0.010326,0.0155217,0.20508,0.129148,0.0189336,0.00853657,0.640836,2.60676,9.08257e-05,0.920125
3,4.20565,4.23075,7.27575,0.0215726,0.174142,0.175555,2.87844,0.00111527,0.891463,0.916568,6.41758,0.0209456,0.0704998,0.0719129,1.14891,0.000137562,, , 0.230227,1.44982,0.127988,5.23262,3.22802,6.41758,0.0209456,0.0293457,0.0923408,0.0417726,0.00829933,0.00755516,0.204585,1.14891,0.000137562,1.73961
4,6.18245,6.23912,7.76634,0.0407484,0.280091,0.284117,5.56198,0.000652785,1.10846,1.16513,6.41553,0.0394943,0.137581,0.141607,2.10397,0.00015581,, , 0.475852,1.54823,0.249511,8.74862,4.69842,6.41553,0.0394943,0.0584488,0.186679,0.0761984,0.0163099,0.0118465,0.284231,2.10397,0.00015581,3.46485
5,1.53401,1.55486,7.03647,0.0862868,0.0885671,0.0901893,7.64761,0.00116077,0.278304,0.299161,5.50064,0.0837787,0.0490111,0.0506333,0.73377,0.000550837,, , 0.178707,0.307138,0.0916197,6.2831,1.66068,5.50064,0.0837787,0.116473,0.0696617,0.024022,0.00596068,0.017688,0.0855392,0.73377,0.000550837,6.90454
6,2.44974,2.49377,8.43895,0.167684,0.151265,0.154663,15.2772,0.00103979,0.453016,0.497044,5.50157,0.162668,0.0972562,0.100654,1.44977,0.000921605,, , 0.359542,0.409594,0.180924,11.9572,2.76674,5.50157,0.162668,0.232886,0.139258,0.0467762,0.0118764,0.0313899,0.125166,1.44977,0.000921605,13.8055
7,0.4701,0.471242,9.57553,0.247802,0.0296132,0.0299365,49.3644,0.000244624,0.385862,0.387004,0.0130368,0.230717,0.0162875,0.0166108,0.201691,2.73992e-05,, , 0.0100838,0.757676,0.00510665,12.0326,0.287429,0.0130368,0.230717,0.827824,0.0133879,0.0183357,0.00117468,0.107445,0.0520212,0.201691,2.73992e-05,49.0734
8,0.0286125,0.028749,0.018082,0.000907554,0.00053932,0.000545263,0.0602488,3.75114e-07,0.0019765,0.002113,0.00211115,0.000886699,8.7467e-05,9.34094e-05,0.000229628,1.09947e-07,, , 0.00125578,0.00218914,0.000644581,0.0803593,0.0212412,0.00211115,0.000886699,0.00101147,7.36307e-05,8.89254e-05,1.83203e-05,0.000321226,0.00074128,0.000229628,1.09947e-07,0.0599602
Total,37.957,30.2011,53.2705,0.576699,1.29746,1.23934,84.3766,0.00568099,6.91937,7.00892,34.6987,0.549867,0.563695,0.56002,8.33276,0.00189084,, , 1.85714,11.0806,0.990543,66.3248,24.208,34.6987,0.549867,1.2825,0.719968,0.339823,0.0639242,0.186405,1.4432,8.33276,0.00189084,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12135,0.00819636,1.51158,19.4982,0.0203348,3.75017
