Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.0727704,0,0.111504,5.77567e-06,0.115923,0,1.23285,0.0010195,0.0183245,0,0.0876581,5.68617e-06,, , 0.067821,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134918,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.68617e-06,0.0585562
2,15.1257,15.1832,11.3421,0.0110059,0.500874,0.504597,3.47523,0.0010645,3.68499,3.7425,9.61562,0.0106924,0.175048,0.178772,2.60678,6.60699e-05,, , 0.534873,6.59864,0.293982,15.1163,9.97854,9.61562,0.0106924,0.0155217,0.205711,0.129148,0.0189608,0.00853657,0.640836,2.60678,6.60699e-05,0.920125
3,4.20559,4.2307,7.27577,0.0207893,0.174096,0.175503,2.87844,0.000713405,0.891405,0.91651,6.4176,0.0201623,0.0704534,0.0718609,1.14891,8.7329e-05,, , 0.230111,1.44982,0.127988,5.23262,3.22802,6.4176,0.0201623,0.0293457,0.0922412,0.0417726,0.00830047,0.00755516,0.204585,1.14891,8.7329e-05,1.73961
4,6.18252,6.23919,7.76634,0.0420146,0.280228,0.284253,5.56198,0.00107302,1.10853,1.1652,6.41553,0.0407606,0.137718,0.141743,2.10397,0.000260869,, , 0.475996,1.54823,0.249511,8.74862,4.69842,6.41553,0.0407606,0.0584488,0.186953,0.0761984,0.0163101,0.0118465,0.284231,2.10397,0.000260869,3.46485
5,1.5332,1.55405,7.03643,0.0828167,0.0885839,0.0902139,7.64761,0.000914133,0.277492,0.298348,5.50061,0.0803086,0.0490279,0.0506579,0.733769,0.000427519,, , 0.177082,0.307138,0.0916197,6.2831,1.66068,5.50061,0.0803086,0.116473,0.0697048,0.024022,0.00595905,0.017688,0.0855392,0.733769,0.000427519,6.90454
6,2.44916,2.49319,8.43886,0.168735,0.151183,0.154623,15.2771,0.00110924,0.45243,0.496458,5.50149,0.163719,0.097174,0.100614,1.44977,0.000991054,, , 0.358369,0.409594,0.180924,11.9572,2.76674,5.50149,0.163719,0.232886,0.139144,0.0467762,0.0118678,0.0313899,0.125166,1.44977,0.000991054,13.8055
7,0.470094,0.471236,9.57554,0.227748,0.0296493,0.0299718,49.3644,0.000241096,0.385857,0.386999,0.0130399,0.210664,0.0163236,0.0166461,0.201691,2.38716e-05,, , 0.0100723,0.757676,0.00510665,12.0326,0.287429,0.0130399,0.210664,0.827824,0.0134592,0.0183357,0.00117484,0.107445,0.0520212,0.201691,2.38716e-05,49.0734
8,0.0286196,0.0287561,0.0180853,0.000782226,0.00053934,0.00054527,0.0602488,3.58077e-07,0.00198357,0.00212007,0.00211445,0.000761371,8.74869e-05,9.34167e-05,0.000229628,9.29107e-08,, , 0.00126993,0.00218914,0.000644581,0.0803593,0.0212412,0.00211445,0.000761371,0.00101147,7.36552e-05,8.89254e-05,1.83229e-05,0.000321226,0.00074128,0.000229628,9.29107e-08,0.0599602
Total,37.9563,30.2003,53.2707,0.554919,1.29792,1.23971,84.3766,0.00512154,6.91861,7.00814,34.6989,0.528087,0.564157,0.560387,8.33278,0.00186249,, , 1.8556,11.0806,0.990543,66.3248,24.208,34.6989,0.528087,1.2825,0.720779,0.339823,0.0639426,0.186405,1.4432,8.33278,0.00186249,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12134,0.00819792,1.51187,19.4965,0.0203444,3.75193
