Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.9614,0,1.81752,0.00102029,0.0727759,0,0.111504,5.72649e-06,0.115954,0,1.23285,0.00101325,0.01833,0,0.0876581,5.63699e-06,, , 0.0678514,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134973,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.63699e-06,0.0585562
2,15.1261,15.1836,11.3423,0.0106747,0.501332,0.504983,3.50292,0.00100387,3.6854,3.74291,9.61576,0.0103612,0.175506,0.179157,2.63447,6.228e-05,, , 0.535689,6.59864,0.293982,15.1163,9.97854,9.61576,0.0103612,0.0155217,0.20654,0.129148,0.0189758,0.00853657,0.640836,2.63447,6.228e-05,0.920125
3,4.20552,4.23062,7.27572,0.0218551,0.174153,0.175573,2.87844,0.000959273,0.891333,0.916437,6.41755,0.0212281,0.07051,0.07193,1.14891,0.000118062,, , 0.229966,1.44982,0.127988,5.23262,3.22802,6.41755,0.0212281,0.0293457,0.0923695,0.0417726,0.00829789,0.00755516,0.204585,1.14891,0.000118062,1.73961
4,6.18094,6.23761,7.76681,0.0392435,0.280212,0.284005,5.61028,0.000381442,1.10694,1.16362,6.416,0.0379894,0.137701,0.141494,2.15226,8.79736e-05,, , 0.472825,1.54823,0.249511,8.74862,4.69842,6.416,0.0379894,0.0584488,0.186639,0.0761984,0.016358,0.0118465,0.284231,2.15226,8.79736e-05,3.46485
5,1.53287,1.55373,7.03669,0.0873204,0.0884102,0.0899771,7.65649,0.00122172,0.277168,0.298025,5.50087,0.0848123,0.0488542,0.0504211,0.74265,0.00058131,, , 0.176435,0.307138,0.0916197,6.2831,1.66068,5.50087,0.0848123,0.116473,0.0692812,0.024022,0.00597211,0.017688,0.0855392,0.74265,0.00058131,6.90454
6,2.44824,2.49227,8.43922,0.167905,0.15134,0.154603,15.2949,0.00108838,0.451512,0.49554,5.50185,0.162888,0.097331,0.100594,1.46754,0.000970193,, , 0.356533,0.409594,0.180924,11.9572,2.76674,5.50185,0.162888,0.232886,0.139245,0.0467762,0.0119043,0.0313899,0.125166,1.46754,0.000970193,13.8055
7,0.470149,0.471291,9.57554,0.241996,0.0298075,0.0301276,49.3644,0.000243504,0.385911,0.387053,0.0130498,0.224911,0.0164818,0.0168018,0.201692,2.62799e-05,, , 0.0101816,0.757676,0.00510665,12.0326,0.287429,0.0130498,0.224911,0.827824,0.0137726,0.0183357,0.00117534,0.107445,0.0520212,0.201692,2.62799e-05,49.0734
8,0.0286109,0.0287474,0.0181045,0.000876345,0.000539364,0.00054522,0.0602509,3.72202e-07,0.00197485,0.00211136,0.00213366,0.00085549,8.75112e-05,9.33667e-05,0.000231771,1.07035e-07,, , 0.0012525,0.00218914,0.000644581,0.0803593,0.0212412,0.00213366,0.00085549,0.00101147,7.36142e-05,8.89254e-05,1.83383e-05,0.000321226,0.00074128,0.000231771,1.07035e-07,0.0599602
Total,37.9538,30.1979,53.2719,0.570891,1.29857,1.23981,84.4792,0.00490428,6.9162,7.00569,34.7001,0.544059,0.564802,0.560492,8.43541,0.00185184,, , 1.85073,11.0806,0.990543,66.3248,24.208,34.7001,0.544059,1.2825,0.721419,0.339823,0.0640531,0.186405,1.4432,8.43541,0.00185184,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11883,0.00819709,1.51172,19.2858,0.0203393,3.75099
