Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96155,0,1.81752,0.000613001,0.0728061,0,0.111504,4.78612e-06,0.1161,0,1.23285,0.000605962,0.0183602,0,0.0876581,4.69662e-06,, , 0.0679974,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000605962,0.000987789,0.0135275,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.69662e-06,0.0585562
2,15.1256,15.1831,11.3423,0.00198111,0.502375,0.506026,3.50292,1.02225e-05,3.68492,3.74243,9.61576,0.0016676,0.176549,0.180201,2.63447,1.77232e-07,, , 0.534737,6.59864,0.293982,15.1163,9.97854,9.61576,0.0016676,0.0155217,0.208626,0.129148,0.0189757,0.00853657,0.640836,2.63447,1.77232e-07,0.920125
3,4.20467,4.22977,7.27776,0.0096752,0.174454,0.175371,2.95081,2.3749e-05,0.890484,0.915588,6.41959,0.00904817,0.0708114,0.0717279,1.22128,1.12192e-06,, , 0.228268,1.44982,0.127988,5.23262,3.22802,6.41959,0.00904817,0.0293457,0.0923647,0.0417726,0.00840202,0.00755516,0.204585,1.22128,1.12192e-06,1.73961
4,6.17876,6.23543,7.76738,0.00490811,0.280278,0.283793,5.65856,3.11747e-05,1.10476,1.16144,6.41656,0.00365405,0.137768,0.141283,2.20054,4.06855e-07,, , 0.468466,1.54823,0.249511,8.74862,4.69842,6.41656,0.00365405,0.0584488,0.186438,0.0761984,0.0164155,0.0118465,0.284231,2.20054,4.06855e-07,3.46485
5,1.53129,1.55215,7.03711,0.0036909,0.0882342,0.089696,7.66537,5.95367e-05,0.275591,0.296448,5.50129,0.00118279,0.0486782,0.05014,0.751534,2.21091e-07,, , 0.173281,0.307138,0.0916197,6.2831,1.66068,5.50129,0.00118279,0.116473,0.0688024,0.024022,0.00599385,0.017688,0.0855392,0.751534,2.21091e-07,6.90454
6,2.44579,2.48982,8.43942,0.0396068,0.151164,0.154328,15.3127,0.000121819,0.449062,0.49309,5.50205,0.0345905,0.0971553,0.100319,1.4853,3.62994e-06,, , 0.351634,0.409594,0.180924,11.9572,2.76674,5.50205,0.0345905,0.232886,0.138773,0.0467762,0.0119249,0.0313899,0.125166,1.4853,3.62994e-06,13.8055
7,0.470078,0.47122,9.57568,0.0232966,0.0297407,0.0300273,49.3714,0.000218545,0.38584,0.386983,0.0131852,0.00621206,0.0164149,0.0167015,0.208699,1.32051e-06,, , 0.01004,0.757676,0.00510665,12.0326,0.287429,0.0131852,0.00621206,0.827824,0.0135985,0.0183357,0.00118227,0.107445,0.0520212,0.208699,1.32051e-06,49.0734
8,0.0286253,0.0287618,0.0180787,0.000137506,0.000539388,0.000545343,0.0602488,2.87073e-07,0.00198927,0.00212578,0.00210786,0.000116651,8.75346e-05,9.34898e-05,0.000229628,2.19062e-08,, , 0.00128133,0.00218914,0.000644581,0.0803593,0.0212412,0.00210786,0.000116651,0.00101147,7.37813e-05,8.89254e-05,1.83177e-05,0.000321226,0.00074128,0.000229628,2.19062e-08,0.0599602
Total,37.9464,30.1903,53.2752,0.0839092,1.29959,1.23979,84.6335,0.00047012,6.90876,6.9981,34.7034,0.0570778,0.565825,0.560466,8.58971,1.15961e-05,, , 1.8357,11.0806,0.990543,66.3248,24.208,34.7034,0.0570778,1.2825,0.722204,0.339823,0.0642639,0.186405,1.4432,8.58971,1.15961e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11516,0.00823073,1.51792,18.9812,0.0205477,3.78943
