Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00102654,0.0727667,0,0.111504,6.11939e-06,0.115903,0,1.23285,0.0010195,0.0183208,0,0.0876581,6.0299e-06,, , 0.0678011,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134881,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.0299e-06,0.0585562
2,15.125,15.1825,11.342,0.0109902,0.500624,0.504411,3.47522,5.11255e-05,3.68428,3.74178,9.61549,0.0106767,0.174799,0.178586,2.60677,2.73367e-06,, , 0.533441,6.59864,0.293982,15.1163,9.97854,9.61549,0.0106767,0.0155217,0.205289,0.129148,0.0189477,0.00853657,0.640836,2.60677,2.73367e-06,0.920125
3,4.20562,4.23073,7.27601,0.0219576,0.174167,0.175515,2.87845,0.00073827,0.891435,0.91654,6.41784,0.0213306,0.0705248,0.0718726,1.14892,9.0437e-05,, , 0.23017,1.44982,0.127988,5.23262,3.22802,6.41784,0.0213306,0.0293457,0.092312,0.0417726,0.00831282,0.00755516,0.204585,1.14892,9.0437e-05,1.73961
4,6.18283,6.2395,7.76641,0.0418791,0.280552,0.284542,5.56199,0.000896933,1.10884,1.16551,6.4156,0.040625,0.138042,0.142032,2.10397,0.000216847,, , 0.476615,1.54823,0.249511,8.74862,4.69842,6.4156,0.040625,0.0584488,0.187558,0.0761984,0.0163171,0.0118465,0.284231,2.10397,0.000216847,3.46485
5,1.53345,1.5543,7.03641,0.0857362,0.0886301,0.0902673,7.6476,0.00121021,0.277744,0.298601,5.50058,0.0832281,0.0490741,0.0507113,0.733769,0.000575557,, , 0.177587,0.307138,0.0916197,6.2831,1.66068,5.50058,0.0832281,0.116473,0.0698058,0.024022,0.00595758,0.017688,0.0855392,0.733769,0.000575557,6.90454
6,2.44942,2.49345,8.43876,0.169641,0.151307,0.154796,15.2771,0.00131822,0.452694,0.496722,5.50139,0.164625,0.0972979,0.100787,1.44976,0.00120003,, , 0.358897,0.409594,0.180924,11.9572,2.76674,5.50139,0.164625,0.232886,0.139451,0.0467762,0.0118577,0.0313899,0.125166,1.44976,0.00120003,13.8055
7,0.470089,0.471231,9.5756,0.232358,0.0296199,0.0299269,49.3679,0.000241767,0.385851,0.386993,0.0131025,0.215274,0.0162941,0.0166012,0.205195,2.45429e-05,, , 0.0100608,0.757676,0.00510665,12.0326,0.287429,0.0131025,0.215274,0.827824,0.0133816,0.0183357,0.00117804,0.107445,0.0520212,0.205195,2.45429e-05,49.0734
8,0.02862,0.0287566,0.0180645,0.000879402,0.000539308,0.000545318,0.0602466,3.69972e-07,0.00198403,0.00212053,0.00209358,0.000858547,8.74548e-05,9.34652e-05,0.000227485,1.04805e-07,, , 0.00127085,0.00218914,0.000644581,0.0803593,0.0212412,0.00209358,0.000858547,0.00101147,7.36883e-05,8.89254e-05,1.83063e-05,0.000321226,0.00074128,0.000227485,1.04805e-07,0.0599602
Total,37.9564,30.2005,53.2708,0.564469,1.29821,1.24,84.3801,0.00446302,6.91873,7.00827,34.699,0.537638,0.564439,0.560683,8.33628,0.00211629,, , 1.85584,11.0806,0.990543,66.3248,24.208,34.699,0.537638,1.2825,0.721359,0.339823,0.0639405,0.186405,1.4432,8.33628,0.00211629,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12126,0.00819725,1.51175,19.4876,0.0203403,3.75118
