Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.0727704,0,0.111504,6.12786e-06,0.115925,0,1.23285,0.0010195,0.0183245,0,0.0876581,6.03837e-06,, , 0.0678227,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134918,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.03837e-06,0.0585562
2,15.1239,15.1814,11.3421,0.0107485,0.500542,0.504286,3.47523,0.00176014,3.6832,3.74071,9.61558,0.010435,0.174717,0.17846,2.60678,0.000109547,, , 0.531288,6.59864,0.293982,15.1163,9.97854,9.61558,0.010435,0.0155217,0.205073,0.129148,0.0189566,0.00853657,0.640836,2.60678,0.000109547,0.920125
3,4.20669,4.23179,7.27482,0.0217093,0.173979,0.175622,2.84225,0.000817133,0.892501,0.917605,6.41665,0.0210823,0.0703367,0.071979,1.11271,0.000100295,, , 0.232302,1.44982,0.127988,5.23262,3.22802,6.41665,0.0210823,0.0293457,0.0922913,0.0417726,0.00825192,0.00755516,0.204585,1.11271,0.000100295,1.73961
4,6.1808,6.23747,7.76688,0.0394584,0.279382,0.283144,5.61028,0.00038144,1.10681,1.16348,6.41606,0.0382044,0.136872,0.140634,2.15227,8.79732e-05,, , 0.472556,1.54823,0.249511,8.74862,4.69842,6.41606,0.0382044,0.0584488,0.184943,0.0761984,0.0163645,0.0118465,0.284231,2.15227,8.79732e-05,3.46485
5,1.5309,1.55175,7.03758,0.0757418,0.0880372,0.0893838,7.68312,0.000330817,0.275192,0.296048,5.50176,0.0732337,0.0484813,0.0498278,0.769284,0.000135861,, , 0.172482,0.307138,0.0916197,6.2831,1.66068,5.50176,0.0732337,0.116473,0.0682694,0.024022,0.00601768,0.017688,0.0855392,0.769284,0.000135861,6.90454
6,2.44699,2.49102,8.43957,0.13595,0.150912,0.154,15.3127,0.000194309,0.450261,0.494289,5.5022,0.130934,0.0969034,0.099991,1.48531,7.61204e-05,, , 0.354031,0.409594,0.180924,11.9572,2.76674,5.5022,0.130934,0.232886,0.138178,0.0467762,0.0119406,0.0313899,0.125166,1.48531,7.61204e-05,13.8055
7,0.470089,0.471231,9.57549,0.261436,0.0296893,0.0300226,49.3627,0.000248812,0.385851,0.386993,0.0129962,0.244351,0.0163636,0.0166969,0.199938,3.1588e-05,, , 0.0100616,0.757676,0.00510665,12.0326,0.287429,0.0129962,0.244351,0.827824,0.0135522,0.0183357,0.0011726,0.107445,0.0520212,0.199938,3.1588e-05,49.0734
8,0.0286173,0.0287538,0.0180343,0.000968656,0.000539203,0.00054533,0.0602466,3.78716e-07,0.00198129,0.00211779,0.00206338,0.0009478,8.73502e-05,9.34772e-05,0.000227483,1.1355e-07,, , 0.00126536,0.00218914,0.000644581,0.0803593,0.0212412,0.00206338,0.0009478,0.00101147,7.36198e-05,8.89254e-05,1.82822e-05,0.000321226,0.00074128,0.000227483,1.1355e-07,0.0599602
Total,37.9494,30.1934,53.272,0.547039,1.29585,1.237,84.458,0.00373916,6.91172,7.00124,34.7002,0.520207,0.562085,0.557683,8.41417,0.000547537,, , 1.84181,11.0806,0.990543,66.3248,24.208,34.7002,0.520207,1.2825,0.715871,0.339823,0.0640735,0.186405,1.4432,8.41417,0.000547537,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11951,0.00819929,1.51212,19.3426,0.0203528,3.75349
