Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96156,0,1.81752,0.000500501,0.0728083,0,0.111504,2.54853e-06,0.116111,0,1.23285,0.000493462,0.0183624,0,0.0876581,2.45904e-06,, , 0.0680089,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000493462,0.000987789,0.0135297,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,2.45904e-06,0.0585562
2,15.1247,15.1822,11.3424,0.00554162,0.50257,0.506173,3.50292,1.99937e-05,3.68394,3.74145,9.61586,0.00522811,0.176745,0.180348,2.63448,7.87929e-07,, , 0.532776,6.59864,0.293982,15.1163,9.97854,9.61586,0.00522811,0.0155217,0.208959,0.129148,0.0189857,0.00853657,0.640836,2.63448,7.87929e-07,0.920125
3,4.20453,4.22964,7.27774,0.0094308,0.17447,0.175392,2.95081,2.32049e-05,0.890349,0.915453,6.41957,0.00880378,0.0708275,0.0717498,1.22128,1.05391e-06,, , 0.227997,1.44982,0.127988,5.23262,3.22802,6.41957,0.00880378,0.0293457,0.0924039,0.0417726,0.00840081,0.00755516,0.204585,1.22128,1.05391e-06,1.73961
4,6.17975,6.23642,7.76712,0.00658376,0.280427,0.284066,5.63442,3.18191e-05,1.10576,1.16243,6.41631,0.00532971,0.137917,0.141556,2.17641,5.6796e-07,, , 0.470447,1.54823,0.249511,8.74862,4.69842,6.41631,0.00532971,0.0584488,0.186884,0.0761984,0.0163899,0.0118465,0.284231,2.17641,5.6796e-07,3.46485
5,1.53131,1.55217,7.03705,0.0119097,0.088265,0.089743,7.66537,6.109e-05,0.275605,0.296462,5.50123,0.00940159,0.048709,0.050187,0.751532,9.97737e-07,, , 0.173309,0.307138,0.0916197,6.2831,1.66068,5.50123,0.00940159,0.116473,0.0688835,0.024022,0.0059905,0.017688,0.0855392,0.751532,9.97737e-07,6.90454
6,2.44712,2.49115,8.43926,0.0136514,0.15132,0.154562,15.2949,0.000119242,0.450392,0.49442,5.50189,0.00863514,0.0973115,0.100553,1.46754,1.05281e-06,, , 0.354294,0.409594,0.180924,11.9572,2.76674,5.50189,0.00863514,0.232886,0.13918,0.0467762,0.0119088,0.0313899,0.125166,1.46754,1.05281e-06,13.8055
7,0.470095,0.471237,9.57562,0.0210988,0.0297498,0.0300509,49.3679,0.000218289,0.385857,0.386999,0.0131265,0.00401422,0.0164241,0.0167252,0.205196,1.06463e-06,, , 0.0100732,0.757676,0.00510665,12.0326,0.287429,0.0131265,0.00401422,0.827824,0.0136343,0.0183357,0.00117927,0.107445,0.0520212,0.205196,1.06463e-06,49.0734
8,0.028622,0.0287585,0.0180837,5.75511e-05,0.000539362,0.000545298,0.0602488,2.78597e-07,0.00198602,0.00212253,0.0021128,3.66959e-05,8.75086e-05,9.34447e-05,0.000229628,1.34301e-08,, , 0.00127483,0.00218914,0.000644581,0.0803593,0.0212412,0.0021128,3.66959e-05,0.00101147,7.37062e-05,8.89254e-05,1.83216e-05,0.000321226,0.00074128,0.000229628,1.34301e-08,0.0599602
Total,37.9476,30.1915,53.2748,0.0687741,1.30015,1.24053,84.5881,0.000476466,6.91,6.99934,34.7029,0.0419427,0.566383,0.561212,8.54432,7.99744e-06,, , 1.83818,11.0806,0.990543,66.3248,24.208,34.7029,0.0419427,1.2825,0.723548,0.339823,0.0642246,0.186405,1.4432,8.54432,7.99744e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11623,0.00823162,1.51809,19.0677,0.0205532,3.79045
