Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00102029,0.0727737,0,0.111504,6.78626e-06,0.11594,0,1.23285,0.00101325,0.0183278,0,0.0876581,6.69676e-06,, , 0.0678372,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134951,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.69676e-06,0.0585562
2,15.1255,15.183,11.3419,0.00947447,0.501105,0.504934,3.47521,0.000375363,3.68475,3.74225,9.6154,0.00916096,0.17528,0.179108,2.60677,2.29985e-05,, , 0.534378,6.59864,0.293982,15.1163,9.97854,9.6154,0.00916096,0.0155217,0.206301,0.129148,0.0189391,0.00853657,0.640836,2.60677,2.29985e-05,0.920125
3,4.20735,4.23245,7.27381,0.0203263,0.171707,0.173601,2.79397,0.00139087,0.89316,0.918265,6.41564,0.0196993,0.0680648,0.069958,1.06443,0.000172012,, , 0.233621,1.44982,0.127988,5.23262,3.22802,6.41564,0.0196993,0.0293457,0.0880502,0.0417726,0.00820002,0.00755516,0.204585,1.06443,0.000172012,1.73961
4,6.17655,6.23323,7.76729,0.0410063,0.272421,0.275976,5.63443,0.00125673,1.10256,1.15924,6.41648,0.0397522,0.129911,0.133466,2.17642,0.000306797,, , 0.464062,1.54823,0.249511,8.74862,4.69842,6.41648,0.0397522,0.0584488,0.170771,0.0761984,0.0164071,0.0118465,0.284231,2.17642,0.000306797,3.46485
5,1.52971,1.55057,7.03872,0.0757189,0.0879953,0.0890594,7.70974,0.000417433,0.274006,0.294863,5.5029,0.0732108,0.0484393,0.0495035,0.795907,0.000179169,, , 0.170112,0.307138,0.0916197,6.2831,1.66068,5.5029,0.0732108,0.116473,0.0678447,0.024022,0.00607609,0.017688,0.0855392,0.795907,0.000179169,6.90454
6,2.44501,2.48904,8.44027,0.134442,0.150404,0.15315,15.3482,0.000236145,0.448281,0.492309,5.50289,0.129426,0.0963952,0.0991407,1.52083,0.000117956,, , 0.350072,0.409594,0.180924,11.9572,2.76674,5.50289,0.129426,0.232886,0.136748,0.0467762,0.0120114,0.0313899,0.125166,1.52083,0.000117956,13.8055
7,0.469958,0.4711,9.57567,0.224635,0.0295991,0.029889,49.3714,0.000244576,0.385721,0.386863,0.0131718,0.207551,0.0162734,0.0165633,0.208699,2.73518e-05,, , 0.00980024,0.757676,0.00510665,12.0326,0.287429,0.0131718,0.207551,0.827824,0.0133194,0.0183357,0.00118158,0.107445,0.0520212,0.208699,2.73518e-05,49.0734
8,0.0286159,0.0287524,0.0180518,0.000464402,0.00053924,0.000545299,0.0602466,3.18033e-07,0.00197988,0.00211638,0.00208095,0.000443547,8.73871e-05,9.34462e-05,0.000227484,5.28661e-08,, , 0.00126255,0.00218914,0.000644581,0.0803593,0.0212412,0.00208095,0.000443547,0.00101147,7.36117e-05,8.89254e-05,1.82962e-05,0.000321226,0.00074128,0.000227484,5.28661e-08,0.0599602
Total,37.944,30.1881,53.2733,0.507088,1.28654,1.22715,84.5047,0.00392822,6.9064,6.9959,34.7014,0.480257,0.552778,0.547833,8.46094,0.000833034,, , 1.83114,11.0806,0.990543,66.3248,24.208,34.7014,0.480257,1.2825,0.696603,0.339823,0.064185,0.186405,1.4432,8.46094,0.000833034,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11883,0.0082026,1.51274,19.2861,0.0203732,3.75726
