Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00102029,0.0727711,0,0.111504,5.77984e-06,0.115927,0,1.23285,0.00101325,0.0183252,0,0.0876581,5.69034e-06,, , 0.0678251,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134925,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.69034e-06,0.0585562
2,15.1253,15.1828,11.3422,0.0110289,0.501361,0.505045,3.50291,0.00261618,3.68463,3.74213,9.6157,0.0107154,0.175535,0.179219,2.63446,0.00016305,, , 0.534141,6.59864,0.293982,15.1163,9.97854,9.6157,0.0107154,0.0155217,0.206638,0.129148,0.018969,0.00853657,0.640836,2.63446,0.00016305,0.920125
3,4.20549,4.2306,7.27589,0.022061,0.174135,0.175513,2.87845,0.00033277,0.891305,0.91641,6.41772,0.021434,0.0704923,0.0718708,1.14892,3.97496e-05,, , 0.22991,1.44982,0.127988,5.23262,3.22802,6.41772,0.021434,0.0293457,0.092284,0.0417726,0.00830647,0.00755516,0.204585,1.14892,3.97496e-05,1.73961
4,6.18268,6.23936,7.76644,0.0423549,0.28058,0.284557,5.58612,0.000988097,1.10869,1.16537,6.41563,0.0411009,0.13807,0.142047,2.12811,0.000239638,, , 0.476323,1.54823,0.249511,8.74862,4.69842,6.41563,0.0411009,0.0584488,0.187599,0.0761984,0.0163201,0.0118465,0.284231,2.12811,0.000239638,3.46485
5,1.53376,1.55462,7.03658,0.0820671,0.0885739,0.0901673,7.64761,0.000904961,0.278057,0.298914,5.50076,0.079559,0.0490179,0.0506113,0.733773,0.000422933,, , 0.178213,0.307138,0.0916197,6.2831,1.66068,5.50076,0.079559,0.116473,0.0696405,0.024022,0.00596663,0.017688,0.0855392,0.733773,0.000422933,6.90454
6,2.45016,2.49419,8.43866,0.145492,0.151619,0.15516,15.2594,0.000235086,0.453435,0.497463,5.50129,0.140476,0.0976101,0.101151,1.432,0.000116897,, , 0.360379,0.409594,0.180924,11.9572,2.76674,5.50129,0.140476,0.232886,0.140138,0.0467762,0.011847,0.0313899,0.125166,1.432,0.000116897,13.8055
7,0.470068,0.47121,9.57554,0.185249,0.0296466,0.0299685,49.3644,0.000234921,0.38583,0.386972,0.0130424,0.168164,0.0163209,0.0166427,0.201691,1.76963e-05,, , 0.010019,0.757676,0.00510665,12.0326,0.287429,0.0130424,0.168164,0.827824,0.013453,0.0183357,0.00117497,0.107445,0.0520212,0.201691,1.76963e-05,49.0734
8,0.0286183,0.0287548,0.0180661,0.000846576,0.0005393,0.000545304,0.0602466,3.68058e-07,0.00198224,0.00211874,0.00209523,0.00082572,8.74468e-05,9.34508e-05,0.000227485,1.02892e-07,, , 0.00126727,0.00218914,0.000644581,0.0803593,0.0212412,0.00209523,0.00082572,0.00101147,7.36645e-05,8.89254e-05,1.83076e-05,0.000321226,0.00074128,0.000227485,1.02892e-07,0.0599602
Total,37.9575,30.2016,53.2709,0.49012,1.29923,1.24096,84.4106,0.00531816,6.91986,7.00938,34.6991,0.463289,0.565459,0.561635,8.36683,0.00100576,, , 1.85808,11.0806,0.990543,66.3248,24.208,34.6991,0.463289,1.2825,0.723317,0.339823,0.0639537,0.186405,1.4432,8.36683,0.00100576,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12045,0.00820209,1.51264,19.4231,0.0203701,3.75668
