Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00103904,0.0727706,0,0.111504,6.79468e-06,0.115926,0,1.23285,0.001032,0.0183247,0,0.0876581,6.70519e-06,, , 0.0678233,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.001032,0.000987789,0.013492,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.70519e-06,0.0585562
2,15.126,15.1836,11.3422,0.0107901,0.501139,0.504855,3.50291,0.000914446,3.68533,3.74284,9.61563,0.0104766,0.175314,0.17903,2.63446,5.66912e-05,, , 0.535554,6.59864,0.293982,15.1163,9.97854,9.61563,0.0104766,0.0155217,0.206233,0.129148,0.0189623,0.00853657,0.640836,2.63446,5.66912e-05,0.920125
3,4.20541,4.23052,7.27602,0.0211656,0.174171,0.175518,2.87845,0.00121336,0.891226,0.91633,6.41785,0.0205386,0.0705287,0.0718757,1.14892,0.000149824,, , 0.229752,1.44982,0.127988,5.23262,3.22802,6.41785,0.0205386,0.0293457,0.0923188,0.0417726,0.00831301,0.00755516,0.204585,1.14892,0.000149824,1.73961
4,6.18333,6.24001,7.76643,0.0432773,0.280251,0.284234,5.58612,0.000971213,1.10934,1.16602,6.41561,0.0420233,0.137741,0.141724,2.12811,0.000235416,, , 0.477619,1.54823,0.249511,8.74862,4.69842,6.41561,0.0420233,0.0584488,0.186948,0.0761984,0.0163188,0.0118465,0.284231,2.12811,0.000235416,3.46485
5,1.53242,1.55327,7.03691,0.0855541,0.0883381,0.0898493,7.65649,0.00108145,0.276712,0.297568,5.50109,0.083046,0.0487821,0.0502933,0.742656,0.000511178,, , 0.175522,0.307138,0.0916197,6.2831,1.66068,5.50109,0.083046,0.116473,0.0690698,0.024022,0.00598364,0.017688,0.0855392,0.742656,0.000511178,6.90454
6,2.44803,2.49206,8.43894,0.168828,0.151564,0.154966,15.2772,0.00126371,0.451305,0.495332,5.50157,0.163812,0.0975553,0.100957,1.44977,0.00114552,, , 0.356118,0.409594,0.180924,11.9572,2.76674,5.50157,0.163812,0.232886,0.139861,0.0467762,0.0118757,0.0313899,0.125166,1.44977,0.00114552,13.8055
7,0.470054,0.471196,9.57553,0.285095,0.0296501,0.0299739,49.3644,0.00025163,0.385817,0.386959,0.0130345,0.268011,0.0163244,0.0166482,0.201691,3.44057e-05,, , 0.00999217,0.757676,0.00510665,12.0326,0.287429,0.0130345,0.268011,0.827824,0.0134624,0.0183357,0.00117456,0.107445,0.0520212,0.201691,3.44057e-05,49.0734
8,0.0286179,0.0287544,0.018043,0.000881046,0.000539242,0.000545336,0.0602466,3.5773e-07,0.00198186,0.00211836,0.00207217,0.000860191,8.73894e-05,9.34824e-05,0.000227484,9.25636e-08,, , 0.0012665,0.00218914,0.000644581,0.0803593,0.0212412,0.00207217,0.000860191,0.00101147,7.36572e-05,8.89254e-05,1.82892e-05,0.000321226,0.00074128,0.000227484,9.25636e-08,0.0599602
Total,37.9553,30.1994,53.2716,0.616631,1.29842,1.23994,84.4373,0.00570296,6.91764,7.00716,34.6997,0.589799,0.564658,0.560622,8.39349,0.00213983,, , 1.85365,11.0806,0.990543,66.3248,24.208,34.6997,0.589799,1.2825,0.721459,0.339823,0.0639976,0.186405,1.4432,8.39349,0.00213983,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11983,0.00819384,1.51112,19.3701,0.0203193,3.74731
