Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96158,0,1.81752,0.000814038,0.0728121,0,0.111504,8.7253e-06,0.116131,0,1.23285,0.000806999,0.0183662,0,0.0876581,8.6358e-06,, , 0.0680284,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000806999,0.000987789,0.0135335,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.6358e-06,0.0585562
2,15.1249,15.1824,11.3424,0.00195293,0.502716,0.506331,3.50292,1.00566e-05,3.68417,3.74168,9.61584,0.00163942,0.176891,0.180506,2.63448,1.66861e-07,, , 0.533237,6.59864,0.293982,15.1163,9.97854,9.61584,0.00163942,0.0155217,0.209265,0.129148,0.0189833,0.00853657,0.640836,2.63448,1.66861e-07,0.920125
3,4.20456,4.22967,7.27798,0.0034638,0.174558,0.17542,2.96286,1.71373e-05,0.890377,0.915482,6.41981,0.00283678,0.0709157,0.071777,1.23333,2.95463e-07,, , 0.228055,1.44982,0.127988,5.23262,3.22802,6.41981,0.00283678,0.0293457,0.0925066,0.0417726,0.00841345,0.00755516,0.204585,1.23333,2.95463e-07,1.73961
4,6.17854,6.23522,7.76755,0.00652244,0.280243,0.283673,5.65857,3.18073e-05,1.10455,1.16123,6.41673,0.00526839,0.137732,0.141163,2.20056,5.65015e-07,, , 0.468041,1.54823,0.249511,8.74862,4.69842,6.41673,0.00526839,0.0584488,0.186264,0.0761984,0.016433,0.0118465,0.284231,2.20056,5.65015e-07,3.46485
5,1.53114,1.552,7.03725,0.0298119,0.0881833,0.089612,7.67424,6.51721e-05,0.275437,0.296294,5.50143,0.0273038,0.0486273,0.050056,0.760407,3.0388e-06,, , 0.172973,0.307138,0.0916197,6.2831,1.66068,5.50143,0.0273038,0.116473,0.0686606,0.024022,0.00600069,0.017688,0.0855392,0.760407,3.0388e-06,6.90454
6,2.44603,2.49006,8.43953,0.0402234,0.151129,0.154238,15.3127,0.000121838,0.449304,0.493332,5.50216,0.0352072,0.0971197,0.100229,1.48531,3.64888e-06,, , 0.352118,0.409594,0.180924,11.9572,2.76674,5.50216,0.0352072,0.232886,0.138637,0.0467762,0.0119361,0.0313899,0.125166,1.48531,3.64888e-06,13.8055
7,0.470082,0.471224,9.57569,0.0241583,0.0297462,0.0300301,49.3714,0.000218641,0.385844,0.386986,0.0131961,0.00707376,0.0164205,0.0167044,0.2087,1.41689e-06,, , 0.0100467,0.757676,0.00510665,12.0326,0.287429,0.0131961,0.00707376,0.827824,0.0136064,0.0183357,0.00118282,0.107445,0.0520212,0.2087,1.41689e-06,49.0734
8,0.0286203,0.0287568,0.0180859,6.06792e-05,0.000539365,0.000545293,0.0602488,2.79004e-07,0.00198425,0.00212075,0.002115,3.98241e-05,8.75123e-05,9.344e-05,0.000229628,1.38373e-08,, , 0.00127128,0.00218914,0.000644581,0.0803593,0.0212412,0.002115,3.98241e-05,0.00101147,7.37035e-05,8.89254e-05,1.83234e-05,0.000321226,0.00074128,0.000229628,1.38373e-08,0.0599602
Total,37.9455,30.1893,53.276,0.107007,1.29993,1.23985,84.6545,0.000473657,6.9078,6.99712,34.7041,0.0801761,0.56616,0.560529,8.61066,1.77816e-05,, , 1.83377,11.0806,0.990543,66.3248,24.208,34.7041,0.0801761,1.2825,0.722547,0.339823,0.0643189,0.186405,1.4432,8.61066,1.77816e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11464,0.00822925,1.51765,18.9396,0.0205384,3.78772
