Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96155,0,1.81752,0.000570028,0.0728059,0,0.111504,3.00464e-06,0.116099,0,1.23285,0.00056299,0.01836,0,0.0876581,2.91515e-06,, , 0.0679971,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00056299,0.000987789,0.0135273,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,2.91515e-06,0.0585562
2,15.1245,15.182,11.3424,0.00367551,0.502487,0.506099,3.50292,1.40797e-05,3.68379,3.7413,9.61584,0.003362,0.176661,0.180273,2.63448,4.18303e-07,, , 0.532471,6.59864,0.293982,15.1163,9.97854,9.61584,0.003362,0.0155217,0.208803,0.129148,0.0189838,0.00853657,0.640836,2.63448,4.18303e-07,0.920125
3,4.20475,4.22985,7.2776,0.00261307,0.174445,0.1754,2.93876,1.65007e-05,0.890561,0.915666,6.41943,0.00198604,0.070802,0.0717578,1.20923,2.15887e-07,, , 0.228423,1.44982,0.127988,5.23262,3.22802,6.41943,0.00198604,0.0293457,0.0923933,0.0417726,0.00839389,0.00755516,0.204585,1.20923,2.15887e-07,1.73961
4,6.18014,6.23682,7.76712,0.00809576,0.28042,0.284061,5.63442,3.23582e-05,1.10615,1.16283,6.4163,0.00684171,0.137909,0.141551,2.17641,7.02735e-07,, , 0.471242,1.54823,0.249511,8.74862,4.69842,6.4163,0.00684171,0.0584488,0.186872,0.0761984,0.0163894,0.0118465,0.284231,2.17641,7.02735e-07,3.46485
5,1.53146,1.55231,7.03695,0.0178265,0.0882896,0.0897921,7.66537,6.223e-05,0.275753,0.296609,5.50113,0.0153184,0.0487337,0.0502362,0.751529,1.56775e-06,, , 0.173604,0.307138,0.0916197,6.2831,1.66068,5.50113,0.0153184,0.116473,0.0689624,0.024022,0.00598543,0.017688,0.0855392,0.751529,1.56775e-06,6.90454
6,2.44833,2.49236,8.43918,0.0341458,0.151259,0.154542,15.2949,0.000121201,0.451602,0.49563,5.50181,0.0291296,0.0972504,0.100533,1.46754,3.01252e-06,, , 0.356714,0.409594,0.180924,11.9572,2.76674,5.50181,0.0291296,0.232886,0.139107,0.0467762,0.0119003,0.0313899,0.125166,1.46754,3.01252e-06,13.8055
7,0.470117,0.471259,9.57559,0.0202697,0.0297765,0.0300846,49.3679,0.000218181,0.38588,0.387022,0.0130979,0.00318511,0.0164507,0.0167589,0.205195,9.56624e-07,, , 0.0101183,0.757676,0.00510665,12.0326,0.287429,0.0130979,0.00318511,0.827824,0.0136962,0.0183357,0.0011778,0.107445,0.0520212,0.205195,9.56624e-07,49.0734
8,0.0286225,0.028759,0.0180952,7.65563e-05,0.000539405,0.000545296,0.0602488,2.81389e-07,0.00198645,0.00212295,0.00212433,5.57012e-05,8.75517e-05,9.34433e-05,0.000229629,1.62227e-08,, , 0.00127568,0.00218914,0.000644581,0.0803593,0.0212412,0.00212433,5.57012e-05,0.00101147,7.37387e-05,8.89254e-05,1.83308e-05,0.000321226,0.00074128,0.000229629,1.62227e-08,0.0599602
Total,37.9495,30.1934,53.2744,0.0872728,1.30002,1.24052,84.5761,0.000467837,6.91183,7.00117,34.7026,0.0604415,0.566255,0.561203,8.53226,9.80519e-06,, , 1.84185,11.0806,0.990543,66.3248,24.208,34.7026,0.0604415,1.2825,0.723435,0.339823,0.0642004,0.186405,1.4432,8.53226,9.80519e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11653,0.00823014,1.51781,19.0918,0.020544,3.78875
