Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96141,0,1.81752,0.00103279,0.0727777,0,0.111504,6.80133e-06,0.115962,0,1.23285,0.00102575,0.0183318,0,0.0876581,6.71184e-06,, , 0.0678593,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00102575,0.000987789,0.0134991,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.71184e-06,0.0585562
2,15.1254,15.1829,11.3423,0.010678,0.5017,0.505357,3.50292,0.00116458,3.68466,3.74216,9.61575,0.0103645,0.175874,0.179531,2.63447,7.23243e-05,, , 0.534201,6.59864,0.293982,15.1163,9.97854,9.61575,0.0103645,0.0155217,0.207283,0.129148,0.0189745,0.00853657,0.640836,2.63447,7.23243e-05,0.920125
3,4.20522,4.23032,7.27636,0.0220983,0.174212,0.175474,2.90257,0.000277345,0.891031,0.916135,6.41819,0.0214713,0.0705697,0.0718317,1.17304,3.28215e-05,, , 0.229361,1.44982,0.127988,5.23262,3.22802,6.41819,0.0214713,0.0293457,0.0922982,0.0417726,0.00833058,0.00755516,0.204585,1.17304,3.28215e-05,1.73961
4,6.18118,6.23786,7.76657,0.0403004,0.280531,0.284444,5.58613,0.000519021,1.10719,1.16387,6.41575,0.0390464,0.138021,0.141934,2.12812,0.000122368,, , 0.473322,1.54823,0.249511,8.74862,4.69842,6.41575,0.0390464,0.0584488,0.187423,0.0761984,0.0163331,0.0118465,0.284231,2.12812,0.000122368,3.46485
5,1.53348,1.55433,7.03673,0.0849302,0.0884274,0.0899849,7.65649,0.00108855,0.277775,0.298631,5.50091,0.0824221,0.0488715,0.0504289,0.742651,0.00051473,, , 0.177648,0.307138,0.0916197,6.2831,1.66068,5.50091,0.0824221,0.116473,0.0693043,0.024022,0.00597407,0.017688,0.0855392,0.742651,0.00051473,6.90454
6,2.44726,2.49129,8.43913,0.169627,0.151339,0.154646,15.2949,0.00113498,0.450533,0.494561,5.50176,0.164611,0.09733,0.100637,1.46754,0.00101679,, , 0.354576,0.409594,0.180924,11.9572,2.76674,5.50176,0.164611,0.232886,0.139296,0.0467762,0.0118953,0.0313899,0.125166,1.46754,0.00101679,13.8055
7,0.470049,0.471192,9.57553,0.250969,0.0296122,0.0299359,49.3644,0.000245253,0.385812,0.386954,0.013035,0.233884,0.0162865,0.0166102,0.201691,2.80281e-05,, , 0.00998258,0.757676,0.00510665,12.0326,0.287429,0.013035,0.233884,0.827824,0.0133864,0.0183357,0.00117459,0.107445,0.0520212,0.201691,2.80281e-05,49.0734
8,0.0286165,0.028753,0.0180694,0.000920259,0.000539312,0.000545304,0.0602488,3.67426e-07,0.00198045,0.00211696,0.00209852,0.000899404,8.74593e-05,9.34505e-05,0.000229628,1.02259e-07,, , 0.00126369,0.00218914,0.000644581,0.0803593,0.0212412,0.00209852,0.000899404,0.00101147,7.36742e-05,8.89254e-05,1.83102e-05,0.000321226,0.00074128,0.000229628,1.02259e-07,0.0599602
Total,37.9526,30.1966,53.2722,0.580556,1.29914,1.24039,84.4792,0.00443689,6.91494,7.00443,34.7003,0.553725,0.565372,0.561067,8.43539,0.00179388,, , 1.84821,11.0806,0.990543,66.3248,24.208,34.7003,0.553725,1.2825,0.722563,0.339823,0.0640518,0.186405,1.4432,8.43539,0.00179388,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11881,0.00819659,1.51163,19.2836,0.0203362,3.75043
