Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00102029,0.0727735,0,0.111504,4.75186e-06,0.11594,0,1.23285,0.00101325,0.0183276,0,0.0876581,4.66236e-06,, , 0.0678378,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134948,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.66236e-06,0.0585562
2,15.1264,15.1839,11.3422,0.0106861,0.501432,0.505139,3.50291,0.00245391,3.68569,3.74319,9.61565,0.0103726,0.175606,0.179313,2.63446,0.000152907,, , 0.536262,6.59864,0.293982,15.1163,9.97854,9.61565,0.0103726,0.0155217,0.206807,0.129148,0.0189643,0.00853657,0.640836,2.63446,0.000152907,0.920125
3,4.20599,4.2311,7.27552,0.0218413,0.174188,0.175658,2.86638,0.000528951,0.891804,0.916909,6.41735,0.0212142,0.0705457,0.0720155,1.13685,6.42722e-05,, , 0.230909,1.44982,0.127988,5.23262,3.22802,6.41735,0.0212142,0.0293457,0.092501,0.0417726,0.00828761,0.00755516,0.204585,1.13685,6.42722e-05,1.73961
4,6.18275,6.23943,7.7665,0.0347914,0.280408,0.284354,5.58613,0.000108242,1.10876,1.16544,6.41569,0.0335373,0.137898,0.141844,2.12811,1.96737e-05,, , 0.476462,1.54823,0.249511,8.74862,4.69842,6.41569,0.0335373,0.0584488,0.187217,0.0761984,0.0163262,0.0118465,0.284231,2.12811,1.96737e-05,3.46485
5,1.53319,1.55405,7.03646,0.071088,0.0886404,0.0902631,7.64761,0.000162757,0.277489,0.298345,5.50064,0.0685799,0.0490845,0.0507071,0.73377,5.18311e-05,, , 0.177076,0.307138,0.0916197,6.2831,1.66068,5.50064,0.0685799,0.116473,0.069809,0.024022,0.00596058,0.017688,0.0855392,0.73377,5.18311e-05,6.90454
6,2.44888,2.49291,8.4388,0.14696,0.151391,0.154861,15.2771,0.000247406,0.452149,0.496177,5.50143,0.141944,0.0973825,0.100852,1.44976,0.000129217,, , 0.357807,0.409594,0.180924,11.9572,2.76674,5.50143,0.141944,0.232886,0.139596,0.0467762,0.0118617,0.0313899,0.125166,1.44976,0.000129217,13.8055
7,0.470061,0.471203,9.57546,0.156084,0.0296082,0.0299486,49.3609,0.000231741,0.385824,0.386966,0.0129674,0.138999,0.0162824,0.0166229,0.198186,1.45161e-05,, , 0.0100062,0.757676,0.00510665,12.0326,0.287429,0.0129674,0.138999,0.827824,0.0133985,0.0183357,0.00117113,0.107445,0.0520212,0.198186,1.45161e-05,49.0734
8,0.0286117,0.0287482,0.0181095,0.000978113,0.000539385,0.000545222,0.0602509,3.77847e-07,0.00197569,0.00211219,0.00213861,0.000957257,8.75323e-05,9.33687e-05,0.000231771,1.12681e-07,, , 0.00125417,0.00218914,0.000644581,0.0803593,0.0212412,0.00213861,0.000957257,0.00101147,7.36333e-05,8.89254e-05,1.83422e-05,0.000321226,0.00074128,0.000231771,1.12681e-07,0.0599602
Total,37.9573,30.2013,53.2706,0.443449,1.29898,1.24077,84.4128,0.00373813,6.91963,7.00914,34.6987,0.416618,0.565214,0.561448,8.36903,0.000437193,, , 1.85762,11.0806,0.990543,66.3248,24.208,34.6987,0.416618,1.2825,0.722898,0.339823,0.0639412,0.186405,1.4432,8.36903,0.000437193,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12044,0.00820529,1.51323,19.4207,0.0203898,3.76032
