Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96134,0,1.81752,0.00102654,0.0727645,0,0.111504,1.01863e-05,0.115893,0,1.23285,0.0010195,0.0183186,0,0.0876581,1.00968e-05,, , 0.0677902,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134859,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,1.00968e-05,0.0585562
2,15.1259,15.1834,11.3419,0.0110277,0.501259,0.505121,3.47521,4.86386e-05,3.6852,3.7427,9.61534,0.0107142,0.175433,0.179295,2.60676,2.57824e-06,, , 0.535281,6.59864,0.293982,15.1163,9.97854,9.61534,0.0107142,0.0155217,0.206648,0.129148,0.0189322,0.00853657,0.640836,2.60676,2.57824e-06,0.920125
3,4.20522,4.23032,7.27609,0.0218287,0.174193,0.175522,2.89051,0.000958695,0.891031,0.916136,6.41792,0.0212017,0.0705507,0.071879,1.16098,0.00011799,, , 0.229363,1.44982,0.127988,5.23262,3.22802,6.41792,0.0212017,0.0293457,0.0923402,0.0417726,0.00831685,0.00755516,0.204585,1.16098,0.00011799,1.73961
4,6.1838,6.24048,7.76637,0.0420338,0.280415,0.284427,5.56199,0.00120599,1.10981,1.16649,6.41555,0.0407798,0.137905,0.141917,2.10397,0.000294111,, , 0.47856,1.54823,0.249511,8.74862,4.69842,6.41555,0.0407798,0.0584488,0.187311,0.0761984,0.0163127,0.0118465,0.284231,2.10397,0.000294111,3.46485
5,1.53275,1.5536,7.03645,0.0861691,0.0885795,0.0902043,7.64761,0.00111118,0.277042,0.297899,5.50063,0.083661,0.0490235,0.0506483,0.73377,0.000526044,, , 0.176184,0.307138,0.0916197,6.2831,1.66068,5.50063,0.083661,0.116473,0.0696897,0.024022,0.00596013,0.017688,0.0855392,0.73377,0.000526044,6.90454
6,2.44992,2.49395,8.43892,0.160245,0.151269,0.154682,15.2772,0.000659143,0.453196,0.497224,5.50154,0.155229,0.0972604,0.100673,1.44977,0.000540954,, , 0.359901,0.409594,0.180924,11.9572,2.76674,5.50154,0.155229,0.232886,0.139284,0.0467762,0.0118734,0.0313899,0.125166,1.44977,0.000540954,13.8055
7,0.470034,0.471176,9.57554,0.331311,0.0295564,0.0298779,49.3644,0.000265787,0.385797,0.386939,0.013044,0.314226,0.0162307,0.0165522,0.201691,4.85628e-05,, , 0.00995244,0.757676,0.00510665,12.0326,0.287429,0.013044,0.314226,0.827824,0.0132722,0.0183357,0.00117504,0.107445,0.0520212,0.201691,4.85628e-05,49.0734
8,0.0286135,0.02875,0.0180864,0.000784007,0.000539347,0.000545273,0.0602488,3.52452e-07,0.00197749,0.00211399,0.00211554,0.000763152,8.74943e-05,9.34198e-05,0.000229629,8.72853e-08,, , 0.00125777,0.00218914,0.000644581,0.0803593,0.0212412,0.00211554,0.000763152,0.00101147,7.36648e-05,8.89254e-05,1.83238e-05,0.000321226,0.00074128,0.000229629,8.72853e-08,0.0599602
Total,37.9576,30.2017,53.2708,0.654426,1.29858,1.24038,84.3886,0.00425998,6.91994,7.0095,34.699,0.627595,0.56481,0.561058,8.34483,0.00154042,, , 1.85829,11.0806,0.990543,66.3248,24.208,34.699,0.627595,1.2825,0.722105,0.339823,0.06394,0.186405,1.4432,8.34483,0.00154042,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12104,0.00819104,1.5106,19.4697,0.0203021,3.74414
