Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.9614,0,1.81752,0.00103279,0.0727758,0,0.111504,8.91934e-06,0.115952,0,1.23285,0.00102575,0.0183298,0,0.0876581,8.82985e-06,, , 0.0678498,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00102575,0.000987789,0.0134971,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.82985e-06,0.0585562
2,15.1243,15.1818,11.3422,0.0110216,0.501083,0.504761,3.50291,0.00101511,3.68363,3.74113,9.61571,0.0107081,0.175257,0.178935,2.63447,6.29827e-05,, , 0.53214,6.59864,0.293982,15.1163,9.97854,9.61571,0.0107081,0.0155217,0.206074,0.129148,0.0189702,0.00853657,0.640836,2.63447,6.29827e-05,0.920125
3,4.20541,4.23051,7.27597,0.0199365,0.174088,0.175446,2.87845,0.000385424,0.891223,0.916328,6.41781,0.0193095,0.0704459,0.0718034,1.14892,4.63313e-05,, , 0.229746,1.44982,0.127988,5.23262,3.22802,6.41781,0.0193095,0.0293457,0.0921659,0.0417726,0.00831082,0.00755516,0.204585,1.14892,4.63313e-05,1.73961
4,6.1833,6.23997,7.76625,0.04188,0.28058,0.28465,5.56198,0.0010952,1.1093,1.16598,6.41544,0.0406259,0.13807,0.14214,2.10396,0.000266414,, , 0.477546,1.54823,0.249511,8.74862,4.69842,6.41544,0.0406259,0.0584488,0.187711,0.0761984,0.0163007,0.0118465,0.284231,2.10396,0.000266414,3.46485
5,1.53344,1.55429,7.03644,0.0752632,0.0886314,0.0902601,7.64761,0.00021927,0.277733,0.298589,5.50062,0.0727551,0.0490754,0.0507041,0.733769,8.00875e-05,, , 0.177564,0.307138,0.0916197,6.2831,1.66068,5.50062,0.0727551,0.116473,0.0697982,0.024022,0.00595933,0.017688,0.0855392,0.733769,8.00875e-05,6.90454
6,2.44976,2.49379,8.43878,0.143522,0.151098,0.154576,15.2771,0.000221486,0.453036,0.497064,5.50141,0.138506,0.0970892,0.100567,1.44976,0.000103297,, , 0.359581,0.409594,0.180924,11.9572,2.76674,5.50141,0.138506,0.232886,0.13902,0.0467762,0.01186,0.0313899,0.125166,1.44976,0.000103297,13.8055
7,0.470117,0.471259,9.57558,0.230235,0.0296901,0.0300007,49.3662,0.000241681,0.385879,0.387021,0.0130882,0.21315,0.0163644,0.016675,0.203444,2.44568e-05,, , 0.0101168,0.757676,0.00510665,12.0326,0.287429,0.0130882,0.21315,0.827824,0.0135264,0.0183357,0.0011773,0.107445,0.0520212,0.203444,2.44568e-05,49.0734
8,0.0286202,0.0287567,0.0180678,0.000564652,0.000539317,0.000545315,0.0602488,3.30726e-07,0.00198419,0.00212069,0.00209688,0.000543797,8.74642e-05,9.34619e-05,0.000229627,6.55599e-08,, , 0.00127116,0.00218914,0.000644581,0.0803593,0.0212412,0.00209688,0.000543797,0.00101147,7.36917e-05,8.89254e-05,1.83089e-05,0.000321226,0.00074128,0.000229627,6.55599e-08,0.0599602
Total,37.9564,30.2004,53.2709,0.523455,1.29849,1.24024,84.406,0.00318742,6.91874,7.00823,34.699,0.496624,0.564719,0.560918,8.36221,0.000592464,, , 1.85581,11.0806,0.990543,66.3248,24.208,34.699,0.496624,1.2825,0.721866,0.339823,0.063948,0.186405,1.4432,8.36221,0.000592464,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12065,0.00820001,1.51226,19.4364,0.0203572,3.75431
