Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96155,0,1.81752,0.000499982,0.0728061,0,0.111504,2.22969e-06,0.116101,0,1.23285,0.000492944,0.0183602,0,0.0876581,2.1402e-06,, , 0.0679984,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000492944,0.000987789,0.0135275,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,2.1402e-06,0.0585562
2,15.1251,15.1826,11.3424,0.00141082,0.502529,0.506144,3.50292,9.28729e-06,3.68438,3.74188,9.61583,0.0010973,0.176703,0.180319,2.63448,1.1878e-07,, , 0.533645,6.59864,0.293982,15.1163,9.97854,9.61583,0.0010973,0.0155217,0.208891,0.129148,0.0189831,0.00853657,0.640836,2.63448,1.1878e-07,0.920125
3,4.20462,4.22972,7.27754,0.00913167,0.174394,0.175366,2.93875,2.32569e-05,0.890432,0.915537,6.41937,0.00850464,0.0707518,0.0717233,1.20922,1.06041e-06,, , 0.228164,1.44982,0.127988,5.23262,3.22802,6.41937,0.00850464,0.0293457,0.0923119,0.0417726,0.00839064,0.00755516,0.204585,1.20922,1.06041e-06,1.73961
4,6.17957,6.23624,7.76735,0.00528749,0.280317,0.283844,5.63444,3.13166e-05,1.10558,1.16225,6.41653,0.00403344,0.137807,0.141334,2.17642,4.42339e-07,, , 0.470094,1.54823,0.249511,8.74862,4.69842,6.41653,0.00403344,0.0584488,0.18653,0.0761984,0.016413,0.0118465,0.284231,2.17642,4.42339e-07,3.46485
5,1.53127,1.55213,7.037,0.0200285,0.0882766,0.0897667,7.66537,6.27464e-05,0.275569,0.296426,5.50118,0.0175204,0.0487206,0.0502108,0.751531,1.82596e-06,, , 0.173238,0.307138,0.0916197,6.2831,1.66068,5.50118,0.0175204,0.116473,0.0689214,0.024022,0.00598798,0.017688,0.0855392,0.751531,1.82596e-06,6.90454
6,2.44708,2.49111,8.43929,0.0192583,0.151292,0.154522,15.2949,0.000119783,0.450355,0.494383,5.50191,0.014242,0.0972833,0.100514,1.46754,1.59386e-06,, , 0.35422,0.409594,0.180924,11.9572,2.76674,5.50191,0.014242,0.232886,0.13911,0.0467762,0.0119112,0.0313899,0.125166,1.46754,1.59386e-06,13.8055
7,0.470079,0.471221,9.57562,0.0279195,0.029781,0.0300837,49.3679,0.000219038,0.385841,0.386984,0.0131201,0.0108349,0.0164553,0.0167579,0.205196,1.81353e-06,, , 0.010042,0.757676,0.00510665,12.0326,0.287429,0.0131201,0.0108349,0.827824,0.0136986,0.0183357,0.00117894,0.107445,0.0520212,0.205196,1.81353e-06,49.0734
8,0.0286253,0.0287618,0.0180963,3.06083e-05,0.000539393,0.000545281,0.0602488,2.73902e-07,0.00198925,0.00212575,0.00212543,9.75316e-06,8.75404e-05,9.34277e-05,0.000229629,8.73524e-09,, , 0.00128129,0.00218914,0.000644581,0.0803593,0.0212412,0.00212543,9.75316e-06,0.00101147,7.37109e-05,8.89254e-05,1.83317e-05,0.000321226,0.00074128,0.000229629,8.73524e-09,0.0599602
Total,37.9479,30.1918,53.2748,0.0835668,1.29994,1.24027,84.5761,0.000467932,6.91025,6.99959,34.7029,0.0567355,0.566168,0.560952,8.53228,9.00382e-06,, , 1.83868,11.0806,0.990543,66.3248,24.208,34.7029,0.0567355,1.2825,0.723063,0.339823,0.0642344,0.186405,1.4432,8.53228,9.00382e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11654,0.00823059,1.5179,19.0924,0.0205467,3.78926
