Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.0727705,0,0.111504,5.09185e-06,0.115926,0,1.23285,0.0010195,0.0183246,0,0.0876581,5.00235e-06,, , 0.0678233,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134919,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.00235e-06,0.0585562
2,15.125,15.1825,11.3422,0.0109777,0.500814,0.504507,3.50291,5.10497e-05,3.68432,3.74182,9.61568,0.0106642,0.174989,0.178681,2.63446,2.72893e-06,, , 0.533523,6.59864,0.293982,15.1163,9.97854,9.61568,0.0106642,0.0155217,0.205555,0.129148,0.0189672,0.00853657,0.640836,2.63446,2.72893e-06,0.920125
3,4.20594,4.23104,7.27559,0.0215751,0.174108,0.175562,2.86638,0.000408083,0.891752,0.916856,6.41742,0.0209481,0.0704657,0.0719189,1.13685,4.91636e-05,, , 0.230803,1.44982,0.127988,5.23262,3.22802,6.41742,0.0209481,0.0293457,0.092321,0.0417726,0.00829102,0.00755516,0.204585,1.13685,4.91636e-05,1.73961
4,6.18235,6.23902,7.76656,0.0423924,0.280579,0.284499,5.58613,0.00105,1.10835,1.16503,6.41574,0.0411384,0.138069,0.141989,2.12812,0.000255112,, , 0.475645,1.54823,0.249511,8.74862,4.69842,6.41574,0.0411384,0.0584488,0.187527,0.0761984,0.0163318,0.0118465,0.284231,2.12812,0.000255112,3.46485
5,1.53407,1.55493,7.03632,0.0857267,0.0886967,0.0903549,7.6476,0.0012435,0.278367,0.299223,5.5005,0.0832186,0.0491407,0.0507989,0.733766,0.000592205,, , 0.178832,0.307138,0.0916197,6.2831,1.66068,5.5005,0.0832186,0.116473,0.0699644,0.024022,0.00595323,0.017688,0.0855392,0.733766,0.000592205,6.90454
6,2.4495,2.49353,8.43877,0.165635,0.151068,0.154552,15.2771,0.00095055,0.452772,0.496799,5.5014,0.160619,0.0970592,0.100543,1.44976,0.000832361,, , 0.359052,0.409594,0.180924,11.9572,2.76674,5.5014,0.160619,0.232886,0.138968,0.0467762,0.0118587,0.0313899,0.125166,1.44976,0.000832361,13.8055
7,0.470076,0.471218,9.5755,0.199545,0.0295579,0.0298893,49.3627,0.000237155,0.385838,0.38698,0.013004,0.18246,0.0162321,0.0165635,0.199939,1.99306e-05,, , 0.0100352,0.757676,0.00510665,12.0326,0.287429,0.013004,0.18246,0.827824,0.013287,0.0183357,0.001173,0.107445,0.0520212,0.199939,1.99306e-05,49.0734
8,0.0286221,0.0287586,0.018065,0.000674441,0.000539333,0.000545342,0.0602466,3.40901e-07,0.00198609,0.00212259,0.00209413,0.000653586,8.74804e-05,9.34886e-05,0.000227485,7.57341e-08,, , 0.00127496,0.00218914,0.000644581,0.0803593,0.0212412,0.00209413,0.000653586,0.00101147,7.37368e-05,8.89254e-05,1.83067e-05,0.000321226,0.00074128,0.000227485,7.57341e-08,0.0599602
Total,37.957,30.201,53.2705,0.527553,1.29813,1.23991,84.4146,0.00394577,6.91931,7.00883,34.6987,0.500721,0.564367,0.560588,8.37078,0.00175658,, , 1.85699,11.0806,0.990543,66.3248,24.208,34.6987,0.500721,1.2825,0.721187,0.339823,0.0639445,0.186405,1.4432,8.37078,0.00175658,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12043,0.00819967,1.5122,19.4179,0.0203552,3.75393
