Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00102654,0.0727726,0,0.111504,7.46424e-06,0.115936,0,1.23285,0.0010195,0.0183267,0,0.0876581,7.37474e-06,, , 0.0678333,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.013494,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.37474e-06,0.0585562
2,15.1256,15.1831,11.342,0.0108621,0.501681,0.505476,3.47522,3.77943e-05,3.68486,3.74237,9.61547,0.0105486,0.175855,0.179651,2.60677,1.90047e-06,, , 0.534617,6.59864,0.293982,15.1163,9.97854,9.61547,0.0105486,0.0155217,0.207412,0.129148,0.0189459,0.00853657,0.640836,2.60677,1.90047e-06,0.920125
3,4.20575,4.23085,7.27578,0.021416,0.174025,0.17543,2.87844,0.00110184,0.891564,0.916668,6.41761,0.020789,0.0703821,0.0717873,1.14891,0.000135883,, , 0.230428,1.44982,0.127988,5.23262,3.22802,6.41761,0.020789,0.0293457,0.0920959,0.0417726,0.00830096,0.00755516,0.204585,1.14891,0.000135883,1.73961
4,6.18266,6.23933,7.76656,0.0431273,0.280375,0.284292,5.58613,0.0014437,1.10866,1.16534,6.41575,0.0418732,0.137865,0.141782,2.12812,0.000353537,, , 0.476265,1.54823,0.249511,8.74862,4.69842,6.41575,0.0418732,0.0584488,0.187116,0.0761984,0.0163325,0.0118465,0.284231,2.12812,0.000353537,3.46485
5,1.53409,1.55495,7.0362,0.0793811,0.0887774,0.0904653,7.63872,0.000404968,0.278389,0.299246,5.50038,0.076873,0.0492215,0.0509093,0.724886,0.000172937,, , 0.178877,0.307138,0.0916197,6.2831,1.66068,5.50038,0.076873,0.116473,0.0701617,0.024022,0.00594709,0.017688,0.0855392,0.724886,0.000172937,6.90454
6,2.44923,2.49326,8.43887,0.171165,0.150744,0.154181,15.2771,0.00139599,0.452504,0.496532,5.50149,0.166149,0.0967348,0.100172,1.44977,0.0012778,, , 0.358517,0.409594,0.180924,11.9572,2.76674,5.50149,0.166149,0.232886,0.138262,0.0467762,0.0118683,0.0313899,0.125166,1.44977,0.0012778,13.8055
7,0.470145,0.471287,9.57552,0.253889,0.0295189,0.0298446,49.3644,0.000245542,0.385908,0.38705,0.0130271,0.236804,0.0161932,0.0165189,0.201691,2.83175e-05,, , 0.0101744,0.757676,0.00510665,12.0326,0.287429,0.0130271,0.236804,0.827824,0.0132022,0.0183357,0.00117418,0.107445,0.0520212,0.201691,2.83175e-05,49.0734
8,0.0286158,0.0287523,0.0180672,0.0010423,0.000539298,0.000545298,0.0602488,3.98648e-07,0.00197977,0.00211627,0.00209633,0.00102144,8.74453e-05,9.34451e-05,0.000229627,1.33482e-07,, , 0.00126233,0.00218914,0.000644581,0.0803593,0.0212412,0.00209633,0.00102144,0.00101147,7.36565e-05,8.89254e-05,1.83085e-05,0.000321226,0.00074128,0.000229627,1.33482e-07,0.0599602
Total,37.9575,30.2015,53.2705,0.581909,1.29843,1.24023,84.3918,0.00463769,6.91981,7.00932,34.6987,0.555077,0.564666,0.560913,8.34803,0.00197788,, , 1.85797,11.0806,0.990543,66.3248,24.208,34.6987,0.555077,1.2825,0.721818,0.339823,0.0639385,0.186405,1.4432,8.34803,0.00197788,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12096,0.00819596,1.51151,19.4628,0.0203323,3.74971
