Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.0727706,0,0.111504,8.16254e-06,0.115923,0,1.23285,0.0010195,0.0183247,0,0.0876581,8.07305e-06,, , 0.0678203,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.013492,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.07305e-06,0.0585562
2,15.1253,15.1828,11.342,0.0110621,0.500341,0.504138,3.47522,4.44431e-05,3.6846,3.74211,9.61547,0.0107486,0.174516,0.178312,2.60677,2.31602e-06,, , 0.534093,6.59864,0.293982,15.1163,9.97854,9.61547,0.0107486,0.0155217,0.204734,0.129148,0.0189458,0.00853657,0.640836,2.60677,2.31602e-06,0.920125
3,4.20611,4.23122,7.27539,0.0216554,0.174049,0.17555,2.85432,0.00154499,0.891928,0.917032,6.41723,0.0210284,0.0704065,0.0719075,1.12479,0.000191277,, , 0.231156,1.44982,0.127988,5.23262,3.22802,6.41723,0.0210284,0.0293457,0.0922603,0.0417726,0.00828114,0.00755516,0.204585,1.12479,0.000191277,1.73961
4,6.1821,6.23878,7.76647,0.0417336,0.280188,0.284152,5.58612,0.000910141,1.10811,1.16479,6.41565,0.0404796,0.137678,0.141642,2.12811,0.000220148,, , 0.475164,1.54823,0.249511,8.74862,4.69842,6.41565,0.0404796,0.0584488,0.186798,0.0761984,0.0163228,0.0118465,0.284231,2.12811,0.000220148,3.46485
5,1.53339,1.55425,7.03625,0.0859859,0.0886935,0.0903683,7.63872,0.0014207,0.277686,0.298543,5.50043,0.0834778,0.0491376,0.0508123,0.724887,0.000680805,, , 0.177471,0.307138,0.0916197,6.2831,1.66068,5.50043,0.0834778,0.116473,0.069978,0.024022,0.00594981,0.017688,0.0855392,0.724887,0.000680805,6.90454
6,2.44936,2.49339,8.4387,0.167542,0.150993,0.154514,15.2594,0.00101229,0.452632,0.49666,5.50133,0.162525,0.0969845,0.100505,1.432,0.000894099,, , 0.358773,0.409594,0.180924,11.9572,2.76674,5.50133,0.162525,0.232886,0.138862,0.0467762,0.0118512,0.0313899,0.125166,1.432,0.000894099,13.8055
7,0.470074,0.471216,9.57555,0.143145,0.0295101,0.02983,49.3644,0.000230136,0.385836,0.386978,0.0130504,0.126061,0.0161843,0.0165043,0.201692,1.2912e-05,, , 0.0100309,0.757676,0.00510665,12.0326,0.287429,0.0130504,0.126061,0.827824,0.0131776,0.0183357,0.00117537,0.107445,0.0520212,0.201692,1.2912e-05,49.0734
8,0.0286163,0.0287528,0.0180754,0.000938913,0.000539317,0.000545285,0.0602488,3.75064e-07,0.00198028,0.00211678,0.00210456,0.000918058,8.7464e-05,9.34319e-05,0.000229628,1.09897e-07,, , 0.00126334,0.00218914,0.000644581,0.0803593,0.0212412,0.00210456,0.000918058,0.00101147,7.36554e-05,8.89254e-05,1.83151e-05,0.000321226,0.00074128,0.000229628,1.09897e-07,0.0599602
Total,37.9563,30.2004,53.27,0.473089,1.29709,1.2391,84.3499,0.00517124,6.9187,7.00823,34.6981,0.446258,0.563319,0.559776,8.30614,0.00200974,, , 1.85577,11.0806,0.990543,66.3248,24.208,34.6981,0.446258,1.2825,0.719376,0.339823,0.0638956,0.186405,1.4432,8.30614,0.00200974,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12203,0.00820346,1.51289,19.5543,0.0203785,3.75823
