Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00102654,0.0727751,0,0.111504,5.7672e-06,0.115947,0,1.23285,0.0010195,0.0183292,0,0.0876581,5.6777e-06,, , 0.0678445,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134965,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.6777e-06,0.0585562
2,15.1257,15.1832,11.3421,0.0108729,0.50148,0.505215,3.47523,0.00107064,3.68501,3.74252,9.61559,0.0105594,0.175655,0.179389,2.60678,6.64536e-05,, , 0.534918,6.59864,0.293982,15.1163,9.97854,9.61559,0.0105594,0.0155217,0.206938,0.129148,0.0189585,0.00853657,0.640836,2.60678,6.64536e-05,0.920125
3,4.20624,4.23135,7.27579,0.0213316,0.174142,0.175546,2.87844,0.00105656,0.892055,0.91716,6.41762,0.0207046,0.0704993,0.0719035,1.14891,0.000130223,, , 0.23141,1.44982,0.127988,5.23262,3.22802,6.41762,0.0207046,0.0293457,0.092329,0.0417726,0.00830117,0.00755516,0.204585,1.14891,0.000130223,1.73961
4,6.18225,6.23893,7.76646,0.0428515,0.280363,0.28433,5.58612,0.00125338,1.10826,1.16493,6.41565,0.0415975,0.137853,0.141819,2.12811,0.000305958,, , 0.475457,1.54823,0.249511,8.74862,4.69842,6.41565,0.0415975,0.0584488,0.187152,0.0761984,0.0163222,0.0118465,0.284231,2.12811,0.000305958,3.46485
5,1.53406,1.55492,7.03621,0.0685972,0.088735,0.090421,7.63872,0.00013296,0.278358,0.299214,5.50039,0.0660891,0.049179,0.050865,0.724886,3.69326e-05,, , 0.178814,0.307138,0.0916197,6.2831,1.66068,5.50039,0.0660891,0.116473,0.0700746,0.024022,0.00594748,0.017688,0.0855392,0.724886,3.69326e-05,6.90454
6,2.4482,2.49223,8.4388,0.16804,0.150937,0.154408,15.2771,0.00123368,0.451475,0.495503,5.50143,0.163024,0.0969282,0.100399,1.44976,0.00111549,, , 0.35646,0.409594,0.180924,11.9572,2.76674,5.50143,0.163024,0.232886,0.13869,0.0467762,0.0118614,0.0313899,0.125166,1.44976,0.00111549,13.8055
7,0.470128,0.47127,9.57551,0.196989,0.0295756,0.0299033,49.3627,0.000236691,0.38589,0.387032,0.013019,0.179905,0.0162499,0.0165775,0.199939,1.94668e-05,, , 0.0101392,0.757676,0.00510665,12.0326,0.287429,0.013019,0.179905,0.827824,0.013318,0.0183357,0.00117377,0.107445,0.0520212,0.199939,1.94668e-05,49.0734
8,0.0286193,0.0287558,0.0180628,0.000595988,0.000539315,0.000545332,0.0602466,3.33069e-07,0.00198328,0.00211978,0.00209193,0.000575133,8.74621e-05,9.34788e-05,0.000227485,6.79027e-08,, , 0.00126935,0.00218914,0.000644581,0.0803593,0.0212412,0.00209193,0.000575133,0.00101147,7.37104e-05,8.89254e-05,1.8305e-05,0.000321226,0.00074128,0.000227485,6.79027e-08,0.0599602
Total,37.9566,30.2007,53.2705,0.510305,1.29855,1.24037,84.3901,0.00499002,6.91898,7.00848,34.6986,0.483474,0.564781,0.561047,8.34628,0.00168027,, , 1.85631,11.0806,0.990543,66.3248,24.208,34.6986,0.483474,1.2825,0.722071,0.339823,0.0639341,0.186405,1.4432,8.34628,0.00168027,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12099,0.00820088,1.51242,19.4665,0.0203626,3.7553
