Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96142,0,1.81752,0.00102654,0.0727794,0,0.111504,7.47787e-06,0.115969,0,1.23285,0.0010195,0.0183335,0,0.0876581,7.38838e-06,, , 0.0678669,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0135008,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.38838e-06,0.0585562
2,15.1255,15.183,11.3422,0.0104828,0.501993,0.505665,3.50291,0.000693816,3.6848,3.74231,9.61572,0.0101692,0.176167,0.179839,2.63447,4.29018e-05,, , 0.534488,6.59864,0.293982,15.1163,9.97854,9.61572,0.0101692,0.0155217,0.207887,0.129148,0.0189714,0.00853657,0.640836,2.63447,4.29018e-05,0.920125
3,4.20562,4.23072,7.27588,0.0218703,0.174121,0.175501,2.87845,0.00114898,0.89143,0.916535,6.41771,0.0212432,0.070478,0.0718581,1.14892,0.000141776,, , 0.23016,1.44982,0.127988,5.23262,3.22802,6.41771,0.0212432,0.0293457,0.0922575,0.0417726,0.00830615,0.00755516,0.204585,1.14892,0.000141776,1.73961
4,6.18169,6.23836,7.76645,0.0425453,0.28059,0.284561,5.58612,0.0011695,1.1077,1.16437,6.41564,0.0412912,0.13808,0.142051,2.12811,0.000284987,, , 0.474335,1.54823,0.249511,8.74862,4.69842,6.41564,0.0412912,0.0584488,0.187611,0.0761984,0.0163213,0.0118465,0.284231,2.12811,0.000284987,3.46485
5,1.53235,1.55321,7.03665,0.0873196,0.0884832,0.0900601,7.65649,0.000798358,0.276648,0.297505,5.50083,0.0848115,0.0489273,0.0505042,0.742649,0.000369632,, , 0.175395,0.307138,0.0916197,6.2831,1.66068,5.50083,0.0848115,0.116473,0.0694394,0.024022,0.00597004,0.017688,0.0855392,0.742649,0.000369632,6.90454
6,2.44822,2.49225,8.43893,0.170995,0.151559,0.154963,15.2772,0.00134487,0.451489,0.495517,5.50156,0.165978,0.0975502,0.100955,1.44977,0.00122669,, , 0.356487,0.409594,0.180924,11.9572,2.76674,5.50156,0.165978,0.232886,0.139853,0.0467762,0.0118751,0.0313899,0.125166,1.44977,0.00122669,13.8055
7,0.470108,0.47125,9.57553,0.194247,0.0296163,0.0299393,49.3644,0.000236358,0.38587,0.387012,0.013038,0.177163,0.0162906,0.0166136,0.201691,1.91337e-05,, , 0.0100999,0.757676,0.00510665,12.0326,0.287429,0.013038,0.177163,0.827824,0.0133938,0.0183357,0.00117474,0.107445,0.0520212,0.201691,1.91337e-05,49.0734
8,0.028619,0.0287555,0.0180656,0.000896671,0.000539297,0.000545303,0.0602466,3.68018e-07,0.00198299,0.00211949,0.00209468,0.000875816,8.74436e-05,9.34497e-05,0.000227485,1.02852e-07,, , 0.00126877,0.00218914,0.000644581,0.0803593,0.0212412,0.00209468,0.000875816,0.00101147,7.36608e-05,8.89254e-05,1.83072e-05,0.000321226,0.00074128,0.000227485,1.02852e-07,0.0599602
Total,37.9535,30.1976,53.2713,0.529383,1.29968,1.24123,84.4373,0.00539973,6.91589,7.00537,34.6994,0.502551,0.565914,0.561914,8.39349,0.00209261,, , 1.8501,11.0806,0.990543,66.3248,24.208,34.6994,0.502551,1.2825,0.724017,0.339823,0.0639884,0.186405,1.4432,8.39349,0.00209261,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11978,0.00819996,1.51225,19.3651,0.020357,3.75426
