Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00102029,0.0727682,0,0.111504,6.79422e-06,0.115913,0,1.23285,0.00101325,0.0183223,0,0.0876581,6.70472e-06,, , 0.0678104,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134896,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.70472e-06,0.0585562
2,15.1253,15.1828,11.342,0.0107593,0.500847,0.504618,3.47522,0.00132257,3.68454,3.74205,9.61552,0.0104457,0.175021,0.178793,2.60678,8.2199e-05,, , 0.533969,6.59864,0.293982,15.1163,9.97854,9.61552,0.0104457,0.0155217,0.205715,0.129148,0.0189508,0.00853657,0.640836,2.60678,8.2199e-05,0.920125
3,4.20565,4.23076,7.27568,0.0205525,0.174146,0.175575,2.86639,0.000959727,0.891466,0.916571,6.41751,0.0199255,0.0705031,0.0719325,1.13686,0.000118119,, , 0.230233,1.44982,0.127988,5.23262,3.22802,6.41751,0.0199255,0.0293457,0.0923671,0.0417726,0.00829593,0.00755516,0.204585,1.13686,0.000118119,1.73961
4,6.18272,6.23939,7.76635,0.0434211,0.280058,0.28408,5.56198,0.000975582,1.10873,1.1654,6.41553,0.042167,0.137548,0.14157,2.10397,0.000236509,, , 0.476388,1.54823,0.249511,8.74862,4.69842,6.41553,0.042167,0.0584488,0.186609,0.0761984,0.0163108,0.0118465,0.284231,2.10397,0.000236509,3.46485
5,1.53213,1.55299,7.03727,0.086863,0.0881783,0.0896007,7.67424,0.0011062,0.276427,0.297283,5.50145,0.0843549,0.0486223,0.0500447,0.760408,0.000523554,, , 0.174953,0.307138,0.0916197,6.2831,1.66068,5.50145,0.0843549,0.116473,0.0686431,0.024022,0.006002,0.017688,0.0855392,0.760408,0.000523554,6.90454
6,2.44704,2.49106,8.43932,0.159408,0.151252,0.154466,15.2949,0.00054283,0.450307,0.494335,5.50195,0.154392,0.0972427,0.100457,1.46754,0.000424641,, , 0.354123,0.409594,0.180924,11.9572,2.76674,5.50195,0.154392,0.232886,0.139009,0.0467762,0.0119144,0.0313899,0.125166,1.46754,0.000424641,13.8055
7,0.470161,0.471303,9.57545,0.319953,0.0298576,0.0302005,49.3609,0.000261599,0.385923,0.387065,0.0129574,0.302868,0.0165318,0.0168747,0.198185,4.43744e-05,, , 0.0102049,0.757676,0.00510665,12.0326,0.287429,0.0129574,0.302868,0.827824,0.0139003,0.0183357,0.00117062,0.107445,0.0520212,0.198185,4.43744e-05,49.0734
8,0.0286106,0.0287471,0.0180958,0.000605527,0.000539351,0.000545241,0.0602488,3.3184e-07,0.00197455,0.00211105,0.00212488,0.000584672,8.74981e-05,9.33876e-05,0.000229629,6.66731e-08,, , 0.00125189,0.00218914,0.000644581,0.0803593,0.0212412,0.00212488,0.000584672,0.00101147,7.36291e-05,8.89254e-05,1.83313e-05,0.000321226,0.00074128,0.000229629,6.66731e-08,0.0599602
Total,37.9529,30.197,53.2717,0.642583,1.29765,1.23909,84.4054,0.00517564,6.91528,7.00481,34.6999,0.615751,0.563879,0.559765,8.36163,0.00143617,, , 1.84893,11.0806,0.990543,66.3248,24.208,34.6999,0.615751,1.2825,0.719807,0.339823,0.0640141,0.186405,1.4432,8.36163,0.00143617,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12066,0.00819241,1.51085,19.44,0.0203104,3.74568
