Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96141,0,1.81752,0.00102029,0.0727767,0,0.111504,4.73285e-06,0.115958,0,1.23285,0.00101325,0.0183308,0,0.0876581,4.64335e-06,, , 0.0678559,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134981,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.64335e-06,0.0585562
2,15.1257,15.1832,11.3424,0.0110661,0.50171,0.505304,3.50293,0.000590488,3.685,3.74251,9.61588,0.0107526,0.175884,0.179478,2.63448,3.64438e-05,, , 0.534887,6.59864,0.293982,15.1163,9.97854,9.61588,0.0107526,0.0155217,0.207227,0.129148,0.0189876,0.00853657,0.640836,2.63448,3.64438e-05,0.920125
3,4.20561,4.23071,7.27587,0.0220772,0.174097,0.17548,2.87845,0.000536161,0.891419,0.916524,6.4177,0.0214502,0.0704542,0.0718379,1.14892,6.51735e-05,, , 0.230138,1.44982,0.127988,5.23262,3.22802,6.4177,0.0214502,0.0293457,0.0922141,0.0417726,0.00830539,0.00755516,0.204585,1.14892,6.51735e-05,1.73961
4,6.1826,6.23928,7.76641,0.043666,0.28029,0.28428,5.56199,0.000902772,1.10861,1.16529,6.4156,0.0424119,0.13778,0.14177,2.10397,0.000218306,, , 0.476164,1.54823,0.249511,8.74862,4.69842,6.4156,0.0424119,0.0584488,0.187034,0.0761984,0.0163172,0.0118465,0.284231,2.10397,0.000218306,3.46485
5,1.53276,1.55361,7.03672,0.0864936,0.088482,0.0900411,7.65649,0.00113576,0.277052,0.297909,5.5009,0.0839855,0.048926,0.0504852,0.742651,0.000538332,, , 0.176204,0.307138,0.0916197,6.2831,1.66068,5.5009,0.0839855,0.116473,0.0694155,0.024022,0.00597371,0.017688,0.0855392,0.742651,0.000538332,6.90454
6,2.45001,2.49404,8.43889,0.160388,0.151681,0.155107,15.2771,0.000609803,0.45328,0.497308,5.50152,0.155371,0.0976722,0.101098,1.44977,0.000491614,, , 0.360069,0.409594,0.180924,11.9572,2.76674,5.50152,0.155371,0.232886,0.140124,0.0467762,0.0118706,0.0313899,0.125166,1.44977,0.000491614,13.8055
7,0.470104,0.471246,9.57554,0.243011,0.0297378,0.0300584,49.3644,0.000243588,0.385866,0.387008,0.0130479,0.225927,0.0164121,0.0167327,0.201692,2.63639e-05,, , 0.0100914,0.757676,0.00510665,12.0326,0.287429,0.0130479,0.225927,0.827824,0.0136339,0.0183357,0.00117525,0.107445,0.0520212,0.201692,2.63639e-05,49.0734
8,0.0286185,0.028755,0.0180485,0.000940503,0.000539284,0.000545356,0.0602466,3.69531e-07,0.00198251,0.00211901,0.00207766,0.000919648,8.74312e-05,9.35031e-05,0.000227484,1.04364e-07,, , 0.0012678,0.00218914,0.000644581,0.0803593,0.0212412,0.00207766,0.000919648,0.00101147,7.37153e-05,8.89254e-05,1.82936e-05,0.000321226,0.00074128,0.000227484,1.04364e-07,0.0599602
Total,37.9568,30.2009,53.2714,0.568663,1.29931,1.24082,84.4132,0.00402367,6.91917,7.00866,34.6996,0.541831,0.565547,0.561496,8.36937,0.00138098,, , 1.85668,11.0806,0.990543,66.3248,24.208,34.6996,0.541831,1.2825,0.723221,0.339823,0.0639994,0.186405,1.4432,8.36937,0.00138098,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12042,0.00819687,1.51168,19.4173,0.0203379,3.75075
