Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00102654,0.0727749,0,0.111504,7.81936e-06,0.115947,0,1.23285,0.0010195,0.018329,0,0.0876581,7.72987e-06,, , 0.0678445,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134963,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.72987e-06,0.0585562
2,15.1246,15.1822,11.3421,0.010671,0.501616,0.505336,3.47523,0.000746457,3.68393,3.74144,9.61562,0.0103575,0.17579,0.179511,2.60678,4.61919e-05,, , 0.532748,6.59864,0.293982,15.1163,9.97854,9.61562,0.0103575,0.0155217,0.207191,0.129148,0.0189614,0.00853657,0.640836,2.60678,4.61919e-05,0.920125
3,4.20584,4.23094,7.27572,0.0212098,0.174135,0.175555,2.86639,0.00100857,0.89165,0.916754,6.41755,0.0205827,0.070492,0.0719127,1.13686,0.000124224,, , 0.2306,1.44982,0.127988,5.23262,3.22802,6.41755,0.0205827,0.0293457,0.0923343,0.0417726,0.00829776,0.00755516,0.204585,1.13686,0.000124224,1.73961
4,6.18223,6.23891,7.7666,0.0420206,0.280281,0.284178,5.58613,0.00102181,1.10824,1.16492,6.41579,0.0407666,0.137771,0.141668,2.12812,0.000248066,, , 0.475418,1.54823,0.249511,8.74862,4.69842,6.41579,0.0407666,0.0584488,0.186904,0.0761984,0.0163366,0.0118465,0.284231,2.12812,0.000248066,3.46485
5,1.5324,1.55325,7.03687,0.087293,0.0883116,0.0898334,7.65649,0.000657184,0.276694,0.297551,5.50105,0.0847848,0.0487556,0.0502774,0.742655,0.000299045,, , 0.175487,0.307138,0.0916197,6.2831,1.66068,5.50105,0.0847848,0.116473,0.0690296,0.024022,0.00598144,0.017688,0.0855392,0.742655,0.000299045,6.90454
6,2.44699,2.49102,8.43922,0.167404,0.151393,0.154657,15.2949,0.00127217,0.450264,0.494292,5.50185,0.162387,0.0973836,0.100648,1.46754,0.00115398,, , 0.354037,0.409594,0.180924,11.9572,2.76674,5.50185,0.162387,0.232886,0.139351,0.0467762,0.0119041,0.0313899,0.125166,1.46754,0.00115398,13.8055
7,0.470148,0.47129,9.57549,0.199586,0.0297364,0.0300708,49.3627,0.00023725,0.385911,0.387053,0.0129918,0.182501,0.0164107,0.0167451,0.199938,2.00256e-05,, , 0.0101805,0.757676,0.00510665,12.0326,0.287429,0.0129918,0.182501,0.827824,0.0136477,0.0183357,0.00117238,0.107445,0.0520212,0.199938,2.00256e-05,49.0734
8,0.0286121,0.0287486,0.0180727,0.00083265,0.000539303,0.000545282,0.0602488,3.51833e-07,0.00197609,0.00211259,0.00210182,0.000811795,8.74502e-05,9.34287e-05,0.000229628,8.66669e-08,, , 0.00125496,0.00218914,0.000644581,0.0803593,0.0212412,0.00210182,0.000811795,0.00101147,7.36406e-05,8.89254e-05,1.83129e-05,0.000321226,0.00074128,0.000229628,8.66669e-08,0.0599602
Total,37.9523,30.1963,53.2716,0.530043,1.29879,1.24018,84.4136,0.00495161,6.91461,7.00411,34.6998,0.503211,0.565019,0.560855,8.36978,0.00189935,, , 1.84757,11.0806,0.990543,66.3248,24.208,34.6998,0.503211,1.2825,0.722028,0.339823,0.0640233,0.186405,1.4432,8.36978,0.00189935,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12041,0.00820006,1.51227,19.4178,0.0203576,3.75437
