Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00102654,0.0727668,0,0.111504,8.49662e-06,0.115905,0,1.23285,0.0010195,0.0183209,0,0.0876581,8.40713e-06,, , 0.0678028,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134882,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.40713e-06,0.0585562
2,15.1256,15.1831,11.3421,0.0101543,0.500568,0.504299,3.47523,0.000299315,3.68488,3.74239,9.6156,0.00984075,0.174742,0.178473,2.60678,1.82455e-05,, , 0.534645,6.59864,0.293982,15.1163,9.97854,9.6156,0.00984075,0.0155217,0.205108,0.129148,0.0189593,0.00853657,0.640836,2.60678,1.82455e-05,0.920125
3,4.20619,4.23129,7.27544,0.0219356,0.174127,0.175618,2.86638,0.000223867,0.892,0.917105,6.41727,0.0213086,0.0704848,0.0719754,1.13685,2.61367e-05,, , 0.231301,1.44982,0.127988,5.23262,3.22802,6.41727,0.0213086,0.0293457,0.0924044,0.0417726,0.0082833,0.00755516,0.204585,1.13685,2.61367e-05,1.73961
4,6.18188,6.23855,7.76646,0.043656,0.280306,0.284275,5.58612,0.00101336,1.10789,1.16456,6.41564,0.042402,0.137796,0.141765,2.12811,0.000245954,, , 0.474712,1.54823,0.249511,8.74862,4.69842,6.41564,0.042402,0.0584488,0.18704,0.0761984,0.0163217,0.0118465,0.284231,2.12811,0.000245954,3.46485
5,1.53244,1.55329,7.0366,0.0786478,0.0885274,0.0901167,7.64761,0.000370934,0.276732,0.297588,5.50078,0.0761397,0.0489714,0.0505608,0.733773,0.00015592,, , 0.175562,0.307138,0.0916197,6.2831,1.66068,5.50078,0.0761397,0.116473,0.0695427,0.024022,0.00596747,0.017688,0.0855392,0.733773,0.00015592,6.90454
6,2.44971,2.49374,8.43886,0.142702,0.151623,0.155064,15.2771,0.000225186,0.45298,0.497008,5.50149,0.137685,0.0976138,0.101055,1.44977,0.000106997,, , 0.35947,0.409594,0.180924,11.9572,2.76674,5.50149,0.137685,0.232886,0.140025,0.0467762,0.0118675,0.0313899,0.125166,1.44977,0.000106997,13.8055
7,0.470177,0.471319,9.57552,0.318472,0.0297383,0.0300647,49.3644,0.000260265,0.385939,0.387081,0.0130242,0.301387,0.0164126,0.016739,0.201691,4.30402e-05,, , 0.0102372,0.757676,0.00510665,12.0326,0.287429,0.0130242,0.301387,0.827824,0.0136418,0.0183357,0.00117403,0.107445,0.0520212,0.201691,4.30402e-05,49.0734
8,0.0286113,0.0287478,0.0180793,0.000901386,0.000539314,0.000545267,0.0602488,3.69074e-07,0.00197532,0.00211182,0.00210841,0.000880531,8.7461e-05,9.34141e-05,0.000229628,1.03907e-07,, , 0.00125342,0.00218914,0.000644581,0.0803593,0.0212412,0.00210841,0.000880531,0.00101147,7.36316e-05,8.89254e-05,1.83181e-05,0.000321226,0.00074128,0.000229628,1.03907e-07,0.0599602
Total,37.9559,30.2,53.2706,0.617495,1.2982,1.23998,84.3887,0.0024018,6.9183,7.00784,34.6988,0.590664,0.564429,0.560661,8.34486,0.000604804,, , 1.85498,11.0806,0.990543,66.3248,24.208,34.6988,0.590664,1.2825,0.721324,0.339823,0.063943,0.186405,1.4432,8.34486,0.000604804,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1211,0.00819376,1.5111,19.4731,0.0203188,3.74722
