Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.9614,0,1.81752,0.00102654,0.0727758,0,0.111504,6.45662e-06,0.115952,0,1.23285,0.0010195,0.0183299,0,0.0876581,6.36713e-06,, , 0.0678496,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134971,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.36713e-06,0.0585562
2,15.1248,15.1823,11.3423,0.0103501,0.501259,0.504918,3.50291,0.000532956,3.68408,3.74158,9.61575,0.0100366,0.175433,0.179093,2.63447,3.28481e-05,, , 0.533039,6.59864,0.293982,15.1163,9.97854,9.61575,0.0100366,0.0155217,0.206404,0.129148,0.0189741,0.00853657,0.640836,2.63447,3.28481e-05,0.920125
3,4.20612,4.23122,7.27558,0.0211361,0.174101,0.175555,2.86638,0.00076256,0.891932,0.917036,6.41742,0.0205091,0.0704588,0.0719129,1.13685,9.34733e-05,, , 0.231163,1.44982,0.127988,5.23262,3.22802,6.41742,0.0205091,0.0293457,0.0923083,0.0417726,0.00829085,0.00755516,0.204585,1.13685,9.34733e-05,1.73961
4,6.18359,6.24026,7.7661,0.0413413,0.280342,0.284489,5.53783,0.000937712,1.1096,1.16627,6.41528,0.0400872,0.137832,0.141979,2.07982,0.000227041,, , 0.47813,1.54823,0.249511,8.74862,4.69842,6.41528,0.0400872,0.0584488,0.187327,0.0761984,0.0162849,0.0118465,0.284231,2.07982,0.000227041,3.46485
5,1.53399,1.55485,7.03656,0.0734665,0.0885524,0.0901514,7.64761,0.00019736,0.278287,0.299144,5.50074,0.0709584,0.0489964,0.0505954,0.733772,6.91325e-05,, , 0.178673,0.307138,0.0916197,6.2831,1.66068,5.50074,0.0709584,0.116473,0.0696043,0.024022,0.00596547,0.017688,0.0855392,0.733772,6.91325e-05,6.90454
6,2.44915,2.49318,8.43885,0.169795,0.151302,0.154747,15.2771,0.00128285,0.452421,0.496449,5.50148,0.164779,0.097293,0.100738,1.44977,0.00116467,, , 0.358351,0.409594,0.180924,11.9572,2.76674,5.50148,0.164779,0.232886,0.139388,0.0467762,0.0118668,0.0313899,0.125166,1.44977,0.00116467,13.8055
7,0.470128,0.47127,9.5755,0.270822,0.0297029,0.0300349,49.3627,0.000248625,0.38589,0.387032,0.0130015,0.253738,0.0163772,0.0167092,0.199938,3.14008e-05,, , 0.0101389,0.757676,0.00510665,12.0326,0.287429,0.0130015,0.253738,0.827824,0.0135778,0.0183357,0.00117288,0.107445,0.0520212,0.199938,3.14008e-05,49.0734
8,0.0286211,0.0287576,0.018082,0.000860515,0.000539315,0.000545257,0.0602488,3.6581e-07,0.00198503,0.00212154,0.00211115,0.00083966,8.74616e-05,9.34041e-05,0.000229628,1.00644e-07,, , 0.00127286,0.00218914,0.000644581,0.0803593,0.0212412,0.00211115,0.00083966,0.00101147,7.362e-05,8.89254e-05,1.83203e-05,0.000321226,0.00074128,0.000229628,1.00644e-07,0.0599602
Total,37.9578,30.2018,53.2705,0.588798,1.29857,1.24044,84.3663,0.00396889,6.92014,7.00963,34.6986,0.561967,0.564808,0.56112,8.3225,0.00162503,, , 1.85862,11.0806,0.990543,66.3248,24.208,34.6986,0.561967,1.2825,0.72218,0.339823,0.0639246,0.186405,1.4432,8.3225,0.00162503,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12159,0.00819545,1.51142,19.5154,0.0203292,3.74914
