Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00102654,0.0727685,0,0.111504,8.49995e-06,0.115914,0,1.23285,0.0010195,0.0183225,0,0.0876581,8.41046e-06,, , 0.067812,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134898,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.41046e-06,0.0585562
2,15.125,15.1825,11.342,0.0106452,0.500721,0.504522,3.47522,0.00156667,3.6843,3.74181,9.61546,0.0103317,0.174895,0.178697,2.60677,9.74555e-05,, , 0.533498,6.59864,0.293982,15.1163,9.97854,9.61546,0.0103317,0.0155217,0.205499,0.129148,0.0189446,0.00853657,0.640836,2.60677,9.74555e-05,0.920125
3,4.20588,4.23098,7.27537,0.0210862,0.174166,0.175673,2.85432,0.00107865,0.891691,0.916795,6.4172,0.0204592,0.0705231,0.0720308,1.12479,0.000132984,, , 0.230682,1.44982,0.127988,5.23262,3.22802,6.4172,0.0204592,0.0293457,0.0925017,0.0417726,0.00827975,0.00755516,0.204585,1.12479,0.000132984,1.73961
4,6.1823,6.23898,7.76651,0.0394885,0.279963,0.283908,5.58613,0.000304516,1.10831,1.16499,6.41569,0.0382344,0.137452,0.141398,2.12811,6.87422e-05,, , 0.475563,1.54823,0.249511,8.74862,4.69842,6.41569,0.0382344,0.0584488,0.186325,0.0761984,0.0163266,0.0118465,0.284231,2.12811,6.87422e-05,3.46485
5,1.53283,1.55368,7.03721,0.0793073,0.0881981,0.0896359,7.66537,0.000507022,0.277124,0.297981,5.50139,0.0767992,0.0486422,0.0500799,0.751536,0.000223964,, , 0.176347,0.307138,0.0916197,6.2831,1.66068,5.50139,0.0767992,0.116473,0.0687012,0.024022,0.00599882,0.017688,0.0855392,0.751536,0.000223964,6.90454
6,2.44761,2.49164,8.43944,0.139152,0.151206,0.154358,15.3127,0.00019855,0.450882,0.49491,5.50207,0.134136,0.097197,0.100349,1.4853,8.03611e-05,, , 0.355273,0.409594,0.180924,11.9572,2.76674,5.50207,0.134136,0.232886,0.138843,0.0467762,0.0119273,0.0313899,0.125166,1.4853,8.03611e-05,13.8055
7,0.470155,0.471297,9.57546,0.300919,0.0297672,0.0301092,49.3609,0.000256375,0.385917,0.387059,0.0129614,0.283835,0.0164415,0.0167835,0.198185,3.9151e-05,, , 0.010193,0.757676,0.00510665,12.0326,0.287429,0.0129614,0.283835,0.827824,0.0137185,0.0183357,0.00117082,0.107445,0.0520212,0.198185,3.9151e-05,49.0734
8,0.0286198,0.0287563,0.0180612,0.000458165,0.000539322,0.000545345,0.0602466,3.18183e-07,0.00198381,0.00212032,0.00209029,0.000437309,8.74685e-05,9.34916e-05,0.000227485,5.30167e-08,, , 0.00127041,0.00218914,0.000644581,0.0803593,0.0212412,0.00209029,0.000437309,0.00101147,7.37311e-05,8.89254e-05,1.83037e-05,0.000321226,0.00074128,0.000227485,5.30167e-08,0.0599602
Total,37.9538,30.1979,53.2716,0.592083,1.29733,1.23875,84.4264,0.0039206,6.91613,7.00566,34.6997,0.565251,0.563561,0.559431,8.38258,0.000651121,, , 1.85064,11.0806,0.990543,66.3248,24.208,34.6997,0.565251,1.2825,0.719152,0.339823,0.0640175,0.186405,1.4432,8.38258,0.000651121,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1202,0.0081957,1.51146,19.4001,0.0203307,3.74941
