Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00102654,0.0727659,0,0.111504,7.48222e-06,0.115902,0,1.23285,0.0010195,0.01832,0,0.0876581,7.39273e-06,, , 0.0678001,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134873,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.39273e-06,0.0585562
2,15.1256,15.1831,11.3422,0.0108904,0.500863,0.504548,3.50291,0.00211979,3.68485,3.74236,9.61569,0.0105769,0.175037,0.178722,2.63446,0.000132026,, , 0.53459,6.59864,0.293982,15.1163,9.97854,9.61569,0.0105769,0.0155217,0.205643,0.129148,0.0189687,0.00853657,0.640836,2.63446,0.000132026,0.920125
3,4.20597,4.23107,7.27551,0.0217151,0.174104,0.175578,2.86638,0.000653358,0.891783,0.916888,6.41734,0.021088,0.0704616,0.0719351,1.13685,7.98231e-05,, , 0.230867,1.44982,0.127988,5.23262,3.22802,6.41734,0.021088,0.0293457,0.0923373,0.0417726,0.00828683,0.00755516,0.204585,1.13685,7.98231e-05,1.73961
4,6.1816,6.23827,7.7667,0.0395623,0.280192,0.284043,5.58614,0.000343632,1.10761,1.16428,6.41588,0.0383082,0.137682,0.141533,2.12812,7.85212e-05,, , 0.474152,1.54823,0.249511,8.74862,4.69842,6.41588,0.0383082,0.0584488,0.186671,0.0761984,0.016346,0.0118465,0.284231,2.12812,7.85212e-05,3.46485
5,1.53195,1.55281,7.03683,0.0734426,0.0883517,0.0898849,7.65649,0.000188837,0.276246,0.297103,5.501,0.0709345,0.0487958,0.0503289,0.742654,6.48714e-05,, , 0.174592,0.307138,0.0916197,6.2831,1.66068,5.501,0.0709345,0.116473,0.0691236,0.024022,0.00597909,0.017688,0.0855392,0.742654,6.48714e-05,6.90454
6,2.44768,2.49171,8.43906,0.148791,0.151464,0.154808,15.2949,0.000296207,0.450956,0.494983,5.50168,0.143775,0.0974554,0.100799,1.46753,0.000178019,, , 0.355421,0.409594,0.180924,11.9572,2.76674,5.50168,0.143775,0.232886,0.13959,0.0467762,0.0118878,0.0313899,0.125166,1.46753,0.000178019,13.8055
7,0.470094,0.471236,9.5755,0.295779,0.0297275,0.0300584,49.3627,0.000254833,0.385856,0.386998,0.0130061,0.278694,0.0164018,0.0167327,0.199939,3.76088e-05,, , 0.0100717,0.757676,0.00510665,12.0326,0.287429,0.0130061,0.278694,0.827824,0.0136257,0.0183357,0.00117311,0.107445,0.0520212,0.199939,3.76088e-05,49.0734
8,0.0286173,0.0287538,0.0180815,0.000945245,0.000539339,0.000545284,0.0602488,3.79167e-07,0.00198132,0.00211782,0.0021106,0.00092439,8.74861e-05,9.34307e-05,0.000229628,1.14e-07,, , 0.00126542,0.00218914,0.000644581,0.0803593,0.0212412,0.0021106,0.00092439,0.00101147,7.36715e-05,8.89254e-05,1.83199e-05,0.000321226,0.00074128,0.000229628,1.14e-07,0.0599602
Total,37.9528,30.1969,53.2714,0.592152,1.29801,1.23947,84.4413,0.00386452,6.91518,7.00473,34.6996,0.565321,0.564241,0.560144,8.39745,0.000578375,, , 1.84876,11.0806,0.990543,66.3248,24.208,34.6996,0.565321,1.2825,0.720551,0.339823,0.0640111,0.186405,1.4432,8.39745,0.000578375,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1198,0.00819583,1.51149,19.3671,0.0203315,3.74956
