Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.0727693,0,0.111504,7.47692e-06,0.115918,0,1.23285,0.0010195,0.0183234,0,0.0876581,7.38742e-06,, , 0.0678159,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134907,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.38742e-06,0.0585562
2,15.125,15.1825,11.3422,0.0110949,0.501086,0.504785,3.50291,4.82092e-05,3.68433,3.74183,9.61567,0.0107814,0.175261,0.178959,2.63446,2.5514e-06,, , 0.53354,6.59864,0.293982,15.1163,9.97854,9.61567,0.0107814,0.0155217,0.206106,0.129148,0.0189661,0.00853657,0.640836,2.63446,2.5514e-06,0.920125
3,4.20543,4.23054,7.27602,0.0213582,0.174043,0.175389,2.87845,0.000978457,0.891246,0.91635,6.41785,0.0207312,0.0704002,0.0717466,1.14892,0.00012046,, , 0.229792,1.44982,0.127988,5.23262,3.22802,6.41785,0.0207312,0.0293457,0.0920611,0.0417726,0.00831313,0.00755516,0.204585,1.14892,0.00012046,1.73961
4,6.18424,6.24091,7.76621,0.0427404,0.280393,0.284486,5.56197,0.000934297,1.11025,1.16692,6.41539,0.0414864,0.137882,0.141976,2.10396,0.000226187,, , 0.47943,1.54823,0.249511,8.74862,4.69842,6.41539,0.0414864,0.0584488,0.187365,0.0761984,0.0162958,0.0118465,0.284231,2.10396,0.000226187,3.46485
5,1.53352,1.55438,7.03639,0.083705,0.0886392,0.0902788,7.6476,0.00101111,0.277818,0.298674,5.50057,0.0811969,0.0490832,0.0507229,0.733768,0.000476007,, , 0.177734,0.307138,0.0916197,6.2831,1.66068,5.50057,0.0811969,0.116473,0.069827,0.024022,0.00595707,0.017688,0.0855392,0.733768,0.000476007,6.90454
6,2.44928,2.49331,8.43867,0.16889,0.15109,0.154622,15.2594,0.00128921,0.452553,0.496581,5.5013,0.163874,0.0970808,0.100613,1.432,0.00117103,, , 0.358615,0.409594,0.180924,11.9572,2.76674,5.5013,0.163874,0.232886,0.139069,0.0467762,0.0118486,0.0313899,0.125166,1.432,0.00117103,13.8055
7,0.470082,0.471224,9.57549,0.285733,0.029524,0.0298568,49.3627,0.000251417,0.385844,0.386986,0.0129981,0.268649,0.0161983,0.0165311,0.199938,3.41922e-05,, , 0.0100468,0.757676,0.00510665,12.0326,0.287429,0.0129981,0.268649,0.827824,0.013221,0.0183357,0.0011727,0.107445,0.0520212,0.199938,3.41922e-05,49.0734
8,0.0286145,0.0287511,0.0180496,0.000940558,0.000539262,0.000545329,0.0602466,3.70973e-07,0.00197853,0.00211503,0.00207876,0.000919703,8.74085e-05,9.34761e-05,0.000227484,1.05807e-07,, , 0.00125985,0.00218914,0.000644581,0.0803593,0.0212412,0.00207876,0.000919703,0.00101147,7.36647e-05,8.89254e-05,1.82944e-05,0.000321226,0.00074128,0.000227484,1.05807e-07,0.0599602
Total,37.9576,30.2017,53.2706,0.615489,1.29808,1.23996,84.3847,0.00452055,6.91993,7.00946,34.6987,0.588657,0.564317,0.560643,8.34093,0.00203792,, , 1.85823,11.0806,0.990543,66.3248,24.208,34.6987,0.588657,1.2825,0.721213,0.339823,0.063923,0.186405,1.4432,8.34093,0.00203792,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12115,0.00819368,1.51109,19.4785,0.0203183,3.74713
