Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96153,0,1.81752,0.000695288,0.0728026,0,0.111504,4.80829e-06,0.116083,0,1.23285,0.000688249,0.0183567,0,0.0876581,4.7188e-06,, , 0.0679805,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000688249,0.000987789,0.013524,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.7188e-06,0.0585562
2,15.125,15.1825,11.3423,0.00283623,0.502333,0.505972,3.50292,1.20096e-05,3.68429,3.74179,9.61579,0.00252272,0.176507,0.180146,2.63447,2.88923e-07,, , 0.533464,6.59864,0.293982,15.1163,9.97854,9.61579,0.00252272,0.0155217,0.208527,0.129148,0.0189783,0.00853657,0.640836,2.63447,2.88923e-07,0.920125
3,4.20466,4.22976,7.27764,0.0112512,0.17444,0.175385,2.9508,2.61408e-05,0.89047,0.915575,6.41947,0.0106241,0.0707969,0.0717429,1.22127,1.4209e-06,, , 0.228241,1.44982,0.127988,5.23262,3.22802,6.41947,0.0106241,0.0293457,0.0923713,0.0417726,0.00839593,0.00755516,0.204585,1.22127,1.4209e-06,1.73961
4,6.17987,6.23655,7.7671,0.00602693,0.280316,0.283967,5.63442,3.1591e-05,1.10588,1.16256,6.41629,0.00477288,0.137806,0.141457,2.1764,5.1095e-07,, , 0.470704,1.54823,0.249511,8.74862,4.69842,6.41629,0.00477288,0.0584488,0.186677,0.0761984,0.0163875,0.0118465,0.284231,2.1764,5.1095e-07,3.46485
5,1.53123,1.55208,7.037,0.0227598,0.0882827,0.0897735,7.66537,6.33076e-05,0.275524,0.29638,5.50118,0.0202517,0.0487267,0.0502176,0.751531,2.10657e-06,, , 0.173147,0.307138,0.0916197,6.2831,1.66068,5.50118,0.0202517,0.116473,0.0689344,0.024022,0.00598784,0.017688,0.0855392,0.751531,2.10657e-06,6.90454
6,2.44791,2.49193,8.43925,0.0298618,0.15139,0.154636,15.2949,0.000120781,0.451177,0.495205,5.50188,0.0248456,0.0973809,0.100628,1.46754,2.59158e-06,, , 0.355863,0.409594,0.180924,11.9572,2.76674,5.50188,0.0248456,0.232886,0.139324,0.0467762,0.0119078,0.0313899,0.125166,1.46754,2.59158e-06,13.8055
7,0.470102,0.471244,9.57558,0.0261401,0.0297494,0.0300599,49.3662,0.000218848,0.385864,0.387006,0.0130883,0.00905558,0.0164237,0.0167342,0.203444,1.62363e-06,, , 0.0100868,0.757676,0.00510665,12.0326,0.287429,0.0130883,0.00905558,0.827824,0.0136449,0.0183357,0.00117731,0.107445,0.0520212,0.203444,1.62363e-06,49.0734
8,0.0286196,0.0287561,0.0180897,5.11761e-05,0.000539377,0.00054529,0.0602488,2.77256e-07,0.00198356,0.00212006,0.00211884,3.03209e-05,8.75243e-05,9.34371e-05,0.000229629,1.20891e-08,, , 0.0012699,0.00218914,0.000644581,0.0803593,0.0212412,0.00211884,3.03209e-05,0.00101147,7.37094e-05,8.89254e-05,1.83265e-05,0.000321226,0.00074128,0.000229629,1.20891e-08,0.0599602
Total,37.9489,30.1928,53.2745,0.0996225,1.29985,1.24034,84.5864,0.000477763,6.91127,7.00064,34.7027,0.0727912,0.566086,0.561019,8.54255,1.32734e-05,, , 1.84076,11.0806,0.990543,66.3248,24.208,34.7027,0.0727912,1.2825,0.723077,0.339823,0.0642043,0.186405,1.4432,8.54255,1.32734e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11629,0.00822938,1.51767,19.0721,0.0205392,3.78787
