Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00102029,0.0727731,0,0.111504,6.7386e-06,0.115939,0,1.23285,0.00101325,0.0183272,0,0.0876581,6.64911e-06,, , 0.0678365,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134945,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.64911e-06,0.0585562
2,15.1253,15.1828,11.3422,0.0107978,0.501242,0.504933,3.50291,0.00100914,3.68457,3.74208,9.61568,0.0104842,0.175416,0.179108,2.63446,6.26093e-05,, , 0.534032,6.59864,0.293982,15.1163,9.97854,9.61568,0.0104842,0.0155217,0.206408,0.129148,0.0189674,0.00853657,0.640836,2.63446,6.26093e-05,0.920125
3,4.20565,4.23075,7.27576,0.0221751,0.174151,0.17556,2.87844,0.000361151,0.891461,0.916565,6.4176,0.0215481,0.0705082,0.0719177,1.14891,4.32972e-05,, , 0.230221,1.44982,0.127988,5.23262,3.22802,6.4176,0.0215481,0.0293457,0.0923532,0.0417726,0.00830007,0.00755516,0.204585,1.14891,4.32972e-05,1.73961
4,6.18379,6.24046,7.76628,0.0423055,0.280482,0.28454,5.56198,0.000885686,1.10979,1.16647,6.41546,0.0410515,0.137972,0.14203,2.10396,0.000214035,, , 0.478526,1.54823,0.249511,8.74862,4.69842,6.41546,0.0410515,0.0584488,0.1875,0.0761984,0.0163033,0.0118465,0.284231,2.10396,0.000214035,3.46485
5,1.53248,1.55334,7.03657,0.0845014,0.0885707,0.0901678,7.64761,0.000886183,0.276779,0.297636,5.50075,0.0819933,0.0490148,0.0506119,0.733773,0.000413544,, , 0.175657,0.307138,0.0916197,6.2831,1.66068,5.50075,0.0819933,0.116473,0.0696387,0.024022,0.00596587,0.017688,0.0855392,0.733773,0.000413544,6.90454
6,2.44768,2.49171,8.43889,0.166699,0.15124,0.154665,15.2771,0.00105081,0.450952,0.494979,5.50152,0.161683,0.097231,0.100656,1.44977,0.000932619,, , 0.355412,0.409594,0.180924,11.9572,2.76674,5.50152,0.161683,0.232886,0.13924,0.0467762,0.0118709,0.0313899,0.125166,1.44977,0.000932619,13.8055
7,0.470102,0.471244,9.57557,0.18843,0.0297627,0.0300775,49.3662,0.000235626,0.385864,0.387006,0.0130713,0.171346,0.016437,0.0167518,0.203443,1.84015e-05,, , 0.0100873,0.757676,0.00510665,12.0326,0.287429,0.0130713,0.171346,0.827824,0.0136767,0.0183357,0.00117644,0.107445,0.0520212,0.203443,1.84015e-05,49.0734
8,0.0286175,0.028754,0.0180732,0.00102501,0.000539332,0.000545308,0.0602488,3.89925e-07,0.00198152,0.00211802,0.00210237,0.00100416,8.74787e-05,9.34552e-05,0.000229628,1.24759e-07,, , 0.00126583,0.00218914,0.000644581,0.0803593,0.0212412,0.00210237,0.00100416,0.00101147,7.36952e-05,8.89254e-05,1.83133e-05,0.000321226,0.00074128,0.000229628,1.24759e-07,0.0599602
Total,37.955,30.1991,53.2709,0.516955,1.29876,1.24049,84.406,0.00443572,6.91734,7.00685,34.699,0.490123,0.564994,0.561168,8.36221,0.00169128,, , 1.85304,11.0806,0.990543,66.3248,24.208,34.699,0.490123,1.2825,0.722385,0.339823,0.0639536,0.186405,1.4432,8.36221,0.00169128,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1206,0.00820063,1.51237,19.4331,0.0203611,3.75502
