Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00104529,0.0727742,0,0.111504,7.22234e-06,0.115945,0,1.23285,0.00103825,0.0183283,0,0.0876581,7.13285e-06,, , 0.067843,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00103825,0.000987789,0.0134956,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.13285e-06,0.0585562
2,15.1251,15.1826,11.3422,0.010973,0.501059,0.50473,3.50291,4.91615e-05,3.68434,3.74185,9.61572,0.0106595,0.175233,0.178904,2.63447,2.61092e-06,, , 0.533566,6.59864,0.293982,15.1163,9.97854,9.61572,0.0106595,0.0155217,0.206018,0.129148,0.0189717,0.00853657,0.640836,2.63447,2.61092e-06,0.920125
3,4.20547,4.23057,7.27587,0.0212617,0.174161,0.175544,2.87845,0.00126563,0.891283,0.916388,6.4177,0.0206347,0.0705188,0.0719013,1.14892,0.000156357,, , 0.229866,1.44982,0.127988,5.23262,3.22802,6.4177,0.0206347,0.0293457,0.0923418,0.0417726,0.00830565,0.00755516,0.204585,1.14892,0.000156357,1.73961
4,6.18211,6.23878,7.76632,0.0429218,0.280177,0.284213,5.56198,0.00115172,1.10812,1.16479,6.4155,0.0416678,0.137666,0.141703,2.10397,0.000280542,, , 0.475168,1.54823,0.249511,8.74862,4.69842,6.4155,0.0416678,0.0584488,0.186864,0.0761984,0.0163077,0.0118465,0.284231,2.10397,0.000280542,3.46485
5,1.5331,1.55395,7.03676,0.0850357,0.0883923,0.0899422,7.65649,0.0012669,0.277394,0.29825,5.50094,0.0825276,0.0488363,0.0503863,0.742652,0.000603902,, , 0.176887,0.307138,0.0916197,6.2831,1.66068,5.50094,0.0825276,0.116473,0.069225,0.024022,0.00597562,0.017688,0.0855392,0.742652,0.000603902,6.90454
6,2.44904,2.49307,8.43901,0.170017,0.151611,0.15498,15.2772,0.00146128,0.452313,0.496341,5.50163,0.165001,0.0976024,0.100971,1.44977,0.00134309,, , 0.358135,0.409594,0.180924,11.9572,2.76674,5.50163,0.165001,0.232886,0.139914,0.0467762,0.0118826,0.0313899,0.125166,1.44977,0.00134309,13.8055
7,0.470099,0.471241,9.57552,0.19954,0.0297196,0.0300455,49.3644,0.000237371,0.385862,0.387004,0.0130262,0.182455,0.0163938,0.0167198,0.201691,2.01467e-05,, , 0.0100824,0.757676,0.00510665,12.0326,0.287429,0.0130262,0.182455,0.827824,0.0136038,0.0183357,0.00117414,0.107445,0.0520212,0.201691,2.01467e-05,49.0734
8,0.0286167,0.0287532,0.0181062,0.00146033,0.000539379,0.000545228,0.0602509,4.48306e-07,0.00198072,0.00211722,0.00213531,0.00143948,8.75256e-05,9.33747e-05,0.000231771,1.83139e-07,, , 0.00126422,0.00218914,0.000644581,0.0803593,0.0212412,0.00213531,0.00143948,0.00101147,7.36353e-05,8.89254e-05,1.83396e-05,0.000321226,0.00074128,0.000231771,1.83139e-07,0.0599602
Total,37.9549,30.1989,53.2714,0.532254,1.29843,1.24,84.4132,0.00543973,6.91723,7.00673,34.6995,0.505423,0.564667,0.560678,8.36936,0.00241397,, , 1.85281,11.0806,0.990543,66.3248,24.208,34.6995,0.505423,1.2825,0.721535,0.339823,0.063987,0.186405,1.4432,8.36936,0.00241397,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12042,0.00819958,1.51218,19.4187,0.0203546,3.75383
