Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00102654,0.0727714,0,0.111504,6.12534e-06,0.115929,0,1.23285,0.0010195,0.0183255,0,0.0876581,6.03585e-06,, , 0.067827,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134928,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.03585e-06,0.0585562
2,15.1246,15.1821,11.3422,0.0105691,0.500534,0.504216,3.50291,0.000674411,3.6839,3.7414,9.6157,0.0102556,0.174708,0.17839,2.63446,4.1689e-05,, , 0.532678,6.59864,0.293982,15.1163,9.97854,9.6157,0.0102556,0.0155217,0.204981,0.129148,0.0189693,0.00853657,0.640836,2.63446,4.1689e-05,0.920125
3,4.2059,4.23101,7.27568,0.0221257,0.174085,0.175515,2.86639,5.70533e-05,0.891716,0.916821,6.41751,0.0214987,0.0704421,0.0718728,1.13686,5.28496e-06,, , 0.230733,1.44982,0.127988,5.23262,3.22802,6.41751,0.0214987,0.0293457,0.0922467,0.0417726,0.00829569,0.00755516,0.204585,1.13686,5.28496e-06,1.73961
4,6.18233,6.239,7.76644,0.0419745,0.280469,0.284444,5.58612,0.000927841,1.10833,1.16501,6.41563,0.0407205,0.137958,0.141934,2.12811,0.000224573,, , 0.475607,1.54823,0.249511,8.74862,4.69842,6.41563,0.0407205,0.0584488,0.187374,0.0761984,0.0163203,0.0118465,0.284231,2.12811,0.000224573,3.46485
5,1.5332,1.55405,7.0366,0.0857281,0.0885485,0.0901364,7.64761,0.00116791,0.277492,0.298349,5.50078,0.08322,0.0489925,0.0505805,0.733774,0.000554406,, , 0.177083,0.307138,0.0916197,6.2831,1.66068,5.50078,0.08322,0.116473,0.0695832,0.024022,0.00596776,0.017688,0.0855392,0.733774,0.000554406,6.90454
6,2.44793,2.49196,8.439,0.168164,0.151465,0.154835,15.2772,0.00117137,0.451203,0.495231,5.50163,0.163148,0.0974562,0.100827,1.44977,0.00105318,, , 0.355915,0.409594,0.180924,11.9572,2.76674,5.50163,0.163148,0.232886,0.139624,0.0467762,0.0118822,0.0313899,0.125166,1.44977,0.00105318,13.8055
7,0.470084,0.471226,9.57554,0.20795,0.0297429,0.030064,49.3644,0.000238345,0.385846,0.386988,0.0130455,0.190866,0.0164171,0.0167383,0.201692,2.1121e-05,, , 0.0100515,0.757676,0.00510665,12.0326,0.287429,0.0130455,0.190866,0.827824,0.0136446,0.0183357,0.00117513,0.107445,0.0520212,0.201692,2.1121e-05,49.0734
8,0.0286194,0.0287559,0.0180897,0.00119402,0.000539356,0.000545269,0.0602488,4.21709e-07,0.00198334,0.00211985,0.00211884,0.00117317,8.75028e-05,9.34156e-05,0.000229629,1.56542e-07,, , 0.00126948,0.00218914,0.000644581,0.0803593,0.0212412,0.00211884,0.00117317,0.00101147,7.36666e-05,8.89254e-05,1.83265e-05,0.000321226,0.00074128,0.000229629,1.56542e-07,0.0599602
Total,37.954,30.1981,53.2711,0.538733,1.29815,1.23976,84.4164,0.00424348,6.9164,7.00592,34.6993,0.511901,0.564387,0.560436,8.37255,0.00190645,, , 1.85116,11.0806,0.990543,66.3248,24.208,34.6993,0.511901,1.2825,0.72102,0.339823,0.06398,0.186405,1.4432,8.37255,0.00190645,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12039,0.00819927,1.51212,19.4142,0.0203527,3.75348
