Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96133,0,1.81752,0.00102029,0.072763,0,0.111504,8.14413e-06,0.115879,0,1.23285,0.00101325,0.0183171,0,0.0876581,8.05464e-06,, , 0.0677767,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134844,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.05464e-06,0.0585562
2,15.1265,15.184,11.3417,0.0106085,0.500413,0.504364,3.44752,0.00122769,3.68578,3.74329,9.61516,0.010295,0.174587,0.178538,2.57907,7.6269e-05,, , 0.536448,6.59864,0.293982,15.1163,9.97854,9.61516,0.010295,0.0155217,0.205064,0.129148,0.0189138,0.00853657,0.640836,2.57907,7.6269e-05,0.920125
3,4.20638,4.23148,7.27518,0.0211915,0.173952,0.175506,2.85431,0.0012455,0.892192,0.917297,6.41701,0.0205645,0.0703096,0.0718631,1.12478,0.000153841,, , 0.231685,1.44982,0.127988,5.23262,3.22802,6.41701,0.0205645,0.0293457,0.0921298,0.0417726,0.00827029,0.00755516,0.204585,1.12478,0.000153841,1.73961
4,6.18171,6.23838,7.76665,0.040138,0.279558,0.283434,5.58614,0.000457374,1.10772,1.16439,6.41583,0.038884,0.137048,0.140923,2.12812,0.000106957,, , 0.474369,1.54823,0.249511,8.74862,4.69842,6.41583,0.038884,0.0584488,0.185432,0.0761984,0.0163409,0.0118465,0.284231,2.12812,0.000106957,3.46485
5,1.53307,1.55393,7.0364,0.0861725,0.0886097,0.0902487,7.6476,0.00112004,0.277367,0.298224,5.50058,0.0836644,0.0490537,0.0506927,0.733768,0.000530473,, , 0.176834,0.307138,0.0916197,6.2831,1.66068,5.50058,0.0836644,0.116473,0.0697672,0.024022,0.0059572,0.017688,0.0855392,0.733768,0.000530473,6.90454
6,2.44857,2.49259,8.43879,0.168098,0.151119,0.154595,15.2771,0.00127433,0.451838,0.495866,5.50142,0.163082,0.09711,0.100586,1.44976,0.00115614,, , 0.357185,0.409594,0.180924,11.9572,2.76674,5.50142,0.163082,0.232886,0.139059,0.0467762,0.0118604,0.0313899,0.125166,1.44976,0.00115614,13.8055
7,0.470117,0.471259,9.57552,0.256751,0.0294781,0.0298044,49.3644,0.000246212,0.385879,0.387021,0.0130247,0.239667,0.0161524,0.0164786,0.201691,2.89877e-05,, , 0.0101173,0.757676,0.00510665,12.0326,0.287429,0.0130247,0.239667,0.827824,0.0131213,0.0183357,0.00117406,0.107445,0.0520212,0.201691,2.89877e-05,49.0734
8,0.0286167,0.0287532,0.0180765,0.000541116,0.000539315,0.000545279,0.0602488,3.27095e-07,0.00198065,0.00211715,0.00210566,0.000520261,8.74624e-05,9.34261e-05,0.000229628,6.19283e-08,, , 0.00126409,0.00218914,0.000644581,0.0803593,0.0212412,0.00210566,0.000520261,0.00101147,7.36471e-05,8.89254e-05,1.83159e-05,0.000321226,0.00074128,0.000229628,6.19283e-08,0.0599602
Total,37.9563,30.2004,53.2698,0.584522,1.29643,1.2385,84.3489,0.00557962,6.91863,7.0082,34.698,0.55769,0.562665,0.559175,8.30508,0.00206078,, , 1.85568,11.0806,0.990543,66.3248,24.208,34.698,0.55769,1.2825,0.718131,0.339823,0.0638863,0.186405,1.4432,8.30508,0.00206078,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12207,0.00819598,1.51151,19.559,0.0203324,3.74974
