Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96132,0,1.81752,0.00102654,0.0727606,0,0.111504,5.44006e-06,0.115871,0,1.23285,0.0010195,0.0183147,0,0.0876581,5.35057e-06,, , 0.0677686,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.013482,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.35057e-06,0.0585562
2,15.1257,15.1832,11.3419,0.010695,0.501145,0.505003,3.47521,0.00127594,3.68499,3.7425,9.61534,0.0103815,0.175319,0.179177,2.60676,7.92846e-05,, , 0.534876,6.59864,0.293982,15.1163,9.97854,9.61534,0.0103815,0.0155217,0.206416,0.129148,0.018933,0.00853657,0.640836,2.60676,7.92846e-05,0.920125
3,4.20618,4.23128,7.27545,0.0209573,0.174133,0.175619,2.86638,0.000567193,0.891991,0.917096,6.41728,0.0203303,0.0704901,0.0719766,1.13685,6.90524e-05,, , 0.231283,1.44982,0.127988,5.23262,3.22802,6.41728,0.0203303,0.0293457,0.09241,0.0417726,0.00828416,0.00755516,0.204585,1.13685,6.90524e-05,1.73961
4,6.18195,6.23862,7.76656,0.0434788,0.280195,0.284114,5.58613,0.000689821,1.10796,1.16463,6.41574,0.0422247,0.137685,0.141604,2.12812,0.000165068,, , 0.474847,1.54823,0.249511,8.74862,4.69842,6.41574,0.0422247,0.0584488,0.186759,0.0761984,0.0163321,0.0118465,0.284231,2.12812,0.000165068,3.46485
5,1.53212,1.55298,7.03684,0.0821901,0.0883837,0.0899131,7.65649,0.00095642,0.276418,0.297275,5.50102,0.079682,0.0488278,0.0503572,0.742654,0.000448663,, , 0.174935,0.307138,0.0916197,6.2831,1.66068,5.50102,0.079682,0.116473,0.069183,0.024022,0.00597987,0.017688,0.0855392,0.742654,0.000448663,6.90454
6,2.44679,2.49082,8.43908,0.17,0.151535,0.154866,15.2949,0.00126679,0.450066,0.494094,5.50171,0.164983,0.0975259,0.100857,1.46753,0.0011486,, , 0.353642,0.409594,0.180924,11.9572,2.76674,5.50171,0.164983,0.232886,0.139717,0.0467762,0.0118903,0.0313899,0.125166,1.46753,0.0011486,13.8055
7,0.470173,0.471315,9.57548,0.29625,0.0297827,0.0301179,49.3627,0.000254232,0.385935,0.387077,0.0129886,0.279165,0.016457,0.0167922,0.199938,3.7008e-05,, , 0.0102293,0.757676,0.00510665,12.0326,0.287429,0.0129886,0.279165,0.827824,0.0137413,0.0183357,0.00117222,0.107445,0.0520212,0.199938,3.7008e-05,49.0734
8,0.0286141,0.0287506,0.0180656,0.00101572,0.000539298,0.000545305,0.0602466,3.81379e-07,0.00197813,0.00211463,0.00209468,0.000994867,8.74454e-05,9.34515e-05,0.000227485,1.16213e-07,, , 0.00125904,0.00218914,0.000644581,0.0803593,0.0212412,0.00209468,0.000994867,0.00101147,7.36643e-05,8.89254e-05,1.83072e-05,0.000321226,0.00074128,0.000227485,1.16213e-07,0.0599602
Total,37.9529,30.197,53.2709,0.625613,1.29847,1.24018,84.4135,0.00501621,6.91521,7.00479,34.699,0.598781,0.564708,0.560857,8.36974,0.00195314,, , 1.84884,11.0806,0.990543,66.3248,24.208,34.699,0.598781,1.2825,0.721781,0.339823,0.0639613,0.186405,1.4432,8.36974,0.00195314,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12042,0.00819361,1.51108,19.4184,0.0203178,3.74705
