Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00104529,0.0727683,0,0.111504,8.24585e-06,0.115913,0,1.23285,0.00103825,0.0183224,0,0.0876581,8.15636e-06,, , 0.0678105,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00103825,0.000987789,0.0134897,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.15636e-06,0.0585562
2,15.1249,15.1824,11.3421,0.0110418,0.501126,0.504849,3.47523,4.13595e-05,3.68419,3.7417,9.61562,0.0107282,0.1753,0.179023,2.60678,2.1233e-06,, , 0.533277,6.59864,0.293982,15.1163,9.97854,9.61562,0.0107282,0.0155217,0.206215,0.129148,0.018961,0.00853657,0.640836,2.60678,2.1233e-06,0.920125
3,4.20612,4.23122,7.27558,0.0218546,0.174129,0.175585,2.86638,0.000304242,0.891931,0.917036,6.41741,0.0212276,0.0704866,0.0719425,1.13685,3.61836e-05,, , 0.231162,1.44982,0.127988,5.23262,3.22802,6.41741,0.0212276,0.0293457,0.092366,0.0417726,0.00829047,0.00755516,0.204585,1.13685,3.61836e-05,1.73961
4,6.18165,6.23832,7.76657,0.0409018,0.280116,0.284029,5.58613,0.00074369,1.10765,1.16433,6.41575,0.0396477,0.137606,0.141519,2.12812,0.000178536,, , 0.474245,1.54823,0.249511,8.74862,4.69842,6.41575,0.0396477,0.0584488,0.186593,0.0761984,0.0163332,0.0118465,0.284231,2.12812,0.000178536,3.46485
5,1.53199,1.55285,7.0371,0.0868726,0.0882352,0.0897017,7.66537,0.00145303,0.276289,0.297146,5.50127,0.0843645,0.0486792,0.0501457,0.751533,0.000696967,, , 0.174678,0.307138,0.0916197,6.2831,1.66068,5.50127,0.0843645,0.116473,0.06881,0.024022,0.00599287,0.017688,0.0855392,0.751533,0.000696967,6.90454
6,2.44712,2.49115,8.43913,0.161056,0.151366,0.154674,15.2949,0.000634989,0.450392,0.49442,5.50176,0.156039,0.0973572,0.100665,1.46754,0.0005168,, , 0.354294,0.409594,0.180924,11.9572,2.76674,5.50176,0.156039,0.232886,0.139351,0.0467762,0.0118951,0.0313899,0.125166,1.46754,0.0005168,13.8055
7,0.470079,0.471221,9.5755,0.226219,0.0297093,0.0300417,49.3627,0.000240988,0.385841,0.386983,0.013,0.209135,0.0163836,0.016716,0.199938,2.37638e-05,, , 0.0100418,0.757676,0.00510665,12.0326,0.287429,0.013,0.209135,0.827824,0.0135911,0.0183357,0.0011728,0.107445,0.0520212,0.199938,2.37638e-05,49.0734
8,0.0286164,0.0287529,0.0180705,0.00125223,0.000539303,0.000545291,0.0602488,4.10609e-07,0.00198043,0.00211693,0.00209962,0.00123138,8.74504e-05,9.34374e-05,0.000229628,1.45442e-07,, , 0.00126364,0.00218914,0.000644581,0.0803593,0.0212412,0.00209962,0.00123138,0.00101147,7.36513e-05,8.89254e-05,1.83111e-05,0.000321226,0.00074128,0.000229628,1.45442e-07,0.0599602
Total,37.9518,30.1959,53.2716,0.550243,1.29799,1.23943,84.4225,0.00342695,6.9142,7.00373,34.6998,0.523412,0.564223,0.560104,8.37865,0.00146268,, , 1.84677,11.0806,0.990543,66.3248,24.208,34.6998,0.523412,1.2825,0.720489,0.339823,0.0640151,0.186405,1.4432,8.37865,0.00146268,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12027,0.00819876,1.51203,19.4037,0.0203496,3.75289
