Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.9614,0,1.81752,0.00102654,0.0727762,0,0.111504,6.78484e-06,0.115955,0,1.23285,0.0010195,0.0183303,0,0.0876581,6.69534e-06,, , 0.0678526,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134976,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.69534e-06,0.0585562
2,15.1249,15.1824,11.3422,0.0110839,0.501245,0.504923,3.50291,5.16004e-05,3.68421,3.74171,9.61571,0.0107704,0.17542,0.179098,2.63447,2.76335e-06,, , 0.5333,6.59864,0.293982,15.1163,9.97854,9.61571,0.0107704,0.0155217,0.206399,0.129148,0.0189702,0.00853657,0.640836,2.63447,2.76335e-06,0.920125
3,4.2056,4.2307,7.27597,0.0219968,0.174179,0.175538,2.87845,0.000258131,0.891409,0.916514,6.4178,0.0213697,0.0705362,0.0718958,1.14892,3.04197e-05,, , 0.230119,1.44982,0.127988,5.23262,3.22802,6.4178,0.0213697,0.0293457,0.0923491,0.0417726,0.00831038,0.00755516,0.204585,1.14892,3.04197e-05,1.73961
4,6.18279,6.23946,7.7663,0.0415304,0.28058,0.284628,5.56198,0.001065,1.1088,1.16547,6.41548,0.0402764,0.13807,0.142118,2.10397,0.000258863,, , 0.476527,1.54823,0.249511,8.74862,4.69842,6.41548,0.0402764,0.0584488,0.187684,0.0761984,0.0163053,0.0118465,0.284231,2.10397,0.000258863,3.46485
5,1.53326,1.55411,7.03653,0.083982,0.0885745,0.0901812,7.64761,0.0011213,0.277554,0.298411,5.50071,0.0814739,0.0490185,0.0506252,0.733772,0.000531103,, , 0.177207,0.307138,0.0916197,6.2831,1.66068,5.50071,0.0814739,0.116473,0.0696579,0.024022,0.00596388,0.017688,0.0855392,0.733772,0.000531103,6.90454
6,2.44826,2.49229,8.43905,0.169538,0.151369,0.154714,15.2949,0.00135644,0.451534,0.495562,5.50168,0.164521,0.0973602,0.100706,1.46753,0.00123825,, , 0.356578,0.409594,0.180924,11.9572,2.76674,5.50168,0.164521,0.232886,0.139402,0.0467762,0.0118874,0.0313899,0.125166,1.46753,0.00123825,13.8055
7,0.470132,0.471274,9.57554,0.187349,0.0297369,0.030058,49.3644,0.00023564,0.385894,0.387036,0.0130456,0.170264,0.0164112,0.0167323,0.201692,1.84159e-05,, , 0.0101476,0.757676,0.00510665,12.0326,0.287429,0.0130456,0.170264,0.827824,0.0136327,0.0183357,0.00117513,0.107445,0.0520212,0.201692,1.84159e-05,49.0734
8,0.0286132,0.0287497,0.0180848,0.000854388,0.000539336,0.000545268,0.0602488,3.69734e-07,0.00197717,0.00211367,0.0021139,0.000833533,8.7483e-05,9.34149e-05,0.000229628,1.04567e-07,, , 0.00125712,0.00218914,0.000644581,0.0803593,0.0212412,0.0021139,0.000833533,0.00101147,7.36499e-05,8.89254e-05,1.83225e-05,0.000321226,0.00074128,0.000229628,1.04567e-07,0.0599602
Total,37.955,30.199,53.2712,0.51736,1.299,1.24059,84.422,0.00409526,6.91733,7.00682,34.6994,0.490529,0.565233,0.561268,8.37823,0.00208661,, , 1.85299,11.0806,0.990543,66.3248,24.208,34.6994,0.490529,1.2825,0.722696,0.339823,0.0639818,0.186405,1.4432,8.37823,0.00208661,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12021,0.00820058,1.51236,19.3988,0.0203608,3.75496
